lambda,runDir,txCount,maxSubmitToHashMs,maxHashToReceiptMs,maxTxTotalMs,maxSignMs,maxNonceMs,maxEstimateGasMs,slowTxOver1000ms,slowSubmitOver1000ms,meanBlockMs,configuredLambdaBlock
14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_120_100_90_r200_lambda20_blockms_100_lambda_14_r200,101,5.8180999755859375,550.8782000541687,554.9061000347137,1.9880000352859497,0.006600022315979,0.0,0,0,100.0,10.0
16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_120_100_90_r200_lambda20_blockms_100_lambda_16_r200,101,8.112499952316284,639.8417999744415,642.6074000597,3.668200016021729,0.0080999135971069,0.0,0,0,100.0,10.0
18.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_120_100_90_r200_lambda20_blockms_100_lambda_18_r200,101,4.960399985313416,536.3307999372482,541.3370000123978,5.069499969482422,0.0080000162124633,0.0,0,0,100.0,10.0
20.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_120_100_90_r200_lambda20_blockms_100_lambda_20_r200,101,5.94159996509552,694.3490000963211,698.9702999591827,2.76010000705719,0.0082000494003295,0.0,0,0,100.0,10.0
2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_120_100_90_r200_lambda20_blockms_90_lambda_2_r200,101,5.220899939537048,333.2624000310898,338.05479991436005,4.304700016975403,0.0092999935150146,0.0,0,0,90.0,11.11111111111111
4.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_120_100_90_r200_lambda20_blockms_90_lambda_4_r200,101,6.082100033760071,571.5556000471115,575.8537000417709,3.3917999267578125,0.0083999633789062,0.0,0,0,90.0,11.11111111111111
6.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_120_100_90_r200_lambda20_blockms_90_lambda_6_r200,101,5.108800053596497,467.424299955368,471.3661000728607,2.72979998588562,0.0099999904632568,0.0,0,0,90.0,11.11111111111111
8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_120_100_90_r200_lambda20_blockms_90_lambda_8_r200,101,7.886900067329407,348.94860005378723,353.49149990081787,2.406599998474121,0.0146999359130859,0.0,0,0,90.0,11.11111111111111
10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_120_100_90_r200_lambda20_blockms_90_lambda_10_r200,101,5.854699969291687,564.7680000066757,573.2020000219345,2.2937999963760376,0.0088000297546386,0.0,0,0,90.0,11.11111111111111
12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_120_100_90_r200_lambda20_blockms_90_lambda_12_r200,101,9.585600018501282,518.4005000591278,521.2228000164032,2.4817999601364136,0.0061999559402465,0.0,0,0,90.0,11.11111111111111
14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_120_100_90_r200_lambda20_blockms_90_lambda_14_r200,101,18.136200070381165,577.8792999982834,582.6873000860214,2.311500072479248,0.0075000524520874,0.0,0,0,90.0,11.11111111111111
16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_120_100_90_r200_lambda20_blockms_90_lambda_16_r200,101,6.8125,455.06239998340607,458.1701000928879,5.292499899864197,0.0089000463485717,0.0,0,0,90.0,11.11111111111111
18.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_120_100_90_r200_lambda20_blockms_90_lambda_18_r200,101,5.036600112915039,597.3467999696732,600.0689001083374,3.545199990272522,0.0198999643325805,0.0,0,0,90.0,11.11111111111111
20.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_120_100_90_r200_lambda20_blockms_90_lambda_20_r200,101,7.220300078392029,507.4194999933243,512.3332999944687,2.687899947166443,0.0759999752044677,0.0,0,0,90.0,11.11111111111111
