epsilon,DPKI_sim,PKI_sim,lambdaTotalMeasured,pManageMeasured,gammaOnChainMeasured,qManageMeasured,muModelOffchainAuthMeasured,lambdaBlockMeasured,lambdaBlockHeightMeasured,lambdaBlockTxConfirmMeanMs,serviceCAs,pkiMuPrimaryAuthMeasured,pkiQManageMeasured,calibrationScope,DPKI_upper_theory,DPKI_lower_theory,PKI_theory,PKI_rho,lambda,runDir,meanBlockMs,configuredLambdaBlock,DPKI_in_bounds,DPKI_minus_lower,DPKI_minus_upper,PKI_abs_error,PKI_signed_error
0.1,0.1008300114783991,,1.9509517081705576,0.1,0.19753086419753085,0.3,16.232294830352394,11.559758948176293,14.475090398463369,84.77685429198401,4,1.0,1.0,Fig6 epsilon measured parameters,0.11445656799885076,0.0797735331617625,2.2221257824668927,0.4877379270426394,2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_60_50_r200_blockms_50_lambda_2_r200,50.0,20.0,True,0.021056478316636595,-0.013626556520451666,,
0.1,0.10417548651337843,,2.0688876114879124,0.1,0.19753086419753085,0.3,16.115171407846546,10.386028701031258,13.16409072717139,94.35752858093807,4,1.0,1.0,Fig6 epsilon measured parameters,0.11958563597711175,0.08063482658567948,2.341345004980254,0.5172219028719781,2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_60_50_r200_blockms_60_lambda_2_r200,60.0,16.666666666666668,True,0.02354065992769895,-0.015410149463733314,,
0.1,0.12044446252472328,,2.1185875656913855,0.1,0.19753086419753085,0.3,15.70637355446441,7.186192035763966,8.918499997415454,136.37264285768782,4,1.0,1.0,Fig6 epsilon measured parameters,0.1396614259491178,0.08296507137668808,2.396062274840832,0.5296468914228464,2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_60_50_r200_blockms_100_lambda_2_r200,100.0,10.0,True,0.037479391148035196,-0.01921696342439451,,
0.1,0.10699146681100381,,4.082013600690054,0.1,0.19753086419753085,0.3,16.19710874310992,10.056902717670559,13.17122588294916,97.44550857373646,4,1.0,1.0,Fig6 epsilon measured parameters,0.13075192612525288,0.084835525755266,inf,1.0205034001725135,4.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_60_50_r200_blockms_60_lambda_4_r200,60.0,16.666666666666668,True,0.022155941055737816,-0.02376045931424907,,
0.1,0.11581727356774406,,4.215806400170727,0.1,0.19753086419753085,0.3,16.295925586039022,8.015400599235923,8.023059692769499,122.26463142633438,4,1.0,1.0,Fig6 epsilon measured parameters,0.14260721980775173,0.08459082756340588,inf,1.0539516000426818,4.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_60_50_r200_blockms_100_lambda_4_r200,100.0,10.0,True,0.031226446004338174,-0.026789946240007675,,
0.1,0.09846279726537509,,3.9274334599917036,0.1,0.19753086419753085,0.3,16.325430220621882,12.948165060964836,15.406182044823453,75.68639999457768,4,1.0,1.0,Fig6 epsilon measured parameters,0.11894977111002,0.08371302106151751,55.39182335746869,0.9818583649979259,4.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_60_50_r200_blockms_50_lambda_4_r200,50.0,20.0,True,0.014749776203857576,-0.020486973844644915,,
0.1,0.09900954425533964,,6.143235304784839,0.1,0.19753086419753085,0.3,15.845333747469722,13.024657308226287,15.264018403001156,75.24190286227635,4,1.0,1.0,Fig6 epsilon measured parameters,0.13370294461420074,0.09290000533172323,inf,1.5358088261962097,6.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_60_50_r200_blockms_50_lambda_6_r200,50.0,20.0,True,0.006109538923616417,-0.03469340035886109,,
0.1,0.10482545688548964,,6.233469237014538,0.1,0.19753086419753085,0.3,16.214131099409197,10.64749661870972,13.412504946337956,92.04041429587772,4,1.0,1.0,Fig6 epsilon measured parameters,0.14037398607337906,0.09062767920286643,inf,1.5583673092536345,6.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_60_50_r200_blockms_60_lambda_6_r200,60.0,16.666666666666668,True,0.014197777682623203,-0.03554852918788942,,
0.1,0.12046614745167271,,6.217051277910773,0.1,0.19753086419753085,0.3,16.40856561537098,7.663749783322698,8.70224928354653,127.87473856891904,4,1.0,1.0,Fig6 epsilon measured parameters,0.1580079546912979,0.0892867582492016,inf,1.5542628194776933,6.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_60_50_r200_blockms_100_lambda_6_r200,100.0,10.0,True,0.03117938920247111,-0.037541807239625205,,
0.1,0.12917319197624713,,8.386156117643745,0.1,0.19753086419753085,0.3,16.16355810598531,7.380142240646821,8.994414488150507,132.78876856906072,4,1.0,1.0,Fig6 epsilon measured parameters,0.18059611031603257,0.09823602993305822,inf,2.0965390294109363,8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_60_50_r200_blockms_100_lambda_8_r200,100.0,10.0,True,0.030937162043188915,-0.051422918339785434,,
