mechanism,requestClass,rounds,meanRawLatencyMs,medianRawLatencyMs,p95RawLatencyMs,meanNormalizedLatencyMs,medianNormalizedLatencyMs,p95NormalizedLatencyMs,meanGasUsed,meanTxInputBytes,meanRawTxBytes,meanReceiptLogBytes,meanStateWriteBytesEstimated,meanChainReads,meanProofNodes,meanVerifiedCertificateSteps,meanIssueUpdateMs,meanStatusValidationMs,meanCertVerificationMs,meanSignatureMs,meanContractExecutionMs
threshold-validation-dpki,cross-on-chain,2000,142.85762684270748,140.8477407697611,181.05481816170814,142.85762684270748,140.8477407697611,181.05481816170814,243444.21912000002,640.0,740.0,192.0,384.0,0.0,0.0,2.0,0.0,40.72071274998598,29.353324916470736,0.0,72.78358917625077
threshold-validation-dpki,intra-off-chain,2000,72.93017742319891,72.49942396128739,88.08359426469517,72.93017742319891,72.49942396128739,88.08359426469517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.072026300476864,37.85815112272205,0.0,0.0
threshold-validation-dpki,intra-on-chain,2000,137.62050734530268,135.5850004363188,174.59082850786754,137.62050734530268,135.5850004363188,174.59082850786754,236772.86778,560.0,660.0,192.0,352.0,0.0,0.0,1.0,0.0,36.61642919795122,36.59216115439849,0.0,64.41191699295298
threshold-validation-dpki,management,2000,256.0571857010233,254.12894412688996,307.8076940136463,256.0571857010233,254.12894412688996,307.8076940136463,82454.14871999997,320.0,420.0,288.0,320.0,0.0,0.0,2.0,83.05287032912837,37.94971480523236,59.56365070419006,0.0,75.49094986247245
