pf,m,PKI,DPKI_Lower,DPKI_Upper,DPKI_Mean
0.8333333333333334,6,0.16470899470899467,0.6458318443152026,0.6644643866600407,0.6551481154876216
0.85,6,0.14823809523809525,0.6039848759732485,0.6230729490267515,0.6135289125
0.8666666666666667,6,0.13176719576719573,0.5579131549898348,0.5773330705768251,0.56762311278333
0.8833333333333333,6,0.11529629629629633,0.5072902848248272,0.5268788396983294,0.5170845622615783
0.9,6,0.0988253968253968,0.45177557724835665,0.471317527513548,0.4615465523809523
0.9166666666666666,6,0.08235449735449739,0.39101654568692,0.4102254984129562,0.4006210220499381
0.9333333333333333,6,0.06588359788359786,0.324654312048876,0.34314117670750427,0.33389774437819014
0.95,6,0.04941269841269846,0.25233617458399527,0.26955082184457657,0.2609434982142859
0.9666666666666667,6,0.03294179894179893,0.17374998036495787,0.18885246859970328,0.18130122448233058
0.9833333333333333,6,0.01647089947089952,0.08875600936112372,0.10022232527373205,0.09448916731742789
1.0,6,0.0,0.0,0.0,0.0
0.0,7,0.9882539682539683,0.9826542470435944,0.98741378016729,0.9850340136054422
0.016666666666666666,7,0.9717830687830687,0.9826542470432149,0.9874137801669656,0.9850340136050902
0.03333333333333333,7,0.9553121693121693,0.9826542469950273,0.9874137801257762,0.9850340135604018
0.05,7,0.9388412698412698,0.982654246213782,0.9874137794579869,0.9850340128358844
0.06666666666666667,7,0.9223703703703704,0.9826542408270196,0.9874137748535168,0.9850340078402682
0.08333333333333333,7,0.9058994708994709,0.982654217400657,0.9874137548292445,0.9850339861149507
0.1,7,0.8894285714285715,0.9826541408275993,0.9874136893764824,0.9850339151020409
0.11666666666666667,7,0.8729576719576719,0.9826539345671066,0.9874135130699704,0.9850337238185385
0.13333333333333333,7,0.8564867724867725,0.9826534513227657,0.9874131000035938,0.9850332756631798
0.15,7,0.840015873015873,0.9826524322473895,0.9874122289175764,0.985032330582483
0.16666666666666666,7,0.8235449735449736,0.9826504527643996,0.9874105368806583,0.9850304948225289
0.18333333333333332,7,0.807074074074074,0.9826468530981677,0.9874074598878483,0.985027156493008
0.2,7,0.7906031746031746,0.9826406516120205,0.9874021587281154,0.985021405170068
0.21666666666666667,7,0.7741322751322751,0.9826304390648242,0.9873934284641699,0.985011933764497
0.23333333333333334,7,0.7576613756613756,0.9826142519194119,0.9873795898441322,0.984996920881772
0.25,7,0.7411904761904762,0.9825894228747062,0.9873583609263142,0.9849738919005102
0.26666666666666666,7,0.7247195767195768,0.9825524068565735,0.9873267071351338,0.9849395569958537
0.2833333333333333,7,0.7082486772486772,0.9824985808010263,0.9872806678676178,0.984889624334322
0.3,7,0.6917777777777777,0.9824220157099167,0.9872151576234166,0.9848185866666667
0.31666666666666665,7,0.6753068783068783,0.9823152196663055,0.9871237394242117,0.9847194795452586
0.3333333333333333,7,0.6588359788359789,0.9821688507728922,0.9869983680121984,0.9845836093925453
0.35,7,0.6423650793650794,0.9819713993202749,0.9868290999739427,0.9844002496471088
0.36666666666666664,7,0.6258941798941798,0.9817088388798517,0.9866037675478644,0.984156303213858
0.3833333333333333,7,0.6094232804232804,0.9813642463939769,0.9863076124958023,0.9838359294448896
0.4,7,0.5929523809523809,0.9809173916067606,0.9859228761483414,0.983420133877551
0.4166666666666667,7,0.5764814814814814,0.9803442962051604,0.9854283417073147,0.9828863189562376
0.43333333333333335,7,0.560010582010582,0.9796167626671023,0.9847988252618162,0.9822077939644592
0.45,7,0.5435396825396825,0.9787018719240826,0.9840046128633323,0.9813532423937075
0.4666666666666667,7,0.527068783068783,0.9775614475411386,0.9830108424101817,0.9802861449756601
0.48333333333333334,7,0.5105978835978835,0.9761514823923664,0.9817768308161378,0.9789641566042521
0.5,7,0.49412698412698414,0.9744215221702834,0.9802553485780159,0.9773384353741497
0.5166666666666666,7,0.4776560846560847,0.9723139990320037,0.978391844892318,0.9753529219621608
0.5333333333333333,7,0.4611851851851852,0.9697635086878545,0.9761236264683718,0.9729435675781132
0.55,7,0.4447142857142857,0.9666960254073285,0.9733789920161411,0.9700375087117348
0.5666666666666667,7,0.42824338624338626,0.9630280514765363,0.9700763223276064,0.9665521869020713
0.5833333333333334,7,0.41177248677248673,0.9586657000094854,0.9661231235024583,0.9623944117559718
0.6,7,0.3953015873015873,0.953503712060898,0.9614150188234558,0.9574593654421769
0.6166666666666667,7,0.3788306878306878,0.9474244102864813,0.9558346834886051,0.9516295468875432
0.6333333333333333,7,0.3623597883597884,0.9402965918527071,0.9492507159511681,0.9447736539019376
0.65,7,0.34588888888888886,0.9319743631011401,0.9415164398155265,0.9367454014583333
0.6666666666666666,7,0.32941798941798944,0.9222959179510328,0.9324686307582544,0.9273822743546436
0.6833333333333333,7,0.3129470899470899,0.9110822615050597,0.9219261634625872,0.9165042124838234
0.7,7,0.2964761904761905,0.898135880052469,0.909688573825082,0.9039122269387755
0.7166666666666667,7,0.280005291005291,0.8832393587978976,0.8955345315592881,0.8893869451785928
0.7333333333333333,7,0.26353439153439157,0.8661539492875656,0.8792202176777739,0.8726870834826698
0.75,7,0.24706349206349207,0.8466180897700829,0.8604776000683524,0.8535478449192176
0.7666666666666666,7,0.23059259259259265,0.8243458838054446,0.8390125983039901,0.8316792410547174
0.7833333333333333,7,0.21412169312169313,0.7990255456751293,0.8145031255865508,0.80676433563084
0.8,7,0.1976507936507936,0.7703178262001821,0.786596990670566,0.778457408435374
0.8166666666666667,7,0.1811798941798942,0.7378544406462287,0.7549096345411456,0.7463820375936872
0.8333333333333334,7,0.16470899470899467,0.7012365337526583,0.7190216632618585,0.7101290985072584
0.85,7,0.14823809523809525,0.6600332400107357,0.678476115320897,0.6692546776658164
0.8666666666666667,7,0.13176719576719573,0.6137804393070019,0.6327753598122214,0.6232778995596117
0.8833333333333333,7,0.11529629629629633,0.561979889179058,0.5813774406576666,0.5716786649183623
0.9,7,0.0988253968253968,0.5040990835890459,0.5236915134177565,0.5138952985034012
0.9166666666666666,7,0.08235449735449739,0.4395725723094602,0.45907163704966664,0.4493221046795634
0.9333333333333333,7,0.06588359788359786,0.36780646039183623,0.38680719759484444,0.37730682899334034
0.95,7,0.04941269841269846,0.2881907794695165,0.30610526849817116,0.2971480239838438
0.9666666666666667,7,0.03294179894179893,0.20013583017196385,0.21604880473423815,0.208092317453101
0.9833333333333333,7,0.01647089947089952,0.10321530770266353,0.115447855141793,0.10933158142222826
1.0,7,0.0,0.0,0.0,0.0
0.0,8,0.9882539682539683,0.9826542470435944,0.98741378016729,0.9850340136054422
0.016666666666666666,8,0.9717830687830687,0.9826542470435881,0.9874137801672845,0.9850340136054363
0.03333333333333333,8,0.9553121693121693,0.9826542470419755,0.9874137801659062,0.9850340136039408
0.05,8,0.9388412698412698,0.9826542470021038,0.9874137801318248,0.9850340135669643
0.06666666666666667,8,0.9223703703703704,0.982654246629156,0.9874137798130384,0.9850340132210972
