lambda,runDir,txCount,maxSubmitToHashMs,maxHashToReceiptMs,maxTxTotalMs,maxSignMs,maxNonceMs,maxEstimateGasMs,slowTxOver1000ms,slowSubmitOver1000ms,meanBlockMs,configuredLambdaBlock
2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_100_lambda_2_r200,101,4.631700038909912,540.2266999483109,542.4874999523163,1.0224000215530396,0.0063999891281127,0.0,0,0,100.0,10.0
4.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_100_lambda_4_r200,101,4.317599892616272,511.9878998994827,515.3422999382019,0.9567999839782716,0.0062999725341796,0.0,0,0,100.0,10.0
6.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_100_lambda_6_r200,101,5.963100075721741,565.3631999492645,571.2651000022888,1.1432000398635864,0.0058000087738037,0.0,0,0,100.0,10.0
8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_100_lambda_8_r200,101,5.055400013923645,648.4881000518799,652.0746001005173,0.9381999969482422,0.0058000087738037,0.0,0,0,100.0,10.0
10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_100_lambda_10_r200,101,6.517300009727478,415.8805000782013,418.6526000499725,0.921799898147583,0.0060999393463134,0.0,0,0,100.0,10.0
12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_100_lambda_12_r200,101,4.23989999294281,445.5116000175476,448.2539999485016,0.98170006275177,0.0052000284194946,0.0,0,0,100.0,10.0
14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_100_lambda_14_r200,101,6.438700079917908,494.836699962616,497.6173000335693,0.97979998588562,0.0092999935150146,0.0,0,0,100.0,10.0
16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_100_lambda_16_r200,101,3.91759991645813,446.0458999872208,449.34869992733,1.0185000896453855,0.0056999921798706,0.0,0,0,100.0,10.0
18.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_100_lambda_18_r200,101,5.37720000743866,616.4991999864578,619.5710999965668,0.9524999856948853,0.0061999559402465,0.0,0,0,100.0,10.0
20.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_100_lambda_20_r200,101,6.250499963760376,471.2134000062943,477.2490999698639,1.3015999794006348,0.0059000253677368,0.0,0,0,100.0,10.0
2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_40_lambda_2_r200,101,6.095299959182739,260.01610004901886,263.6255999803543,1.610300064086914,0.0066999197006225,0.0,0,0,40.0,25.0
4.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_40_lambda_4_r200,101,3.375499963760376,198.04560005664823,200.29199993610385,1.403499960899353,0.0062999725341796,0.0,0,0,40.0,25.0
6.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_40_lambda_6_r200,101,6.404900074005127,231.5338000059128,234.2309000492096,1.5723999738693235,0.0065999031066894,0.0,0,0,40.0,25.0
8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_40_lambda_8_r200,101,4.021499991416931,195.0946000814438,199.7218999862671,0.9357000589370728,0.0116999149322509,0.0,0,0,40.0,25.0
10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_40_lambda_10_r200,101,3.475000023841858,262.8269000053406,265.4444000720978,0.9046999216079712,0.0059999227523803,0.0,0,0,40.0,25.0
12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_40_lambda_12_r200,101,8.226400017738342,210.20609998703003,212.92530000209808,1.1527000665664673,0.0067000389099121,0.0,0,0,40.0,25.0
14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_40_lambda_14_r200,101,3.070299983024597,317.5212000608444,320.2769000530243,1.1403000354766846,0.006600022315979,0.0,0,0,40.0,25.0
16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_40_lambda_16_r200,101,5.809800028800964,216.2130000591278,219.3869000673294,1.051200032234192,0.0058000087738037,0.0,0,0,40.0,25.0
18.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_40_lambda_18_r200,101,2.885499954223633,271.7828999757767,274.2405000925064,1.3905999660491943,0.0061999559402465,0.0,0,0,40.0,25.0
20.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_40_lambda_20_r200,101,4.40719997882843,170.05350005626678,172.86529994010925,1.2002999782562256,0.006100058555603,0.0,0,0,40.0,25.0
2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_30_lambda_2_r200,101,3.530099987983704,182.36529994010925,185.5341999530792,1.0205000638961792,0.0054000616073608,0.0,0,0,30.0,33.333333333333336
4.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_30_lambda_4_r200,101,3.0074000358581543,188.2972000837326,191.17550003528595,1.0228999853134155,0.006600022315979,0.0,0,0,30.0,33.333333333333336
6.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_30_lambda_6_r200,101,5.052599906921387,168.2267999649048,170.67219996452332,0.9162999391555786,0.0061999559402465,0.0,0,0,30.0,33.333333333333336
8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_30_lambda_8_r200,101,2.8438000679016118,206.91849994659424,209.65690004825592,1.0167999267578125,0.0069000720977783,0.0,0,0,30.0,33.333333333333336
10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_30_lambda_10_r200,101,3.5360000133514404,169.4141000509262,172.19969999790192,0.9810999631881714,0.0060000419616699,0.0,0,0,30.0,33.333333333333336
12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_30_lambda_12_r200,101,2.7660999298095703,123.03740000724792,126.20329999923706,0.9190000295639038,0.0054999589920043,0.0,0,0,30.0,33.333333333333336
14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_30_lambda_14_r200,101,5.989199995994568,167.53769993782043,170.52760004997253,1.073199987411499,0.0058000087738037,0.0,0,0,30.0,33.333333333333336
16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_30_lambda_16_r200,101,2.993600010871887,151.78600001335144,154.39880001544952,1.2848000526428225,0.0052999258041381,0.0,0,0,30.0,33.333333333333336
18.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_30_lambda_18_r200,101,5.847499966621399,151.8112999200821,154.15550005435944,1.0924999713897705,0.0058000087738037,0.0,0,0,30.0,33.333333333333336
20.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_40_30_r200_blockms_30_lambda_20_r200,101,6.703400015830994,168.05949997901917,171.14890003204346,1.073099970817566,0.0060000419616699,0.0,0,0,30.0,33.333333333333336
