lambda,runDir,txCount,maxSubmitToHashMs,maxHashToReceiptMs,maxTxTotalMs,maxSignMs,maxNonceMs,maxEstimateGasMs,slowTxOver1000ms,slowSubmitOver1000ms,meanBlockMs,configuredLambdaBlock
2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_120_100_90_r200_lambda20_blockms_120_lambda_2_r200,109,10.11300003528595,454.7638000249863,457.5088999271393,4.2911999225616455,0.009700059890747,0.0,0,0,120.0,8.333333333333334
4.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_120_100_90_r200_lambda20_blockms_120_lambda_4_r200,109,5.30489993095398,841.838399887085,847.4124000072479,5.138400077819824,0.0087000131607055,0.0,0,0,120.0,8.333333333333334
6.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_120_100_90_r200_lambda20_blockms_120_lambda_6_r200,109,9.148300051689148,546.4605000019073,552.5055999755859,1.8827999830245967,0.0176000595092773,0.0,0,0,120.0,8.333333333333334
8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_120_100_90_r200_lambda20_blockms_120_lambda_8_r200,109,6.172200083732605,909.2001999616624,914.9283000230788,1.8646000623703003,0.0112999677658081,0.0,0,0,120.0,8.333333333333334
10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_120_100_90_r200_lambda20_blockms_120_lambda_10_r200,109,6.741999983787537,814.4341999292374,818.2320001125336,2.128999948501587,0.0084000825881958,0.0,0,0,120.0,8.333333333333334
12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_120_100_90_r200_lambda20_blockms_120_lambda_12_r200,109,4.618600010871887,690.6696999073029,696.2094999551773,1.699199914932251,0.1025000810623169,0.0,0,0,120.0,8.333333333333334
14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_120_100_90_r200_lambda20_blockms_120_lambda_14_r200,109,5.990300059318543,748.6763999462128,753.8490999937057,2.255900025367737,0.0115000009536743,0.0,0,0,120.0,8.333333333333334
16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_120_100_90_r200_lambda20_blockms_120_lambda_16_r200,109,7.400499939918518,515.9659999608994,518.7587000131607,2.736299991607666,0.0082000494003295,0.0,0,0,120.0,8.333333333333334
18.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_120_100_90_r200_lambda20_blockms_120_lambda_18_r200,109,18.946900010108948,512.4635999202728,516.987900018692,2.4363999366760254,0.0166000127792358,0.0,0,0,120.0,8.333333333333334
20.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_120_100_90_r200_lambda20_blockms_120_lambda_20_r200,109,9.478700041770937,585.8904999494553,588.9701000452042,4.67139995098114,0.0095999240875244,0.0,0,0,120.0,8.333333333333334
