epsilon,DPKI_sim,PKI_sim,lambdaTotalMeasured,pManageMeasured,gammaOnChainMeasured,qManageMeasured,muModelOffchainAuthMeasured,lambdaBlockMeasured,lambdaBlockHeightMeasured,lambdaBlockTxConfirmMeanMs,serviceCAs,pkiMuPrimaryAuthMeasured,pkiQManageMeasured,calibrationScope,DPKI_upper_theory,DPKI_lower_theory,PKI_theory,PKI_rho,lambda,runDir,meanBlockMs,configuredLambdaBlock,DPKI_in_bounds,DPKI_minus_lower,DPKI_minus_upper,PKI_abs_error,PKI_signed_error
0.1,0.1242880145411936,,8.346987266882312,0.1,0.24691358024691357,0.3,16.07869450640896,8.7915787525198,9.692111692701063,111.47030898393729,4,1.0,1.0,Fig6 epsilon measured parameters,0.18273003058917991,0.10279246614450781,inf,2.086746816720578,8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_90_lambda_8_r200,90.0,11.11111111111111,True,0.0214955483966858,-0.05844201604798631,,
0.1,0.13555811814778815,,8.660009787434987,0.1,0.24691358024691357,0.3,15.798937445086313,7.565021927541862,9.849574493081379,129.54357692370047,4,1.0,1.0,Fig6 epsilon measured parameters,0.2027898417505985,0.10686633532124493,inf,2.1650024468587468,8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_85_lambda_8_r200,85.0,11.764705882352942,True,0.028691782826543222,-0.06723172360281035,,
0.1,0.15715171784747373,,10.849182236681504,0.1,0.24691358024691357,0.3,16.39203623932867,7.275956646757514,8.73064354608015,134.690192311238,4,1.0,1.0,Fig6 epsilon measured parameters,0.22616492606347666,0.11280634285921255,inf,2.712295559170376,10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_90_lambda_10_r200,90.0,11.11111111111111,True,0.044345374988261174,-0.06901320821600293,,
0.1,0.12399654908993543,,9.909081824006083,0.1,0.24691358024691357,0.3,16.35571415055236,8.782154790531626,9.33950035224653,111.58992563608365,4,1.0,1.0,Fig6 epsilon measured parameters,0.19606196112996876,0.10793618949389855,inf,2.477270456001521,10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_85_lambda_10_r200,85.0,11.764705882352942,True,0.016060359596036883,-0.07206541204003333,,
0.1,0.13153415145241987,,9.126229606114945,0.1,0.24691358024691357,0.3,15.725514391039802,7.704412221986646,8.465995823841949,127.19983974939737,4,1.0,1.0,Fig6 epsilon measured parameters,0.2076526261175433,0.11002980342170657,inf,2.2815574015287363,10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_100_lambda_10_r200,100.0,10.0,True,0.0215043480307133,-0.07611847466512342,,
0.1,0.12828119568509994,,12.580278590658178,0.1,0.24691358024691357,0.3,16.124848202095443,8.820864070974306,10.353148922716317,111.10022692955457,4,1.0,1.0,Fig6 epsilon measured parameters,0.23554255274628197,0.1279706231734311,inf,3.1450696476645446,12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_85_lambda_12_r200,85.0,11.764705882352942,True,0.0003105725116688274,-0.10726135706118203,,
0.1,0.131699906318506,,11.546564988998142,0.1,0.24691358024691357,0.3,16.133296574345703,8.08221135637778,8.961113870833689,121.25394360377238,4,1.0,1.0,Fig6 epsilon measured parameters,0.2288700359297402,0.12022308594963232,inf,2.8866412472495355,12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_90_lambda_12_r200,90.0,11.11111111111111,True,0.01147682036887368,-0.0971701296112342,,
0.1,0.14644879244062395,,12.622035045551556,0.1,0.24691358024691357,0.3,15.443277642129905,7.8574580627736506,9.63207050739721,124.72226923398482,4,1.0,1.0,Fig6 epsilon measured parameters,0.2653062146016435,0.13883630860152052,inf,3.155508761387889,12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_100_lambda_12_r200,100.0,10.0,True,0.007612483839103429,-0.11885742216101955,,
0.1,0.12332052813000192,,12.523925612454054,0.1,0.24691358024691357,0.3,16.536245169458653,9.294540147918916,10.00331310364801,105.43824486243419,4,1.0,1.0,Fig6 epsilon measured parameters,0.22129705087604776,0.12200481293894622,inf,3.1309814031135135,14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_90_lambda_14_r200,90.0,11.11111111111111,True,0.001315715191055708,-0.09797652274604583,,
0.1,0.1329736159770733,,11.875357879495704,0.1,0.24691358024691357,0.3,16.004220287127286,7.820725080834765,9.294984223563622,125.30807436276704,4,1.0,1.0,Fig6 epsilon measured parameters,0.24005803883271432,0.12421264978563652,inf,2.968839469873926,14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_85_lambda_14_r200,85.0,11.764705882352942,True,0.008760966191436778,-0.10708442285564101,,
0.1,0.150604060919437,,15.305634680971492,0.1,0.24691358024691357,0.3,16.562103455552062,8.187669613484958,8.558896350387945,119.69217692735867,4,1.0,1.0,Fig6 epsilon measured parameters,0.2862064468287255,0.1464150476186421,inf,3.826408670242873,14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_100_lambda_14_r200,100.0,10.0,True,0.004189013300794908,-0.13560238590928847,,
0.1,0.24143314854210518,,17.195072117389852,0.1,0.24691358024691357,0.3,16.336942090332307,6.953155913580054,8.541820274735374,140.943193591558,4,1.0,1.0,Fig6 epsilon measured parameters,0.377790148059456,0.17790423199610234,inf,4.298768029347463,16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_90_lambda_16_r200,90.0,11.11111111111111,True,0.06352891654600284,-0.1363569995173508,,
0.1,0.2580656216397914,,16.482123595355485,0.1,0.24691358024691357,0.3,16.053366015909724,6.8570436381229865,9.293841778027668,142.918734620779,4,1.0,1.0,Fig6 epsilon measured parameters,0.36832443639178214,0.17394469006424562,inf,4.120530898838871,16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_85_lambda_16_r200,85.0,11.764705882352942,True,0.08412093157554579,-0.11025881475199073,,
0.1,0.19407512485220446,,14.56630239039129,0.1,0.24691358024691357,0.3,16.645880918893745,7.285902136349197,8.42088018129935,134.50633588815347,4,1.0,1.0,Fig6 epsilon measured parameters,0.28427471114197556,0.13731423545559998,inf,3.6415755975978223,16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_100_lambda_16_r200,100.0,10.0,True,0.05676088939660448,-0.0901995862897711,,
0.1,0.17780613166333634,,17.75891974720781,0.1,0.24691358024691357,0.3,16.17326177149216,7.849987196441266,8.53947452002901,124.84096795014845,4,1.0,1.0,Fig6 epsilon measured parameters,0.3853297666648934,0.19388281208686742,inf,4.439729936801952,18.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_100_lambda_18_r200,100.0,10.0,False,-0.01607668042353108,-0.20752363500155704,,
0.1,0.17852642850811393,,19.02847934186937,0.1,0.24691358024691357,0.3,15.571180115545024,8.339819768938723,10.065142854852898,117.50853461485643,4,1.0,1.0,Fig6 epsilon measured parameters,0.49116791704723767,0.25928079555892913,inf,4.757119835467343,18.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_85_lambda_18_r200,85.0,11.764705882352942,False,-0.0807543670508152,-0.31264148853912377,,
0.1,0.2821186986751279,,19.67950716497695,0.1,0.24691358024691357,0.3,16.012395798256446,7.3043175336500115,9.387700918554055,134.16722308213895,4,1.0,1.0,Fig6 epsilon measured parameters,0.5255797050863663,0.2564152543977491,inf,4.919876791244238,18.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_90_lambda_18_r200,90.0,11.11111111111111,True,0.025703444277378806,-0.2434610064112384,,
0.1,0.21137986989778804,,20.23595836682455,0.1,0.24691358024691357,0.3,16.14246759595125,7.5424772750847096,10.11723550595207,129.93078590203555,4,1.0,1.0,Fig6 epsilon measured parameters,0.547563662583393,0.27062032849540724,inf,5.058989591706138,20.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_85_lambda_20_r200,85.0,11.764705882352942,False,-0.0592404585976192,-0.33618379268560494,,
0.1,0.38645306617044584,,18.60546436229348,0.1,0.24691358024691357,0.3,14.931809486217682,6.961744513531847,8.843666603828488,140.76931408429758,4,1.0,1.0,Fig6 epsilon measured parameters,0.5812708828656203,0.28689485818829996,inf,4.65136609057337,20.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_90_lambda_20_r200,90.0,11.11111111111111,True,0.09955820798214587,-0.1948178166951745,,
0.1,0.2830047848640447,,21.002694563193586,0.1,0.24691358024691357,0.3,16.157045850653827,7.774266068642378,8.126147246223642,126.05691538560085,4,1.0,1.0,Fig6 epsilon measured parameters,0.6132279624540602,0.3081658031312648,inf,5.2506736407983965,20.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_85_r200_lambda20_blockms_100_lambda_20_r200,100.0,10.0,False,-0.025161018267220114,-0.3302231775900155,,
