m,pf,PKI,DPKI_Mal_Lower,DPKI_Mal_Upper
8,0.8628628628628628,0.11054815897978688,0.0016051924893020699,0.0015539033247597075
8,0.8638638638638638,0.10973051909998004,0.0015517866346860126,0.0015022009653178217
8,0.8648648648648649,0.10891303685269291,0.0014997485409937253,0.001451822867268122
8,0.8658658658658659,0.10809571223792551,0.0014490544269271553,0.0014027460008621952
8,0.8668668668668669,0.10727854525567794,0.0013996806969005329,0.0013549475163464142
8,0.8678678678678678,0.10646153590595009,0.0013516039426883333,0.001308404745554234
8,0.8688688688688688,0.10564468418874187,0.0013048009450455527,0.0012630952034716882
8,0.8698698698698699,0.10482799010405339,0.001259248675299988,0.001218996589775783
8,0.8708708708708709,0.10401145365188462,0.00121492429691617,0.0011760867903454597
8,0.8718718718718719,0.10319507483223558,0.001171805167030539,0.001134343878744714
8,0.8728728728728729,0.10237885364510638,0.0011298688379575857,0.001093746117677619
8,0.8738738738738738,0.10156279009049679,0.0010890930586665377,0.0010542719604148326
8,0.8748748748748749,0.10074688416840684,0.0010494557762282467,0.0010159000521912677
8,0.8758758758758759,0.09993113587883672,0.0010109351372319401,0.000978609231574591
8,0.8768768768768769,0.09911554522178641,0.0009735094891714082,0.0009423785318041397
8,0.8778778778778779,0.09830011219725573,0.0009371573818003496,0.0009071871820999881
8,0.8788788788788788,0.09748483680524478,0.0009018575684564443,0.0008730146089417467
8,0.8798798798798799,0.09666971904575347,0.000867589007353809,0.0008398404373167597
8,0.8808808808808809,0.09585475891878198,0.0008343308628434874,0.0008076444919373656
8,0.8818818818818819,0.0950399564243302,0.0008020625066415466,0.0007764067984268067
8,0.8828828828828829,0.09422531156239816,0.0007707635190244884,0.0007461075844735039
8,0.8838838838838838,0.09341082433298585,0.0007404136899915463,0.0007167272809532853
8,0.8848848848848849,0.09259649473609317,0.0007109930203935115,0.0006882465230192186
8,0.8858858858858859,0.09178232277172031,0.0006824817230277354,0.0006606461511587124
8,0.8868868868868869,0.09096830843986718,0.0006548602236988822,0.0006339072122174676
8,0.8878878878878879,0.09015445174053378,0.0006281091622451183,0.0006080109603899839
8,0.8888888888888888,0.08934075267372,0.0006022093935293156,0.0005829388581762024
8,0.8898898898898899,0.08852721123942596,0.0005771419883949069,0.0005586725773039456
8,0.8908908908908909,0.08771382743765173,0.0005528882345860219,0.0005351939996167851
8,0.8918918918918919,0.08690060126839724,0.0005294296376314882,0.0005124852179269431
8,0.8928928928928929,0.08608753273166238,0.0005067479216923661,0.0004905285368329033
8,0.8938938938938938,0.08527462182744733,0.00048482503037259266,0.00046930647350132084
8,0.8948948948948949,0.08446186855575191,0.0004636431274923649,0.00044880175841287604
8,0.8958958958958959,0.08364927291657623,0.0004431845978238896,0.00042899733607170814
8,0.8968968968968969,0.08283683490992037,0.00042343204778907365,0.00040987636567801965
8,0.8978978978978979,0.08202455453578414,0.000404368306118817,0.00039142222176352366
8,0.8988988988988988,0.08121243179416773,0.0003859764244734822,0.0003736184947893222
8,0.8998998998998999,0.08040046668507086,0.0003682396780241608,0.0003564489917058479
8,0.9009009009009009,0.07958865920849381,0.00035114156599435774,0.00033989773647450364
8,0.9019019019019019,0.07877700936443659,0.0003346658121616661,0.00032394897055058636
8,0.9029029029029029,0.07796551715289898,0.000318796365319082,0.0003085871533271558
8,0.9039039039039038,0.07715418257388111,0.0003035173996955324,0.0002937969625394356
8,0.9049049049049049,0.07634300562738297,0.00028881331533522897,0.00027956329462937226
8,0.9059059059059059,0.07553198631340456,0.0002746687384354594,0.0002658712650699772
8,0.9069069069069069,0.07472112463194587,0.00026106852164239095,0.0002527062086490393
8,0.9079079079079079,0.07391042058300691,0.00024799774430452043,0.00024005367971185543
8,0.9089089089089089,0.07309987416658767,0.00023544171268334333,0.00022789945236256477
8,0.9099099099099099,0.07228948538268817,0.00022338596012084824,0.00021622952062370733
8,0.9109109109109109,0.07147925423130838,0.00021181624716343886,0.00020503009855362065
8,0.9119119119119119,0.07066918071244833,0.0002007185616418594,0.00019428762032126575
8,0.9129129129129129,0.069859264826108,0.0001900791187067423,0.0001839887402381132
8,0.9139139139139139,0.06904950657228731,0.00017988436081935253,0.00017412033274667762
8,0.914914914914915,0.06823990595098633,0.00017012095769712462,0.00016466949236531043
8,0.9159159159159159,0.0674304629622052,0.00016077580621359007,0.00015562353358886176
8,0.9169169169169169,0.06662117760594377,0.00015183603025226527,0.00014696999074479528
8,0.9179179179179179,0.06581204988220209,0.00014328898051411206,0.00013869661780438187
8,0.9189189189189189,0.06500307979098012,0.00013512223427813847,0.00013079138814855307
8,0.91991991991992,0.06419426733227769,0.0001273235951147325,0.0001232424942880211
8,0.9209209209209209,0.06338561250609517,0.00011988109255131646,0.00011603834753726674
8,0.9219219219219219,0.0625771153124324,0.00011278298168989163,0.00010916757764197824
8,0.9229229229229229,0.061768775751289244,0.00010601774277607281,0.00010261903235955526
8,0.9239239239239239,0.060960593822665915,9.95740807191795e-05,9.638177699225787e-05
8,0.924924924924925,0.06015256952656221,9.344092456296829e-05,9.044509387259953e-05
8,0.9259259259259259,0.059344702862978244,8.760742690658719e-05,8.479848180057842e-05
8,0.9269269269269269,0.058536993831914096,8.20629632753191e-05,7.94316554323284e-05
8,0.9279279279279279,0.057729442433369575,7.679713144070332e-05,7.433454461979273e-05
8,0.9289289289289289,0.056922048667344884,7.179975068959936e-05,6.949729370099861e-05
8,0.92992992992993,0.056114812533839716,6.70608610417704e-05,6.4910260740524e-05
8,0.9309309309309309,0.05530773403285438,6.257072241556031e-05,6.0564016719744985e-05
8,0.9319319319319319,0.054500813164388866,5.8319813741227825e-05,5.6449344676441395e-05
8,0.9329329329329329,0.05369404992844298,5.4298832021517446e-05,5.255723879335431e-05
8,0.933933933933934,0.052887444325016734,5.0498691339028034e-05,4.887890343527088e-05
8,0.934934934934935,0.0520809963541104,4.6910521809951236e-05,4.5405752134222786e-05
8,0.9359359359359359,0.051274706015723696,4.352566848373948e-05,4.21294065223727e-05
8,0.9369369369369369,0.05046857330985672,4.0335690188276905e-05,3.904169521217587e-05
8,0.9379379379379379,0.049662598236509474,3.733235832011009e-05,3.613465262338898e-05
8,0.938938938938939,0.048856780795681856,3.4507655579303876e-05,3.3400517756505284e-05
8,0.93993993993994,0.04805112098737406,3.1853774648484554e-05,3.08317329121932e-05
8,0.9409409409409409,0.04724561881158599,2.9363116815625915e-05,2.842094235630846e-05
8,0.9419419419419419,0.04644027426831765,2.7028290540143613e-05,2.6160990930059478e-05
