epsilon,DPKI_upper_theory,DPKI_lower_theory,PKI_theory,PKI_rho
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
0.1,inf,inf,0.23096077599599907,0.4487083932873439
