dataKind,p,DPKI_upper_bound,DPKI_lower_bound,DPKI_experimental,PKI_theory,PKI_experimental,epsilon,lambdaTotalMeasured,pManageMeasured,gammaOnChainMeasured,qManageMeasured,muModelOffchainAuthMeasured,lambdaBlockMeasured,lambdaBlockHeightMeasured,lambdaBlockTxConfirmMeanMs,serviceCAs,pkiMuPrimaryAuthMeasured,pkiQManageMeasured,calibrationScope,PKI_rho,runDir,DPKI_upper_theory_pointMeasured,DPKI_lower_theory_pointMeasured,PKI_theory_pointMeasured,PFixed_lambda_total,PFixed_gamma_on_chain,PFixed_q_manage,PFixed_mu,PFixed_lambda_block,PFixed_service_cas,PFixed_pki_mu,PFixed_pki_q_manage,PFixed_pki_mu_scale
plot_curve,0.12162162162162163,0.11709377465743041,0.0797882983639078,0.10138191515028716,0.0889476246710163,0.08924051297710608,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.12355212355212356,0.117508857007354,0.08004041614505536,0.10162242646149817,0.08911127710382427,0.08947146581643395,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.12548262548262548,0.11792498183274014,0.08029316481695632,0.10186271659167923,0.0892749422332194,0.08970416788023146,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.1274131274131274,0.11834215006480538,0.08054654577453169,0.10210280771573334,0.08943862007638954,0.08993830194764704,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.12934362934362933,0.11876036263476626,0.08080056041270237,0.1023427220085635,0.08960231065052252,0.09017355079782913,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.1312741312741313,0.11917962047383934,0.08105521012638936,0.10258248164507267,0.08976601397280612,0.09040959720992615,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.13320463320463322,0.11959992451324115,0.08131049631051362,0.10282210880016383,0.08992973006042812,0.09064612396308652,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.13513513513513514,0.12002127568418824,0.08156642035999613,0.10306162564874001,0.09009345893057638,0.09088281383645866,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.13706563706563707,0.12044367491789716,0.08182298366975779,0.10330105436570419,0.09025720060043868,0.091119349609191,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.138996138996139,0.12086712314558445,0.08208018763471964,0.10354041712595932,0.09042095508720283,0.09135541406043197,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.14092664092664092,0.12129162129846664,0.08233803364980258,0.10377973610440844,0.09058472240805662,0.09159068996933001,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.14285714285714285,0.12171717030776032,0.08259652310992761,0.1040190334759545,0.09074850258018788,0.09182486011503353,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.1447876447876448,0.122143771104682,0.08285565741001567,0.10425833141550052,0.09091229562078441,0.09205760727669095,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.14671814671814673,0.12257142462044822,0.08311543794498774,0.10449765209794946,0.09107610154703402,0.0922886142334507,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.14864864864864866,0.12300013178627554,0.08337586610976479,0.10473701769820434,0.0912399203761245,0.09251756376446119,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.15057915057915058,0.12342989583864317,0.08363694407209236,0.10497634678613096,0.0914037521129401,0.09274447412101876,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.1525096525096525,0.12386075418619272,0.08389868548044684,0.1052140902779362,0.09156759658062912,0.09297425588883503,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.15444015444015444,0.1242927206549934,0.08416109613329925,0.10544991297845648,0.0917314537296649,0.09320820573647913,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.15637065637065636,0.12472579655082966,0.08442417763894565,0.10568406214622703,0.09189532357753097,0.0934457749693596,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.15830115830115832,0.12515998317948596,0.08468793160568207,0.10591678503978316,0.09205920614171083,0.09368641489288503,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.16023166023166024,0.1255952818467468,0.08495235964180453,0.1061483289176601,0.09222310143968802,0.09392957681246396,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.16216216216216217,0.12603169385839658,0.08521746335560913,0.10637894103839313,0.09238700948894606,0.09417471203350494,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.1640926640926641,0.12646922052021978,0.0854832443553919,0.10660886866051753,0.09255093030696847,0.09442127186141654,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.16602316602316602,0.12690786313800087,0.08574970424944887,0.10683835904256855,0.09271486391123877,0.09466870760160732,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.16795366795366795,0.12734762301752436,0.08601684464607612,0.10706765944308146,0.09287881031924052,0.09491647055948585,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.16988416988416988,0.12778850146457463,0.08628466715356965,0.10729701712059152,0.0930427695484572,0.09516401204046067,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.17181467181467183,0.12823049978493622,0.08655317338022556,0.10752667933363398,0.09320674161637235,0.09541078334994034,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.17374517374517376,0.12867361928439353,0.08682236493433988,0.10775689334074415,0.09337072654046949,0.09565623579333343,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.17567567567567569,0.12911786126873107,0.08709224342420863,0.10798790640045726,0.09353472433823215,0.09589982067604848,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.1776061776061776,0.1295632270437333,0.08736281045812788,0.10821996577130859,0.09369873502714386,0.09614098930349407,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.17953667953667954,0.13000971791518465,0.08763406764439367,0.10845331871183338,0.09386275862468814,0.09637919298107876,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.18146718146718147,0.13045733518886962,0.08790601659130207,0.10868821248056693,0.09402679514834851,0.09661388301421109,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.1833976833976834,0.13090608017057262,0.0881786589071491,0.10892489433604449,0.09419084461560848,0.09684451070829964,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.18532818532818535,0.13135595416607823,0.08845199620023084,0.10916361153680133,0.0943549070439516,0.09707052736875295,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.18725868725868727,0.13180695848117077,0.08872603007884328,0.1094046113413727,0.09451898245086138,0.09729138430097958,,,,,,,,,,,,,,,,,,,,,,,,,,,
plot_curve,0.1891891891891892,0.13225909442163478,0.08900076215128253,0.1096481410082939,0.09468307085382133,0.09750653281038811,,,,,,,,,,,,,,,,,,,,,,,,,,,
