pf,ts,pki_availability,dpki_lower,dpki_upper,dpki_advantage_lower,dpki_advantage_upper
0.0,0.5,0.8501447837311761,0.8458199542775467,0.8199011812495778,-0.004324829453629331,-0.030243602481598297
0.02040816326530612,0.5,0.831265266917954,0.8446331980911974,0.8183956425202394,0.01336793117324342,-0.012869624397714552
0.04081632653061224,0.5,0.8124494844075522,0.8434300424049289,0.8168709545459212,0.030980557997376756,0.004421470138369021
0.061224489795918366,0.5,0.7936974361999707,0.8422102355848097,0.8153268371586384,0.04851279938483899,0.02162940095866772
0.08163265306122448,0.5,0.7750091222952096,0.8409734592989321,0.8137629462689001,0.0659643370037225,0.03875382397369054
0.1020408163265306,0.5,0.7563845426932688,0.839718817903547,0.8121783850700836,0.08333427521027814,0.05579384237681473
0.12244897959183673,0.5,0.7378236973941483,0.8384424506564834,0.8105694183529247,0.10061875326233505,0.0727457209587764
0.14285714285714285,0.5,0.7193265863978482,0.8371301275940272,0.8089223854634137,0.11780354119617897,0.08959579906556547
0.16326530612244897,0.5,0.7008932097043684,0.8357402818821648,0.8071974608143555,0.13484707217779635,0.10630425110998709
0.18367346938775508,0.5,0.6825235673137089,0.8341733791348257,0.805299341465229,0.1516498118211168,0.12277577415152008
0.2040816326530612,0.5,0.6642176592258697,0.8322268971327342,0.80303417238471,0.1680092379068645,0.13881651315884025
0.22448979591836732,0.5,0.6459754854408509,0.8295412054398827,0.8000577803490171,0.18356571999903182,0.15408229490816616
0.24489795918367346,0.5,0.6277970459586525,0.825548521123117,0.7958268789363713,0.19775147516446456,0.16802983297771878
0.26530612244897955,0.5,0.6096823407792743,0.8194422317794295,0.7895697994376893,0.20975989100015524,0.17988745865841504
0.2857142857142857,0.5,0.5916313699027165,0.8101847442672951,0.7802941255270516,0.21855337436457867,0.1886627556243351
0.3061224489795918,0.5,0.573644133328979,0.7965673157748309,0.7668440997895107,0.22292318244585185,0.19319996646053172
0.32653061224489793,0.5,0.5557206310580618,0.7773254542524363,0.7480112138535304,0.22160482319437447,0.19229058279546862
0.3469387755102041,0.5,0.537860863089965,0.7513005348692586,0.7226890009412568,0.21343967177929368,0.18482813785129182
0.36734693877551017,0.5,0.5200648294246883,0.7176254870358674,0.6900508037767589,0.19756065761117902,0.16998597435207052
0.3877551020408163,0.5,0.5023325300622322,0.6759031925838785,0.6497204764698136,0.17357066252164632,0.14738794640758135
0.4081632653061224,0.5,0.4846639650025964,0.6263432800697961,0.6019031615362838,0.14167931506719972,0.11723919653368736
0.42857142857142855,0.5,0.4670591342457808,0.5698274959577583,0.5474476028995832,0.10276836171197745,0.08038846865380234
0.44897959183673464,0.5,0.44951803779178573,0.5078851602604664,0.4878223156852487,0.05836712246868064,0.03830427789346297
0.4693877551020408,0.5,0.43204067564061077,0.44257608727449305,0.4250031431887037,0.010535411633882275,-0.00703753245190708
0.4897959183673469,0.5,0.41462704779225623,0.3762953853531923,0.36128604602902425,-0.03833166243906394,-0.05334100176323198
0.5102040816326531,0.5,0.397277154246722,0.311529074307516,0.29905287384268303,-0.08574807993920602,-0.09822428040403897
0.5306122448979591,0.5,0.3799909950040082,0.2505983860266746,0.24052640825448582,-0.12939260897733357,-0.13946458674952236
0.5510204081632653,0.5,0.36276857006411467,0.19543213361936707,0.18755240602697137,-0.1673364364447476,-0.1752161640371433
0.5714285714285714,0.5,0.34560987942704136,0.1474004946697702,0.1414405702099191,-0.19820938475727115,-0.20416930921712226
0.5918367346938775,0.5,0.32851492309278846,0.10723144268781477,0.1028847624313755,-0.2212834804049737,-0.22563016066141295
0.6122448979591836,0.5,0.31148370106135603,0.07501561148734262,0.07196796219523738,-0.2364680895740134,-0.23951573886611865
0.6326530612244897,0.5,0.29451621333274375,0.05028990756857378,0.048242658232252246,-0.24422630576416998,-0.2462735551004915
0.6530612244897959,0.5,0.2776124599069518,0.03217782836146205,0.030865523528746885,-0.24543463154548978,-0.24674693637820494
0.673469387755102,0.5,0.26077244078398026,0.019557456013973212,0.018758540219583272,-0.24121498477000705,-0.24201390056439698
0.6938775510204082,0.5,0.24399615596382898,0.011227401907201295,0.010768086908339258,-0.2327687540566277,-0.23322806905548973
0.7142857142857142,0.5,0.22728360544649817,0.006046047115614416,0.005798370004756056,-0.22123755833088377,-0.22148523544174212
0.7346938775510203,0.5,0.21063478923198758,0.003028504399051103,0.002904289725167323,-0.20760628483293647,-0.20773049950682027
0.7551020408163265,0.5,0.19404970732029733,0.0013963488122487114,0.0013390134647678878,-0.19265335850804863,-0.19271069385552944
0.7755102040816326,0.5,0.17752835971142736,0.0005847963766381113,0.0005607596224447933,-0.17694356333478925,-0.17696760008898257
0.7959183673469387,0.5,0.16107074640537788,0.00021868777732829105,0.00020969069567356482,-0.1608520586280496,-0.16086105570970433
0.8163265306122448,0.5,0.1446768674021486,7.139008482097875e-05,6.845048354347738e-05,-0.14460547731732762,-0.14460841691860513
0.836734693877551,0.5,0.12834672270173964,1.972986973090488e-05,1.891681650117074e-05,-0.12832699283200874,-0.12832780588523846
0.8571428571428571,0.5,0.112080312304151,4.4215778763867094e-06,4.239234428364307e-06,-0.11207589072627461,-0.11207607306972263
0.8775510204081632,0.5,0.09587763620938274,7.543377440214408e-07,7.232081545064597e-07,-0.09587688187163872,-0.09587691300122823
0.8979591836734693,0.5,0.07973869441743488,8.882233369857113e-08,8.515455362757415e-08,-0.07973860559510118,-0.07973860926288125
0.9183673469387754,0.5,0.06366348692830724,6.124708850425517e-09,5.871650286656314e-09,-0.06366348080359839,-0.06366348105665695
0.9387755102040816,0.5,0.0476520137419999,1.8172690472372984e-10,1.7421427395337181e-10,-0.047652013560272995,-0.047652013567785624
0.9591836734693877,0.5,0.03170427485851296,1.1613816218669135e-12,1.1133453459415658e-12,-0.031704274857351576,-0.031704274857399614
0.9795918367346939,0.5,0.015820270277846327,1.7562664936020436e-16,1.6835903083374213e-16,-0.01582027027784615,-0.015820270277846157
1.0,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.5102040816326531,0.8535270519291018,0.8487573330847497,0.823332354530925,-0.004769718844352178,-0.030194697398176817
0.02040816326530612,0.5102040816326531,0.8345724236871778,0.8475744340516908,0.8218335511837198,0.013002010364512984,-0.012738872503457954
0.04081632653061224,0.5102040816326531,0.8156817833125369,0.8463749818982877,0.8203153910434351,0.030693198585750814,0.004633607730898159
0.061224489795918366,0.5102040816326531,0.7968551308051796,0.8451587188476497,0.8187775861506069,0.04830358804247015,0.02192245534542736
0.08163265306122448,0.5102040816326531,0.7780924661651054,0.8439253200264273,0.817219784146836,0.06583285386132187,0.039127317981730636
0.1020408163265306,0.5102040816326531,0.7593937893923146,0.8426738809744312,0.8156410772583452,0.08328009158211658,0.056247287866030615
0.12244897959183673,0.5102040816326531,0.740759100486807,0.8414005210940275,0.8140377062373756,0.10064142060722048,0.07327860575056855
0.14285714285714285,0.5102040816326531,0.7221883994485829,0.840090952354073,0.8123959411563214,0.11790255290549012,0.09020754170773848
0.16326530612244897,0.5102040816326531,0.703681686277642,0.8387034493622338,0.8106757681970355,0.1350217630845918,0.10699408191939341
0.18367346938775508,0.5102040816326531,0.6852389609739845,0.8371381062275618,0.8087814441012696,0.15189914525357728,0.12354248312728511
0.2040816326530612,0.5102040816326531,0.6668602235376102,0.835191650933651,0.8065182256680842,0.1683314273960408,0.13965800213047397
0.22448979591836732,0.5102040816326531,0.6485454739685194,0.8325031260695864,0.8035403681339283,0.18395765210106707,0.1549948941654089
0.24489795918367346,0.5102040816326531,0.6302947122667117,0.8285026567518615,0.7993021077001617,0.19820794448514978,0.16900739543345
0.26530612244897955,0.5102040816326531,0.6121079384321875,0.8223806603731679,0.793028258100996,0.21027272194098046,0.1809203196688085
0.2857142857142857,0.5102040816326531,0.5939851524649464,0.8130957232489175,0.783721877987752,0.21911057078397111,0.18973672552280552
0.3061224489795918,0.5102040816326531,0.5759263543649887,0.7994346502925044,0.7702219358548338,0.22350829592751564,0.19429558148984505
0.32653061224489793,0.5102040816326531,0.5579315441323144,0.7801282881014738,0.7513144001260883,0.22219674396915945,0.19338285599377392
0.3469387755102041,0.5102040816326531,0.5400007217669234,0.7540137340293092,0.7258877329511069,0.21401301226238578,0.1858870111841835
0.36734693877551017,0.5102040816326531,0.5221338872688156,0.7202207047584019,0.693111464825665,0.19808681748958634,0.1709775775568494
0.3877551020408163,0.5102040816326531,0.5043310406379912,0.6783505900689561,0.6526076727205372,0.17401954943096498,0.14827663208254604
0.4081632653061224,0.5102040816326531,0.4865921818744501,0.6286137509173857,0.6045823539402081,0.1420215690429356,0.11799017206575801
0.42857142857142855,0.5102040816326531,0.4689173109781923,0.5718951330746569,0.5498880269199764,0.10297782209646461,0.08097071594178412
0.44897959183673464,0.5102040816326531,0.4513064279492179,0.5097296358081298,0.48999979909901575,0.05842320785891192,0.03869337114979787
0.4693877551020408,0.5102040816326531,0.43375953278752666,0.4441846062637854,0.42690242032041925,0.010425073476258762,-0.006857112467107407
0.4897959183673469,0.5102040816326531,0.41627662549311883,0.37766392594204967,0.36290222870985045,-0.03861269955106916,-0.053374396783268385
0.5102040816326531,0.5102040816326531,0.3988577060659943,0.3126627336064551,0.30039186441054794,-0.08619497245953922,-0.09846584165544636
0.5306122448979591,0.5102040816326531,0.3815027745061531,0.2515107888043778,0.24160420382859543,-0.12999198570177528,-0.13989857067755768
0.5510204081632653,0.5102040816326531,0.36421183081359526,0.19614400561339745,0.18839341402991178,-0.1680678252001978,-0.17581841678368348
0.5714285714285714,0.5102040816326531,0.3469848749883206,0.147937624548518,0.1420751999047925,-0.1990472504398026,-0.2049096750835281
0.5918367346938775,0.5102040816326531,0.32982190703032926,0.10762233480518194,0.10334664972828689,-0.22219957222514733,-0.22647525730204238
0.6122448979591836,0.5102040816326531,0.31272292693962145,0.07528915314285863,0.0722912106185966,-0.23743377379676284,-0.24043171632102484
0.6326530612244897,0.5102040816326531,0.29568793471619675,0.050473339396756786,0.048459437547977366,-0.24521459531943995,-0.24722849716821937
0.6530612244897959,0.5102040816326531,0.27871693036005546,0.032295226066803906,0.03100427250770897,-0.24642170429325155,-0.24771265785234647
0.673469387755102,0.5102040816326531,0.2618099138711974,0.019628825562156723,0.018842894557802182,-0.24218108830904067,-0.2429670193133952
0.6938775510204082,0.5102040816326531,0.24496688524962265,0.011268381506706046,0.010816524670331451,-0.23369850374291662,-0.2341503605792912
0.7142857142857142,0.5102040816326531,0.2281878444953314,0.0060681189901662,0.005824460081620809,-0.22211972550516518,-0.2223633844137106
0.7346938775510203,0.5102040816326531,0.21147279160832333,0.0030395621707299766,0.0029173611127453897,-0.20843322943759335,-0.20855543049557795
0.7551020408163265,0.5102040816326531,0.19482172658859853,0.0014014479697987865,0.001345041403283578,-0.19342027861879973,-0.19347668518531497
0.7755102040816326,0.5102040816326531,0.17823464943615705,0.0005869322153657028,0.0005632845778708686,-0.17764771722079134,-0.1776713648582862
0.7959183673469387,0.5102040816326531,0.16171156015099905,0.0002194865853519684,0.00021063506371909573,-0.16149207356564707,-0.16150092508727995
0.8163265306122448,0.5102040816326531,0.14525245873312423,7.165088348781973e-05,6.875881420251422e-05,-0.1451808078496364,-0.14518369991892172
0.836734693877551,0.5102040816326531,0.1288573451825327,1.9801953451132027e-05,1.9002040127988577e-05,-0.12883754322908156,-0.1288383431424047
0.8571428571428571,0.5102040816326531,0.11252621949922446,4.43773381311034e-06,4.2583358434900925e-06,-0.11252178176541136,-0.11252196116338098
0.8775510204081632,0.5102040816326531,0.09625908168319962,7.570942526860854e-07,7.264672909211335e-07,-0.09625832458894693,-0.0962583552159087
0.8979591836734693,0.5102040816326531,0.08005593173445816,8.914693590215528e-08,8.553835250236195e-08,-0.08005584258752226,-0.08005584619610566
0.9183673469387754,0.5102040816326531,0.06391676965299989,6.14709337571783e-09,5.8981175190104405e-09,-0.06391676350590651,-0.06391676375488237
0.9387755102040816,0.5102040816326531,0.04784159543882491,1.82391125533675e-10,1.7499965594939645e-10,-0.047841595256433785,-0.047841595263825254
0.9591836734693877,0.5102040816326531,0.03183040909193332,1.1656268094373793e-12,1.1183649867301519e-12,-0.03183040909076769,-0.03183040909081496
0.9795918367346939,0.5102040816326531,0.015883210612325012,1.7626865540105967e-16,1.691181704944906e-16,-0.015883210612324835,-0.015883210612324842
1.0,0.5102040816326531,0.0,0.0,0.0,0.0,0.0
0.0,0.5204081632653061,0.8568329815220225,0.851638750083039,0.826698158421355,-0.005194231438983454,-0.030134823100667507
0.02040816326530612,0.5204081632653061,0.8378049371343698,0.850459985218573,0.8252063723525491,0.012655048084203258,-0.012598564781820643
0.04081632653061224,0.5204081632653061,0.8188411284554524,0.8492645206861855,0.8236950312426042,0.030423392230733093,0.004853902787151809
0.061224489795918366,0.5204081632653061,0.7999415554852708,0.8480520926571995,0.8221638394555678,0.0481105371719287,0.02222228397029702
0.08163265306122448,0.5204081632653061,0.7811062182238246,0.8468223698107521,0.820612436482157,0.06571615158692745,0.03950621825833234
0.1020408163265306,0.5204081632653061,0.7623351166711139,0.8455744389963363,0.819039903737325,0.08323932232522246,0.05670478706621118
0.12244897959183673,0.5204081632653061,0.7436282508271387,0.844304400057121,0.8174424582918318,0.10067614922998236,0.07381420746469314
0.14285714285714285,0.5204081632653061,0.7249856206918991,0.8429979077885139,0.8158063020087083,0.11801228709661482,0.0908206813168092
0.16326530612244897,0.5204081632653061,0.7064072262653949,0.841613080710275,0.8140912357688401,0.1352058544448801,0.10768400950344525
0.18367346938775508,0.5204081632653061,0.6878930675476262,0.8400496472372486,0.8122010828800522,0.15215657968962237,0.12430801533242597
0.2040816326530612,0.5204081632653061,0.6694431445385931,0.8381035972927069,0.809940225870974,0.1686604527541138,0.14049708133238092
0.22448979591836732,0.5204081632653061,0.6510574572382954,0.835412667249587,0.8069613730188384,0.18435521001129151,0.15590391578054297
0.24489795918367346,0.5204081632653061,0.6327360056467334,0.8314049229507471,0.8027163218406342,0.1986689173040137,0.16998031619390086
0.26530612244897955,0.5204081632653061,0.6144787897639068,0.8252678578731528,0.7964264233271968,0.21078906810924602,0.18194763356329002
0.2857142857142857,0.5204081632653061,0.5962858095898157,0.8159562971347166,0.7870902813894066,0.21967048754490093,0.19080447179959092
0.3061224489795918,0.5204081632653061,0.5781570651244601,0.802252662205605,0.7735416719607221,0.2240955970811449,0.19538460683626202
0.32653061224489793,0.5204081632653061,0.56009255636784,0.782883209871114,0.7545611250207277,0.22279065350327398,0.19446856865288764
0.3469387755102041,0.5204081632653061,0.5420922833199555,0.7566808244997085,0.7290321084913668,0.214588541179753,0.18693982517141128
0.36734693877551017,0.5204081632653061,0.5241562459808065,0.7227720574088506,0.6961203968361934,0.1986158114280442,0.17196415085538697
0.3877551020408163,0.5204081632653061,0.5062844443503929,0.6807568259595213,0.6554463132812373,0.17447238160912837,0.14916186893084438
0.4081632653061224,0.5204081632653061,0.4884768784287149,0.630846207632863,0.6072166912987743,0.14236932920414813,0.11873981287005941
0.42857142857142855,0.5204081632653061,0.4707335482157724,0.5739282925557085,0.5522877589634427,0.10319474433993614,0.08155421074767033
0.44897959183673464,0.5204081632653061,0.45305445371156544,0.5115434669142627,0.4921411068895233,0.058489013202697226,0.03908665317795784
0.4693877551020408,0.5204081632653061,0.4354395949160939,0.44576648805469377,0.42877024641665473,0.010326893138599857,-0.006669348499439176
0.4897959183673469,0.5204081632653061,0.4178889718293579,0.3790098692421232,0.3644917259048865,-0.038879102587234704,-0.053397245924471426
0.5102040816326531,0.5204081632653061,0.40040258445135746,0.3137777224530103,0.3017088035150419,-0.08662486199834718,-0.09869378093631553
0.5306122448979591,0.5204081632653061,0.38298043278209254,0.2524081997434724,0.24266429041443982,-0.13057223303862014,-0.14031614236765272
0.5510204081632653,0.5204081632653061,0.36562251682156316,0.1968442048196215,0.18922063206798723,-0.16877831200194165,-0.17640188475357593
0.5714285714285714,0.5204081632653061,0.34832883656976915,0.14846596315087424,0.14269944273406093,-0.19986287341889492,-0.20562939383570822
0.5918367346938775,0.5204081632653061,0.3310993920267107,0.10800683967851776,0.10380098983771757,-0.22309255234819292,-0.2272984021889931
0.6122448979591836,0.5204081632653061,0.3139341831923879,0.07555823168578349,0.07260918499225437,-0.23837595150660443,-0.24132499820013353
0.6326530612244897,0.5204081632653061,0.29683321006680047,0.050653782323219106,0.04867268463336837,-0.24617942774358137,-0.2481605254334321
0.6530612244897959,0.5204081632653061,0.2797964726499486,0.03241071314463258,0.03114076339712397,-0.24738575950531605,-0.24865570925282465
0.673469387755102,0.5204081632653061,0.26282397094183224,0.019699034840819845,0.018925877544052123,-0.2431249361010124,-0.24389809339778012
0.6938775510204082,0.5204081632653061,0.24591570494245132,0.01130869554618844,0.010864175749403855,-0.2346070093962629,-0.23505152919304748
0.7142857142857142,0.5204081632653061,0.22907167465180608,0.006089832709572675,0.005850126804196039,-0.22298184194223342,-0.22322154784761006
0.7346938775510203,0.5204081632653061,0.21229188006989627,0.003050440656390166,0.002930220567819844,-0.2092414394135061,-0.2093616595020764
0.7551020408163265,0.5204081632653061,0.19557632119672191,0.0014064645131826434,0.0013509716805281701,-0.19416985668353928,-0.19422534951619375
