m,pf,PKI,DPKI_Mal_Lower,DPKI_Mal_Upper
8,0.11011011011011011,0.7425845622408678,0.8332560389802421,0.8058028744765044
8,0.1111111111111111,0.741681765913058,0.8329998685837312,0.8055384176321867
8,0.11211211211211211,0.7407791215967532,0.8327392808639903,0.8052697263235604
8,0.11311311311311312,0.7398766292919534,0.8324742257651584,0.8049967526967793
8,0.11411411411411411,0.7389742889986585,0.8322046534360764,0.8047194490949905
8,0.11511511511511512,0.7380721007168685,0.8319305142375936,0.8044377680653317
8,0.11611611611611611,0.7371700644465835,0.8316517587497747,0.8041516623658312
8,0.11711711711711711,0.7362681801878033,0.8313683377790159,0.8038610849722209
8,0.11811811811811812,0.7353664479405281,0.8310802023650539,0.8035659890846467
8,0.11911911911911911,0.7344648677047579,0.8307873037878866,0.8032663281342968
8,0.12012012012012012,0.7335634394804926,0.8304895935745972,0.8029620557899316
8,0.12112112112112113,0.7326621632677321,0.8301870235060783,0.8026531259643245
8,0.12212212212212212,0.7317610390664768,0.829879545623668,0.8023394928206128
8,0.12312312312312312,0.7308600668767263,0.8295671122356844,0.8020211107785552
8,0.12412412412412413,0.7299592466984807,0.8292496759238714,0.8016979345207017
8,0.12512512512512514,0.7290585785317402,0.828927189549751,0.8013699189984749
8,0.12612612612612611,0.7281580623765045,0.8285996062608795,0.8010370194381587
8,0.12712712712712712,0.7272576982327736,0.8282668794970183,0.8006991913468067
8,0.12812812812812813,0.7263574861005478,0.8279289629962029,0.8003563905180502
8,0.12912912912912913,0.725457425979827,0.8275858108007307,0.8000085730378308
8,0.13013013013013014,0.724557517870611,0.8272373772630515,0.7996556952900394
8,0.13113113113113112,0.7236577617729,0.8268836170515722,0.7992977139620712
8,0.13213213213213212,0.7227581576866939,0.8265244851563712,0.7989345860502957
8,0.13313313313313313,0.7218587056119927,0.8261599368948187,0.7985662688654368
8,0.13413413413413414,0.7209594055487965,0.8257899279171158,0.7981927200378742
8,0.13513513513513514,0.7200602574971053,0.8254144142117408,0.7978138975228555
8,0.13613613613613612,0.7191612614569189,0.825033352110809,0.7974297596056267
8,0.13713713713713713,0.7182624174282375,0.8246466982953491,0.7970402649064814
8,0.13813813813813813,0.7173637254110611,0.8242544098004848,0.7966453723857198
8,0.13913913913913914,0.7164651854053895,0.8238564440205385,0.7962450413485331
8,0.14014014014014015,0.7155667974112229,0.8234527587140459,0.7958392314498028
8,0.14114114114114115,0.7146685614285612,0.8230433120086847,0.7954279026988165
8,0.14214214214214213,0.7137704774574045,0.822628062406124,0.7950110154639081
8,0.14314314314314314,0.7128725454977527,0.8222069687867808,0.7945885304770103
8,0.14414414414414414,0.7119747655496058,0.8217799904145014,0.7941604088381334
8,0.14514514514514515,0.711077137612964,0.8213470869411554,0.7937266120197612
8,0.14614614614614616,0.7101796616878269,0.8209082184111476,0.7932871018711676
8,0.14714714714714713,0.7092823377741949,0.8204633452658514,0.7928418406226584
8,0.14814814814814814,0.7083851658720677,0.8200124283479541,0.7923907908897289
8,0.14914914914914915,0.7074881459814456,0.8195554289057272,0.791933915677149
8,0.15015015015015015,0.7065912781023284,0.8190923085972126,0.7914711783829684
8,0.15115115115115116,0.7056945622347159,0.8186230294943306,0.7910025428024459
8,0.15215215215215216,0.7047979983786086,0.8181475540869103,0.7905279731319041
8,0.15315315315315314,0.7039015865340063,0.8176658452866331,0.790047433972504
8,0.15415415415415415,0.7030053267009087,0.8171778664309074,0.7895608903339487
8,0.15515515515515516,0.702109218879316,0.816683581286659,0.7890683076381093
8,0.15615615615615616,0.7012132630692284,0.8161829540540453,0.7885696517225785
8,0.15715715715715717,0.7003174592706458,0.8156759493700958,0.7880648888441513
8,0.15815815815815815,0.699421807483568,0.8151625323122685,0.7875539856822252
8,0.15915915915915915,0.6985263077079951,0.8146426684019377,0.7870369093421375
8,0.16016016016016016,0.6976309599439272,0.814116323607802,0.7865136273584233
8,0.16116116116116116,0.6967357641913643,0.8135834643492176,0.7859841076980019
8,0.16216216216216217,0.6958407204503062,0.8130440574994608,0.785448318763297
8,0.16316316316316315,0.6949458287207532,0.8124980703889078,0.7849062293952769
8,0.16416416416416416,0.694051089002705,0.8119454708081496,0.7843578088764325
8,0.16516516516516516,0.6931565012961618,0.8113862270110286,0.7838030269336792
8,0.16616616616616617,0.6922620656011235,0.8108203077176035,0.7832418537411924
8,0.16716716716716717,0.6913677819175901,0.8102476821170449,0.7826742599231733
8,0.16816816816816815,0.6904736502455616,0.8096683198704507,0.7821002165565427
8,0.16916916916916916,0.6895796705850382,0.8090821911136012,0.7815196951735706
8,0.17017017017017017,0.6886858429360196,0.8084892664596347,0.7809326677644354
8,0.17117117117117117,0.687792167298506,0.8078895170016558,0.7803391067797159
8,0.17217217217217218,0.6868986436724973,0.8072829143152767,0.7797389851328181
8,0.17317317317317318,0.6860052720579936,0.8066694304610811,0.7791322762023313
8,0.17417417417417416,0.6851120524549948,0.8060490379870271,0.7785189538343216
8,0.17517517517517517,0.684218984863501,0.8054217099307786,0.7778989923445596
8,0.17617617617617617,0.683326069283512,0.8047874198219653,0.7772723665206789
8,0.17717717717717718,0.682433305715028,0.8041461416843825,0.7766390516242776
8,0.1781781781781782,0.681540694158049,0.8034978500381147,0.7759990233929447
8,0.17917917917917917,0.6806482346125748,0.8028425199015996,0.7753522580422316
8,0.18018018018018017,0.6797559270786057,0.802180126793623,0.7746987322675567
8,0.18118118118118118,0.6788637715561413,0.8015106467352466,0.7740384232460449
8,0.18218218218218218,0.677971768045182,0.8008340562516756,0.7733713086383102
8,0.1831831831831832,0.6770799165457276,0.8001503323740521,0.7726973665901679
8,0.1841841841841842,0.6761882170577782,0.7994594526411938,0.7720165757342916
8,0.18518518518518517,0.6752966695813337,0.7987613951012656,0.7713289151918099
8,0.18618618618618618,0.6744052741163941,0.7980561383133802,0.770634364573831
8,0.1871871871871872,0.6735140306629595,0.7973436613491505,0.7699329039829249
8,0.1881881881881882,0.6726229392210297,0.7966239437941639,0.7692245140145272
8,0.1891891891891892,0.6717319997906049,0.795896965749404,0.7685091757582952
8,0.19019019019019018,0.6708412123716851,0.7951627078326108,0.7677868707994038
8,0.19119119119119118,0.6699505769642702,0.7944211511795688,0.7670575812197721
8,0.1921921921921922,0.6690600935683602,0.793672277445352,0.7663212895992497
8,0.1931931931931932,0.6681697621839552,0.7929160688054898,0.7655779790167268
8,0.1941941941941942,0.667279582811055,0.7921525079570865,0.7648276330511983
8,0.19519519519519518,0.6663895554496599,0.7913815781198772,0.7640702357827702
8,0.1961961961961962,0.6654996800997697,0.7906032630372175,0.7633057717935994
8,0.1971971971971972,0.6646099567613843,0.7898175469770298,0.762534226168793
8,0.1981981981981982,0.663720385434504,0.7890244147326747,0.7617555844972373
8,0.1991991991991992,0.6628309661191285,0.7882238516237755,0.7609698328723791
8,0.20020020020020018,0.6619416988152581,0.7874158434969848,0.7601769578929536
8,0.2012012012012012,0.6610525835228925,0.7866003767266839,0.7593769466636474
8,0.2022022022022022,0.6601636202420319,0.7857774382156428,0.7585697867957234
8,0.2032032032032032,0.6592748089726762,0.7849470153956071,0.7577554664075755
8,0.2042042042042042,0.6583861497148255,0.7841090962278392,0.7569339741252411
8,0.20520520520520522,0.6574976424684796,0.7832636692036051,0.7561052990828582
8,0.2062062062062062,0.6566092872336388,0.7824107233445978,0.7552694309230652
8,0.2072072072072072,0.6557210840103028,0.7815502482033154,0.7544263597973561
8,0.2082082082082082,0.6548330327984718,0.7806822338633804,0.7535760763663777
8,0.2092092092092092,0.6539451335981458,0.7798066709398064,0.7527185718001794
8,0.21021021021021022,0.6530573864093246,0.7789235505792146,0.7518538377784122
8,0.2112112112112112,0.6521697912320084,0.778032864459991,0.750981866490472
8,0.2122122122122122,0.6512823480661971,0.7771346047923986,0.7501026506356007
8,0.2132132132132132,0.6503950569118907,0.7762287643186334,0.7492161834229312
8,0.21421421421421422,0.6495079177690893,0.7753153363128299,0.7483224585714863
8,0.21521521521521522,0.6486209306377928,0.7743943145810187,0.7474214703101303
8,0.21621621621621623,0.6477340955180013,0.7734656934610267,0.746513213377466
8,0.2172172172172172,0.6468474124097148,0.7725294678223338,0.7455976830216899
8,0.2182182182182182,0.6459608813129332,0.7715856330658768,0.744674875000398
8,0.21921921921921922,0.6450745022276564,0.7706341851238042,0.7437447855803413
8,0.22022022022022023,0.6441882751538845,0.7696751204591845,0.7428074115371409
8,0.22122122122122123,0.6433022000916176,0.7687084360656604,0.7418627501549485
8,0.2222222222222222,0.6424162770408558,0.7677341294670601,0.7409107992260668
8,0.22322322322322322,0.6415305060015988,0.7667521987169599,0.7399515570505228
8,0.22422422422422422,0.6406448869738467,0.7657626423981976,0.738985022435594
8,0.22522522522522523,0.6397594199575996,0.7647654596223425,0.7380111946952941
8,0.22622622622622623,0.6388741049528575,0.7637606500291135,0.7370300736498062
8,0.2272272272272272,0.6379889419596203,0.7627482137857564,0.7360416596248813
8,0.22822822822822822,0.637103930977888,0.7617281515863732,0.7350459534511864
8,0.22922922922922923,0.6362190720076606,0.7607004646512052,0.734042956463611
8,0.23023023023023023,0.6353343650489381,0.7596651547258769,0.7330326705005339
8,0.23123123123123124,0.6344498101017206,0.7586222240805839,0.7320150979030406
8,0.23223223223223222,0.6335654071660081,0.7575716755092496,0.730990241514105
8,0.23323323323323322,0.6326811562418004,0.7565135123286301,0.7299581046777257
8,0.23423423423423423,0.6317970573290976,0.7554477383773781,0.7289186912380214
8,0.23523523523523523,0.6309131104278999,0.7543743580150666,0.7278720055382886
8,0.23623623623623624,0.630029315538207,0.7532933761211635,0.7268180524200109
8,0.23723723723723725,0.6291456726600192,0.752204798093971,0.7257568372218361
8,0.23823823823823823,0.6282621817933363,0.7511086298495195,0.7246883657785085
8,0.23923923923923923,0.6273788429381583,0.7500048778204211,0.7236126444197639
8,0.24024024024024024,0.6264956560944852,0.7488935489546842,0.7225296799691847
8,0.24124124124124124,0.625612621262317,0.7477746507144815,0.7214394797430146
8,0.24224224224224225,0.6247297384416537,0.746648191074886,0.7203420515489377
8,0.24324324324324323,0.6238470076324955,0.7455141785225603,0.719237403684817
8,0.24424424424424424,0.6229644288348422,0.7443726220544111,0.7181255449373973
8,0.24524524524524524,0.6220820020486938,0.7432235311762037,0.7170064845809696
8,0.24624624624624625,0.6211997272740502,0.7420669159011339,0.7158802323759977
8,0.24724724724724725,0.6203176045109117,0.7409027867483686,0.7147467985677091
8,0.24824824824824826,0.6194356337592781,0.7397311547415422,0.7136061938846504
8,0.24924924924924924,0.6185538150191494,0.7385520314072189,0.7124584295372052
8,0.2502502502502503,0.6176721482905256,0.7373654287733206,0.7113035172160792
8,0.25125125125125125,0.6167906335734069,0.7361713593675081,0.7101414690907449
8,0.25225225225225223,0.615909270867793,0.7349698362155374,0.7089722978078566
8,0.25325325325325326,0.615028060173684,0.7337608728395748,0.7077960164896303
8,0.25425425425425424,0.61414700149108,0.7325444832564734,0.706612638732184
8,0.2552552552552553,0.613266094819981,0.7313206819760228,0.7054221786038555
8,0.25625625625625625,0.6123853401603868,0.7300894839991542,0.7042246506434718
8,0.25725725725725723,0.6115047375122976,0.7288509048161178,0.7030200698585996
8,0.25825825825825827,0.6106242868757134,0.7276049604046235,0.7018084517237536
8,0.25925925925925924,0.609743988250634,0.7263516672279476,0.7005898121785764
8,0.2602602602602603,0.6088638416370596,0.7250910422330098,0.699364167625989
8,0.26126126126126126,0.6079838470349902,0.7238231028484088,0.6981315349303008
8,0.26226226226226224,0.6071040044444258,0.7225478669824342,0.696891931415298
8,0.26326326326326327,0.6062243138653661,0.7212653530210424,0.6956453748622972
8,0.26426426426426425,0.6053447752978115,0.7199755798257974,0.6943918835081643
8,0.2652652652652653,0.6044653887417618,0.7186785667317888,0.6931314760433135
8,0.26626626626626626,0.6035861541972171,0.7173743335455064,0.6918641716096633
8,0.26726726726726724,0.6027070716641771,0.7160629005426948,0.6905899897985739
8,0.2682682682682683,0.6018281411426423,0.7147442884661723,0.6893089506487498
8,0.26926926926926925,0.6009493626326123,0.7134185185236175,0.6880210746441131
8,0.2702702702702703,0.6000707361340872,0.7120856123853351,0.6867263827116546
8,0.27127127127127126,0.5991922616470672,0.7107455921819796,0.6854248962192465
8,0.27227227227227224,0.598313939171552,0.7093984805022604,0.6841166369734353
8,0.2732732732732733,0.5974357687075418,0.7080443003906134,0.6828016272172055
8,0.27427427427427425,0.5965577502550365,0.7066830753448428,0.6814798896277121
8,0.2752752752752753,0.5956798838140361,0.7053148293137423,0.6801514473139941
8,0.27627627627627627,0.5948021693845407,0.7039395866946767,0.6788163238146516
8,0.2772772772772773,0.5939246069665501,0.7025573723311469,0.6774745430955038
8,0.2782782782782783,0.5930471965600645,0.7011682115103239,0.6761261295472216
8,0.27927927927927926,0.592169938165084,0.6997721299605515,0.6747711079829255
8,0.2802802802802803,0.5912928317816083,0.6983691538488341,0.6734095036357737
8,0.28128128128128127,0.5904158774096376,0.6969593097782844,0.6720413421565083
8,0.2822822822822823,0.5895390750491718,0.6955426247855563,0.6706666496109898
8,0.2832832832832833,0.5886624247002109,0.6941191263382498,0.6692854524777029
8,0.28428428428428426,0.587785926362755,0.6926888423322841,0.6678977776452328
8,0.2852852852852853,0.5869095800368039,0.6912518010892597,0.6665036524097319
8,0.2862862862862863,0.5860333857223579,0.6898080313537808,0.6651031044723461
8,0.2872872872872873,0.5851573434194167,0.6883575622907652,0.6636961619366314
8,0.2882882882882883,0.5842814531279805,0.6869004234827272,0.6622828533059429
8,0.28928928928928926,0.5834057148480493,0.6854366449270308,0.660863207480798
8,0.2902902902902903,0.5825301285796229,0.6839662570331339,0.6594372537562266
8,0.2912912912912913,0.5816546943227016,0.6824892906197937,0.6580050218190894
8,0.2922922922922923,0.5807794120772851,0.6810057769122622,0.6565665417453815
8,0.2932932932932933,0.5799042818433736,0.6795157475394543,0.6551218439975155
8,0.29429429429429427,0.579029303620967,0.6780192345310917,0.6536709594215747
8,0.2952952952952953,0.5781544774100654,0.6765162703148354,0.6522139192445617
8,0.2962962962962963,0.5772798032106686,0.6750068877133826,0.6507507550716094
8,0.2972972972972973,0.5764052810227768,0.6734911199415557,0.6492814988831851
8,0.2982982982982983,0.57553091084639,0.6719690006033666,0.6478061830322707
8,0.29929929929929927,0.574656692681508,0.6704405636890545,0.6463248402415187
8,0.3003003003003003,0.5737826265281311,0.6689058435721177,0.6448375036004017
8,0.3013013013013013,0.5729087123862591,0.667364875006311,0.6433442065623287
8,0.3023023023023023,0.5720349502558919,0.6658176931226347,0.6418449829417532
8,0.3033033033033033,0.5711613401370297,0.6642643334263021,0.6403398669112617
8,0.30430430430430433,0.5702878820296725,0.6627048317936814,0.6388288929986377
8,0.3053053053053053,0.5694145759338202,0.6611392244692338,0.6373120960839205
8,0.3063063063063063,0.5685414218494729,0.6595675480624192,0.6357895113964345
8,0.3073073073073073,0.5676684197766304,0.6579898395445923,0.6342611745118091
8,0.3083083083083083,0.566795569715293,0.6564061362458825,0.6327271213489825
8,0.30930930930930933,0.5659228716654603,0.6548164758520476,0.6311873881671809
8,0.3103103103103103,0.5650503256271326,0.6532208964013252,0.6296420115628955
8,0.3113113113113113,0.56417793160031,0.6516194362812538,0.6280910284668302
8,0.3123123123123123,0.5633056895849922,0.6500121342254868,0.6265344761408429
8,0.3133133133133133,0.5624335995811794,0.6483990293105889,0.6249723921748698
8,0.31431431431431434,0.5615616615888714,0.6467801609528112,0.6234048144838291
8,0.3153153153153153,0.5606898756080686,0.6451555689048633,0.6218317813045224
8,0.3163163163163163,0.5598182416387706,0.6435252932526576,0.6202533311925087
8,0.3173173173173173,0.5589467596809775,0.6418893744120473,0.6186695030189732
8,0.3183183183183183,0.5580754297346894,0.6402478531255494,0.617080335967581
8,0.31931931931931934,0.5572042517999061,0.6386007704590465,0.6154858695313115
8,0.3203203203203203,0.5563332258766277,0.6369481677984883,0.613886143509291
8,0.3213213213213213,0.5554623519648545,0.635290086846566,0.6122811980036019
8,0.32232232232232233,0.554591630064586,0.6336265696193822,0.6106710734160841
8,0.3233233233233233,0.5537210601758227,0.6319576584431075,0.6090558104451267
8,0.32432432432432434,0.5528506422985641,0.6302833959506162,0.6074354500824388
8,0.3253253253253253,0.5519803764328105,0.6286038250781255,0.6058100336098229
8,0.3263263263263263,0.5511102625785619,0.6269189890618065,0.6041796025959217
8,0.32732732732732733,0.5502403007358181,0.6252289314343936,0.6025441988929645
8,0.3283283283283283,0.5493704909045792,0.623533696021781,0.6009038646334999
8,0.32932932932932935,0.5485008330848453,0.6218333269396025,0.5992586422271124
8,0.3303303303303303,0.5476313272766165,0.6201278685898113,0.597608574357141
8,0.3313313313313313,0.5467619734798925,0.6184173656572379,0.5959537039773739
8,0.33233233233233234,0.5458927716946734,0.6167018631061454,0.5942940743087433
8,0.3333333333333333,0.5450237219209594,0.6149814061767729,0.5926297288360076
8,0.33433433433433435,0.54415482415875,0.6132560403818658,0.5909607113044214
8,0.3353353353353353,0.5432860784080458,0.6115258115032047,0.5892870657164038
8,0.3363363363363363,0.5424174846688465,0.6097907655881164,0.5876088363281898
8,0.33733733733733734,0.5415490429411521,0.6080509489459811,0.5859260676464791
8,0.3383383383383383,0.5406807532249628,0.6063064081447325,0.5842388044250761
8,0.33933933933933935,0.5398126155202783,0.6045571900073421,0.5825470916615164
8,0.34034034034034033,0.5389446298270987,0.602803341608307,0.5808509745936957
8,0.34134134134134136,0.5380767961454239,0.6010449102701185,0.5791504986964822
8,0.34234234234234234,0.5372091144752542,0.5992819435597305,0.5774457096783254
8,0.3433433433433433,0.5363415848165894,0.5975144892850213,0.5757366534778621
8,0.34434434434434436,0.5354742071694296,0.595742595491239,0.574023376260505
8,0.34534534534534533,0.5346069815337747,0.5939663104574551,0.5723059244150395
8,0.34634634634634637,0.5337399079096248,0.5921856826929988,0.5705843445502015
8,0.34734734734734735,0.5328729862969797,0.590400760933891,0.5688586834912557
8,0.3483483483483483,0.5320062166958397,0.5886115941392751,0.5671289882765712
8,0.34934934934934936,0.5311395991062045,0.5868182314878321,0.5653953061541808
8,0.35035035035035034,0.5302731335280743,0.5850207223742045,0.5636576845783496
8,0.35135135135135137,0.529406819961449,0.5832191164054032,0.5619161712061276
8,0.35235235235235235,0.5285406584063286,0.5814134633972143,0.5601708138939012
8,0.3533533533533533,0.5276746488627132,0.5796038133706052,0.5584216606939454
8,0.35435435435435436,0.5268087913306028,0.5777902165481158,0.5566687598509609
8,0.35535535535535534,0.5259430858099973,0.5759727233502593,0.5549121597986199
8,0.3563563563563564,0.5250775323008966,0.5741513843919076,0.5531519091560994
8,0.35735735735735735,0.5242121308033009,0.5723262504786788,0.5513880567246129
8,0.35835835835835833,0.5233468813172101,0.5704973726033234,0.5496206514839455
8,0.35935935935935936,0.5224817838426243,0.5686648019420985,0.5478497425889728
8,0.36036036036036034,0.5216168383795435,0.566828589851152,0.5460753793661933
8,0.3613613613613614,0.5207520449279676,0.5649887878628934,0.5442976113102453
8,0.36236236236236236,0.5198874034878965,0.5631454476823664,0.5425164880804273
8,0.36336336336336333,0.5190229140593304,0.5612986211836235,0.5407320594972196
8,0.36436436436436437,0.5181585766422694,0.5594483604060883,0.5389443755387937
8,0.36536536536536535,0.5172943912367132,0.5575947175509295,0.5371534863375343
8,0.3663663663663664,0.5164303578426619,0.555737744977423,0.5353594421765484
8,0.36736736736736736,0.5155664764601156,0.5538774951993167,0.5335622934861781
8,0.3683683683683684,0.514702747089074,0.5520140208811983,0.5317620908405158
