epsilon,DPKI_sim,PKI_sim,lambdaTotalMeasured,pManageMeasured,gammaOnChainMeasured,qManageMeasured,muModelOffchainAuthMeasured,lambdaBlockMeasured,lambdaBlockHeightMeasured,lambdaBlockTxConfirmMeanMs,serviceCAs,pkiMuPrimaryAuthMeasured,pkiQManageMeasured,calibrationScope,DPKI_upper_theory,DPKI_lower_theory,PKI_theory,PKI_rho,lambda,runDir,meanBlockMs,configuredLambdaBlock,DPKI_in_bounds,DPKI_minus_lower,DPKI_minus_upper,PKI_abs_error,PKI_signed_error
0.1,0.1258772832989578,,1.9731393511049844,0.1,0.25,0.3,16.368269349825734,7.042933449300771,8.271236471947613,139.14656542683863,4,1.0,1.0,Fig6 epsilon measured parameters,0.14421883525514265,0.07973743121570254,2.243495317589141,0.4932848377762461,2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_2_r10000,100.0,10.0,True,0.04613985208325527,-0.018341551956184837,,
0.1,0.12646290449220357,,3.903306236641611,0.1,0.25,0.3,16.341180510261328,7.316096499973333,8.544524131144806,133.95121291846985,4,1.0,1.0,Fig6 epsilon measured parameters,0.15604060123990204,0.08494240436264279,41.63771453577912,0.9758265591604027,4.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_4_r10000,100.0,10.0,True,0.04152050012956078,-0.029577696747698473,,
0.1,0.1304656345741398,,6.111349158364033,0.1,0.25,0.3,16.303506314419685,7.344945411162508,8.451753668846552,133.42508965562104,4,1.0,1.0,Fig6 epsilon measured parameters,0.17455095776658275,0.09219817875752549,inf,1.5278372895910082,6.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_6_r10000,100.0,10.0,True,0.038267455816614296,-0.04408532319244296,,
0.1,0.1380898327017734,,7.982548282904983,0.1,0.25,0.3,16.252366637796406,7.132168366559083,8.403046915197988,137.40561770736792,4,1.0,1.0,Fig6 epsilon measured parameters,0.1962994752558322,0.09992733449420468,inf,1.9956370707262459,8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_8_r10000,100.0,10.0,True,0.03816249820756873,-0.05820964255405878,,
0.1,0.1480444018992682,,9.982631304205055,0.1,0.25,0.3,16.30622711285071,7.287329295333074,8.384264254668327,134.47999401201866,4,1.0,1.0,Fig6 epsilon measured parameters,0.21712099409201296,0.10917193617395948,inf,2.495657826051264,10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_10_r10000,100.0,10.0,True,0.038872465725308725,-0.06907659219274476,,
0.1,0.16537125167884964,,12.140156754417049,0.1,0.25,0.3,16.29109283463711,7.221203986439365,8.452729650858819,135.71144117246007,4,1.0,1.0,Fig6 epsilon measured parameters,0.25015049114390797,0.1229441833943641,inf,3.0350391886042623,12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_12_r10000,100.0,10.0,True,0.042427068284485545,-0.08477923946505833,,
0.1,0.1989100241541156,,13.96555327719416,0.1,0.25,0.3,16.348858584919398,7.205236825573266,8.461916086001871,136.01218443253998,4,1.0,1.0,Fig6 epsilon measured parameters,0.28348153479342586,0.13731114736836725,inf,3.49138831929854,14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_14_r10000,100.0,10.0,True,0.06159887678574835,-0.08457151063931026,,
0.1,0.2532268985904058,,15.79927188583816,0.1,0.25,0.3,16.221599500742027,7.195514246436992,8.479933792245703,136.19596410156055,4,1.0,1.0,Fig6 epsilon measured parameters,0.33373219028439427,0.16078158419734573,inf,3.94981797145954,16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_16_r10000,100.0,10.0,True,0.09244531439306009,-0.08050529169398846,,
