M,runDir,txCount,maxSubmitToHashMs,maxHashToReceiptMs,maxTxTotalMs,maxSignMs,maxNonceMs,maxEstimateGasMs,slowTxOver1000ms,slowSubmitOver1000ms
2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\M_experiment\final_same_trace_lambda28_M2_9_r10000_M_2_lambda_28_r10000,2099,33.35960000753403,198.93410003185272,209.057000041008,3.32260000705719,0.0929000377655029,0.0,0,0
3.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\M_experiment\final_same_trace_lambda28_M2_9_r10000_M_3_lambda_28_r10000,2099,51.73270004987717,226.50470000505447,230.00849997997284,4.473100006580353,0.0175999999046325,0.0,0,0
4.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\M_experiment\final_same_trace_lambda28_M2_9_r10000_M_4_lambda_28_r10000,2099,42.806199967861176,176.86260002851486,186.0057999491692,3.182699978351593,0.0216000080108642,0.0,0,0
5.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\M_experiment\final_same_trace_lambda28_M2_9_r10000_M_5_lambda_28_r10000,2099,21.360599994659424,171.52499997615814,174.93730002641678,3.274999976158142,0.1256000399589538,0.0,0,0
6.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\M_experiment\final_same_trace_lambda28_M2_9_r10000_M_6_lambda_28_r10000,2099,39.38779997825623,197.3125,203.0514000058174,4.7497000098228455,0.0633000135421752,0.0,0,0
7.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\M_experiment\final_same_trace_lambda28_M2_9_r10000_M_7_lambda_28_r10000,2099,59.28179997205734,182.487900018692,185.77439999580383,5.373600006103516,0.0271999835968017,0.0,0,0
8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\M_experiment\final_same_trace_lambda28_M2_9_r10000_M_8_lambda_28_r10000,2099,51.85450005531311,198.74759995937347,204.16780000925064,3.699299991130829,0.0383999943733215,0.0,0,0
9.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\M_experiment\final_same_trace_lambda28_M2_9_r10000_M_9_lambda_28_r10000,2099,84.78020000457764,196.572400033474,200.3167999982834,3.963699996471405,0.0481999516487121,0.0,0,0
