pf,ts_ms,m,timeoutMs,PKI,PKI_Exact,PKI_Observed,DPKI_Lower,DPKI_Upper,DPKI_Mean
0.375,90.0,6.0,90.0,0.5998528858322505,0.601984126984127,0.6023,0.9596147976615336,0.9669853406848204,0.963300069173177
0.3875,90.0,6.0,90.0,0.5879412002928258,0.5899444444444445,0.5904,0.9590026367900356,0.9664293466541781,0.9627159917221069
0.4,90.0,6.0,90.0,0.5765314022198826,0.5779047619047618,0.579,0.9582836756949026,0.965775752876526,0.9620297142857143
0.41250000000000003,90.0,6.0,90.0,0.556717585046774,0.5658650793650792,0.5592,0.9574435756198094,0.9650112349263389,0.9612274052730742
0.42500000000000004,90.0,6.0,90.0,0.557418004885178,0.5538253968253968,0.5599,0.9564666235646712,0.9641211249007305,0.9602938742327009
0.4375,90.0,6.0,90.0,0.5337065608088425,0.5417857142857143,0.5362,0.9553356525419208,0.9630893187077179,0.9592124856248193
0.45,90.0,6.0,90.0,0.5283047477081466,0.5297460317460317,0.5308,0.9540319601213267,0.9618981797596255,0.9579650699404761
0.4625,90.0,6.0,90.0,0.5191023338894079,0.5177063492063492,0.5216,0.9525352250943047,0.9605284392406737,0.9565318321674892
0.47500000000000003,90.0,6.0,90.0,0.5074004900980392,0.5056666666666666,0.5099,0.9508234220321544,0.9589590931743187,0.9548912576032366
0.48750000000000004,90.0,6.0,90.0,0.4929001058022388,0.4936269841269841,0.4954,0.9488727334707678,0.9571672965578024,0.9530200150142851
0.5,90.0,6.0,90.0,0.4743026926500729,0.48158730158730156,0.4768,0.9466574594342587,0.9551282548514555,0.9508928571428571
0.5125000000000001,90.0,6.0,90.0,0.4666047786170362,0.46954761904761894,0.4691,0.9441499240166177,0.9528151131036565,0.9484825185601371
0.525,90.0,6.0,90.0,0.4569082554304263,0.4575079365079365,0.4594,0.941320378775384,0.9501988429574496,0.9457596108664168
0.5375,90.0,6.0,90.0,0.44541360909147415,0.44546825396825396,0.4479,0.9381369027519763,0.947248127724185,0.9426925152380806
0.55,90.0,6.0,90.0,0.4300228860038343,0.4334285714285714,0.4325,0.9345652990134585,0.9439292456293986,0.9392472723214286
0.5625,90.0,6.0,90.0,0.4159335174843514,0.42138888888888887,0.4184,0.9305689877012807,0.9402059512453976,0.9353874694733392
0.5750000000000001,90.0,6.0,90.0,0.4068414765101793,0.40934920634920624,0.4093,0.9261088956640152,0.9360393550335292,0.9310741253487722
0.5875,90.0,6.0,90.0,0.3967513301570036,0.3973095238095238,0.3992,0.9211433428342826,0.9313878008359358,0.9262655718351092
0.6000000000000001,90.0,6.0,90.0,0.3743770794482691,0.38526984126984115,0.3768,0.9156279255782449,0.9262067410884216,0.9209173333333333
0.6125,90.0,6.0,90.0,0.37477657184963115,0.3732301587301587,0.3772,0.9095153972957661,0.9204486094763336,0.9149820033860498
0.625,90.0,6.0,90.0,0.35819912703376455,0.3611904761904762,0.3606,0.9027555465805904,0.9140626907240971,0.9084091186523438
0.6375000000000001,90.0,6.0,90.0,0.3476151519964576,0.34915079365079355,0.35,0.895295073265561,0.9069949871933943,0.9011450302294777
0.65,90.0,6.0,90.0,0.32585220976235096,0.3371111111111111,0.3282,0.8870774626829998,0.8991880819598574,0.8931327723214286
0.6625000000000001,90.0,6.0,90.0,0.3303440993760347,0.32507142857142846,0.3327,0.8780428584710773,0.89058099803745,0.8843119282542636
0.675,90.0,6.0,90.0,0.3137752377003229,0.313031746031746,0.3161,0.8681279342598619,0.8811090534168492,0.8746184938383555
0.6875,90.0,6.0,90.0,0.3090846704338259,0.3009920634920635,0.3114,0.8572657645822358,0.8707037115726365,0.8639847380774361
0.7000000000000001,90.0,6.0,90.0,0.27975013333728416,0.28895238095238085,0.282,0.8453856953813198,0.8592924270676595,0.8523390612244897
0.7125,90.0,6.0,90.0,0.2764582021166037,0.2769126984126984,0.2787,0.8324132145338705,0.8467984858351014,0.839605850184486
0.7250000000000001,90.0,6.0,90.0,0.26967530681890733,0.26487301587301576,0.2719,0.8182698228855366,0.8331408396423648,0.8257053312639507
0.7375,90.0,6.0,90.0,0.24962976522007413,0.2528333333333333,0.2518,0.8028729064079254,0.8182339341268297,0.8105534202673775
0.75,90.0,6.0,90.0,0.23268063122604868,0.24079365079365078,0.2348,0.7861356102515045,0.8019875296294479,0.7940615699404762
0.7625000000000001,90.0,6.0,90.0,0.2282945556288517,0.22875396825396818,0.2304,0.7679667157004898,0.7843065138200352,0.7761366147602625
0.775,90.0,6.0,90.0,0.21384277377277072,0.2167142857142857,0.2159,0.7482705213630164,0.7650907047809566,0.7566806130719865
0.7875000000000001,90.0,6.0,90.0,0.2005903156964339,0.2046746031746031,0.2026,0.726946730393568,0.7442346427522292,0.7355906865728986
0.8,90.0,6.0,90.0,0.1918236298423625,0.19263492063492058,0.1938,0.703890346209753,0.7216273680759608,0.7127588571428569
0.8125,90.0,6.0,90.0,0.18325770136178804,0.1805952380952381,0.1852,0.6789915801357176,0.6971521819078266,0.6880718810217721
0.8250000000000001,90.0,6.0,90.0,0.164836460960967,0.1685555555555555,0.1667,0.6521357758492958,0.6706863848184865,0.6614110803338912
0.8375,90.0,6.0,90.0,0.15667395406684279,0.156515873015873,0.1585,0.6232033577140752,0.6421009862037712,0.6326521719589232
0.8500000000000001,90.0,6.0,90.0,0.14284151457213887,0.1444761904761904,0.1446,0.5920698135342317,0.6112603739657678,0.6016650937499998
0.8625,90.0,6.0,90.0,0.13080483223544098,0.13243650793650788,0.1325,0.558605727865307,0.5780219283316502,0.5683138280984786
0.875,90.0,6.0,90.0,0.11797753397570242,0.12039682539682539,0.1196,0.5226768914064289,0.542235554284738,0.5324562228455835
0.8875000000000001,90.0,6.0,90.0,0.1036659452421768,0.10835714285714279,0.1052,0.48414452844513356,0.5037430906366357,0.4939438095408846
0.9,90.0,6.0,90.0,0.098599333564712,0.09631746031746029,0.1001,0.4428657145877915,0.4623775235074465,0.452621619047619
0.9125000000000001,90.0,6.0,90.0,0.08211681752830656,0.08427777777777769,0.0835,0.3986941161030926,0.41796187288660047,0.4083279944948465
0.925,90.0,6.0,90.0,0.07259195957631272,0.0722380952380952,0.0739,0.35148130629294844,0.37030749685995296,0.3608944015764507
0.9375,90.0,6.0,90.0,0.058119073351134795,0.060198412698412695,0.0593,0.3010791997094587,0.3192112726844854,0.31014523619697204
0.9500000000000001,90.0,6.0,90.0,0.049801032416310655,0.048158730158730095,0.0509,0.24734488401024615,0.26445037491832457,0.25589762946428535
0.9625,90.0,6.0,90.0,0.0350685495182244,0.0361190476190476,0.036,0.1901513793819724,0.2057711206762598,0.1979612500291161
0.9750000000000001,90.0,6.0,90.0,0.023037872057985014,0.024079365079364992,0.0238,0.12941657473516133,0.14285963280762048,0.1361381037713909
0.9875,90.0,6.0,90.0,0.012727219282796635,0.012039682539682496,0.0133,0.0652141125736399,0.07523054909322979,0.07022233083343485
1.0,90.0,6.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,90.5,6.0,90.5,0.9598296474867348,0.9644444444444444,0.9608,0.9633866925906044,0.970400155481958,0.9668934240362812
0.0125,90.5,6.0,90.5,0.9529525745849942,0.952388888888889,0.954,0.9633866925867274,0.9704001554784583,0.9668934240325928
0.025,90.5,6.0,90.5,0.9409322287253062,0.9403333333333334,0.9421,0.9633866923424725,0.970400155257974,0.9668934238002233
0.037500000000000006,90.5,6.0,90.5,0.9250944058823662,0.9282777777777778,0.9264,0.9633866897642279,0.9704001529306391,0.9668934213474335
0.05,90.5,6.0,90.5,0.9205583555798946,0.9162222222222222,0.9219,0.9633866767101679,0.970400141146975,0.9668934089285715
0.0625,90.5,6.0,90.5,0.9073605334321354,0.9041666666666667,0.9088,0.9633866320115476,0.9704001007983367,0.9668933664049422
0.07500000000000001,90.5,6.0,90.5,0.8880330615838521,0.8921111111111112,0.8896,0.9633865117025184,0.9703999921975313,0.9668932519500248
0.08750000000000001,90.5,6.0,90.5,0.8713351351406196,0.8800555555555555,0.873,0.9633862364584852,0.9703997437395927,0.966892990099039
0.1,90.5,6.0,90.5,0.86339191635158,0.868,0.8651,0.9633856762430593,0.9703992380426549,0.9668924571428571
0.1125,90.5,6.0,90.5,0.8529379847475121,0.8559444444444444,0.8547,0.9633846321637499,0.9703982955687843,0.9668914638662671
0.125,90.5,6.0,90.5,0.8404777026175732,0.8438888888888889,0.8423,0.9633828155366974,0.9703966557244633,0.9668897356305803
0.1375,90.5,6.0,90.5,0.8251087636319063,0.8318333333333334,0.827,0.9633798241610616,0.9703939554401173,0.9668868898005895
0.15000000000000002,90.5,6.0,90.5,0.8126568914080783,0.8197777777777777,0.8146,0.9633751158041757,0.9703897052275705,0.9668824105158731
0.1625,90.5,6.0,90.5,0.8064322002134363,0.8077222222222222,0.8084,0.9633679788993775,0.9703832627135202,0.9668756208064488
0.17500000000000002,90.5,6.0,90.5,0.7913756702343738,0.7956666666666666,0.7934,0.9633575004596314,0.9703738036459172,0.9668656520527743
0.1875,90.5,6.0,90.5,0.7833472771740929,0.7836111111111111,0.7854,0.9633425312117875,0.9703602903684031,0.9668514107900953
0.2,90.5,6.0,90.5,0.7680964793797065,0.7715555555555556,0.7702,0.9633216479587671,0.9703414377555187,0.9668315428571429
0.21250000000000002,90.5,6.0,90.5,0.7555576256746311,0.7595,0.7577,0.9632931131802611,0.970315676598094,0.9668043948891776
0.225,90.5,6.0,90.5,0.7468320574269598,0.7474444444444445,0.749,0.9632548318869071,0.9702811144238569,0.966767973155382
0.23750000000000002,90.5,6.0,90.5,0.7351997656942953,0.7353888888888889,0.7374,0.9632043057485273,0.9702354937326738,0.9667198997406006
0.25,90.5,6.0,90.5,0.7159506180848952,0.7233333333333334,0.7182,0.9631385845240914,0.9701761476187658,0.9666573660714286
0.2625,90.5,6.0,90.5,0.711640316449146,0.7112777777777778,0.7139,0.9630542148296922,0.9700999527436026,0.9665770837866474
0.275,90.5,6.0,90.5,0.6990115599745679,0.6992222222222222,0.7013,0.9629471862911219,0.9700032796128961,0.966475232952009
0.28750000000000003,90.5,6.0,90.5,0.686785690221686,0.6871666666666666,0.6891,0.9628128751394718,0.9698819400992629,0.9663474076193673
0.30000000000000004,90.5,6.0,90.5,0.6768660796928773,0.6751111111111111,0.6792,0.9626459853213601,0.9697311321389573,0.9661885587301587
0.3125,90.5,6.0,90.5,0.6620390010588736,0.6630555555555555,0.6644,0.9624404872093557,0.9695453815171022,0.965992934363229
0.325,90.5,6.0,90.5,0.6467137414746092,0.651,0.6491,0.9621895540121106,0.9693184806419073,0.9657540173270089
0.3375,90.5,6.0,90.5,0.6422068282552228,0.6389444444444444,0.6446,0.9618854959963828,0.9690434241956939,0.9654644600960384
0.35000000000000003,90.5,6.0,90.5,0.626885038768427,0.6268888888888888,0.6293,0.9615196926428974,0.9687123415407762,0.9651160170918368
0.36250000000000004,90.5,6.0,90.5,0.6108650302363273,0.6148333333333332,0.6133,0.9610825228628267,0.968316425753419,0.9646994743081229
0.375,90.5,6.0,90.5,0.6007538307499275,0.6027777777777777,0.6032,0.9605632933992818,0.967845859161482,0.9642045762803819
0.3875,90.5,6.0,90.5,0.5888420317841763,0.5907222222222223,0.5913,0.9599501655262876,0.967289735273273,0.9636199503997803
0.4,90.5,6.0,90.5,0.5756306863807932,0.5786666666666667,0.5781,0.9592300801343152,0.966635977008542,0.9629330285714286
0.41250000000000003,90.5,6.0,90.5,0.5588188595868029,0.5666111111111111,0.5613,0.9583886812554299,0.9658712511785554,0.9621299662169926
0.42500000000000004,90.5,6.0,90.5,0.53990900501807,0.5545555555555555,0.5424,0.9574102380327432,0.9649808792105605,0.9611955586216518
0.4375,90.5,6.0,90.5,0.53990900501807,0.5425,0.5424,0.9562775650802641,0.9639487441705482,0.9601131546254061
0.45,90.5,6.0,90.5,0.5315057866971729,0.5304444444444445,0.534,0.9549719411146655,0.9627571942027948,0.9588645676587302
0.4625,90.5,6.0,90.5,0.5157016567489634,0.5183888888888889,0.5182,0.9534730256762719,0.9613869425688802,0.9574299841225761
0.47500000000000003,90.5,6.0,90.5,0.49610000980001917,0.5063333333333332,0.4986,0.9517587737004878,0.9598169645249588,0.9557878691127233
0.48750000000000004,90.5,6.0,90.5,0.49530002420011715,0.4942777777777777,0.4978,0.9498053476611364,0.9580243913158176,0.953914869488477
0.5,90.5,6.0,90.5,0.48200120153873904,0.4822222222222222,0.4845,0.9475870269908566,0.9559844015805721,0.9517857142857143
0.5125000000000001,90.5,6.0,90.5,0.465505125253645,0.4701666666666666,0.468,0.9450761144954056,0.9536701104531506,0.9493731124742781
0.525,90.5,6.0,90.5,0.44561350452443604,0.4581111111111111,0.4481,0.9422428395192799,0.9510524566001575,0.9466476480597187
0.5375,90.5,6.0,90.5,0.43152187570933176,0.4460555555555556,0.434,0.9390552576861636,0.9481000873726045,0.9435776725293841
0.55,90.5,6.0,90.5,0.42962315932082823,0.43399999999999994,0.4321,0.9354791471222863,0.944779242163428,0.9401291946428572
0.5625,90.5,6.0,90.5,0.41663294107285614,0.42194444444444446,0.4191,0.9314779011642843,0.9410536339691987,0.9362657675667415
0.5750000000000001,90.5,6.0,90.5,0.4081402863987854,0.4098888888888888,0.4106,0.9270124176454102,0.9368843290621791,0.9319483733537947
0.5875,90.5,6.0,90.5,0.3983496971615737,0.3978333333333333,0.4008,0.9220409849359402,0.9322296245968794,0.9271353047664098
0.6000000000000001,90.5,6.0,90.5,0.3772734391105929,0.38577777777777766,0.3797,0.9165191649790686,0.9270449239098203,0.9217820444444444
0.6125,90.5,6.0,90.5,0.36588828323594996,0.3737222222222222,0.3683,0.9103996736095902,0.9212826092252063,0.9158411414173983
0.625,90.5,6.0,90.5,0.35190849675935826,0.3616666666666667,0.3543,0.9036322584698557,0.9148919114520193,0.9092620849609375
0.6375000000000001,90.5,6.0,90.5,0.35100987217915025,0.34961111111111104,0.3534,0.8961635748493391,0.9078187767461974,0.9019911757977682
0.65,90.5,6.0,90.5,0.3339377854140658,0.33755555555555555,0.3363,0.8879370597760764,0.9000057295096381,0.8939713946428572
0.6625000000000001,90.5,6.0,90.5,0.3260518441278314,0.3254999999999999,0.3284,0.8788928046866464,0.8913917314993538,0.8851422680930001
0.675,90.5,6.0,90.5,0.31467346287371123,0.3134444444444444,0.317,0.8689674270028444,0.8819120367186338,0.8754397318607391
0.6875,90.5,6.0,90.5,0.29092385325604875,0.3013888888888889,0.2932,0.8580939409541525,0.8714980417511001,0.8647959913526263
0.7000000000000001,90.5,6.0,90.5,0.28304221397160845,0.2893333333333333,0.2853,0.8462016280116872,0.860077131171986,0.8531393795918366
0.7125,90.5,6.0,90.5,0.27725623224241014,0.27727777777777773,0.2795,0.833215907347719,0.8475725176225384,0.8403942124851287
0.7250000000000001,90.5,6.0,90.5,0.2625938667311334,0.26522222222222214,0.2648,0.8190582068121615,0.8339030760561421,0.8264806414341518
0.7375,90.5,6.0,90.5,0.24903148345636927,0.2531666666666666,0.2512,0.8036458350325065,0.818983171549699,0.8113145032911028
