epsilon,DPKI_sim,PKI_sim,lambdaTotalMeasured,pManageMeasured,gammaOnChainMeasured,qManageMeasured,muModelOffchainAuthMeasured,lambdaBlockMeasured,lambdaBlockHeightMeasured,lambdaBlockTxConfirmMeanMs,serviceCAs,pkiMuPrimaryAuthMeasured,pkiQManageMeasured,calibrationScope,DPKI_upper_theory,DPKI_lower_theory,PKI_theory,PKI_rho,lambda,runDir,meanBlockMs,configuredLambdaBlock,DPKI_in_bounds,DPKI_minus_lower,DPKI_minus_upper,PKI_abs_error,PKI_signed_error
0.1,0.11950870842615223,,1.9509517081705576,0.1,0.24691358024691357,0.3,16.257550080471468,8.111047239374082,10.688320979535856,120.82286923970932,4,1.0,1.0,Fig6 epsilon measured parameters,0.13578839926780117,0.08022171987131821,2.2221257824668927,0.4877379270426394,2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_80_lambda_2_r200,80.0,12.5,True,0.03928698855483402,-0.016279690841648944,,
0.1,0.12084357020941766,,2.0688876114879124,0.1,0.24691358024691357,0.3,16.194636598301063,7.724286309849014,8.534930632499503,126.87256280886821,4,1.0,1.0,Fig6 epsilon measured parameters,0.13971960690368193,0.08084040932945201,2.341345004980254,0.5172219028719781,2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_90_lambda_2_r200,90.0,11.11111111111111,True,0.04000316087996565,-0.01887603669426427,,
0.1,0.12408394679329206,,2.1185875656913855,0.1,0.24691358024691357,0.3,16.197238610430603,7.364154187751544,8.596563813096818,133.07706153545624,4,1.0,1.0,Fig6 epsilon measured parameters,0.14292729215282773,0.08094906249620867,2.396062274840832,0.5296468914228464,2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_100_lambda_2_r200,100.0,10.0,True,0.043134884297083384,-0.018843345359535676,,
0.1,0.11784076021744726,,4.082013600690054,0.1,0.24691358024691357,0.3,16.351985213759225,8.579522261705112,9.276585926840234,114.22547434537839,4,1.0,1.0,Fig6 epsilon measured parameters,0.14621082298504084,0.08530354400309624,inf,1.0205034001725135,4.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_90_lambda_4_r200,90.0,11.11111111111111,True,0.03253721621435102,-0.028370062767593587,,
0.1,0.1331383000436523,,4.215806400170727,0.1,0.24691358024691357,0.3,16.149288680718545,6.7972858875904265,8.683354870692192,144.17519230567493,4,1.0,1.0,Fig6 epsilon measured parameters,0.16478373779176267,0.08692072366305216,inf,1.0539516000426818,4.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_100_lambda_4_r200,100.0,10.0,True,0.04621757638060013,-0.03164543774811038,,
0.1,0.11470011707154934,,3.9274334599917036,0.1,0.24691358024691357,0.3,16.399210991751225,9.347584347264995,9.898985075992513,104.83992051772582,4,1.0,1.0,Fig6 epsilon measured parameters,0.13985887476975434,0.08458728161815354,55.39182335746869,0.9818583649979259,4.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_80_lambda_4_r200,80.0,12.5,True,0.030112835453395798,-0.025158757698204998,,
0.1,0.1240473577055134,,6.143235304784839,0.1,0.24691358024691357,0.3,15.945350211548535,8.209939979737582,10.048234574660663,119.36749871724692,4,1.0,1.0,Fig6 epsilon measured parameters,0.16864896225091466,0.09472415918843594,inf,1.5358088261962097,6.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_80_lambda_6_r200,80.0,12.5,True,0.02932319851707746,-0.04460160454540127,,
0.1,0.12714518195001248,,6.233469237014538,0.1,0.24691358024691357,0.3,16.233803821000183,7.571912140644566,8.40729713254364,129.42569615137882,4,1.0,1.0,Fig6 epsilon measured parameters,0.1730071002999492,0.0929660499025001,inf,1.5583673092536345,6.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_90_lambda_6_r200,90.0,11.11111111111111,True,0.034179132047512384,-0.04586191834993672,,
0.1,0.1259456389838213,,6.217051277910773,0.1,0.24691358024691357,0.3,16.717622066121162,7.493824359284567,7.685250321761733,130.77434871899777,4,1.0,1.0,Fig6 epsilon measured parameters,0.16941016576957196,0.08959888070063768,inf,1.5542628194776933,6.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_100_lambda_6_r200,100.0,10.0,True,0.03634675828318362,-0.04346452678575066,,
0.1,0.12626454666855513,,8.386156117643745,0.1,0.24691358024691357,0.3,16.382832743100057,8.204795737300818,8.528700420742934,119.44233974585167,4,1.0,1.0,Fig6 epsilon measured parameters,0.18533281462564105,0.10035922727343877,inf,2.0965390294109363,8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_90_80_r200_lambda20_blockms_100_lambda_8_r200,100.0,10.0,True,0.025905319395116366,-0.05906826795708592,,
