epsilon,model,kind,count,originalLatencyMs,originalServiceMs,figLatencyMs,figServiceMs,figQueueMs,figCompensationMs,lambda,runDir,meanBlockMs
0.1,DPKI,intra-on-chain,2025,237.18580282271725,202.83492059336768,235.65957087406423,201.3086886447153,34.35088222934895,0.0,8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_8_r10000,100.0
0.1,DPKI,management,1000,385.8583098950679,352.1239823045731,317.87483168807483,284.1405040975809,33.73432759049392,0.0,8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_8_r10000,100.0
0.1,DPKI,cross-domain,900,256.38750213072495,195.0609801080492,254.9255880201433,193.5990659974681,61.3265220226752,0.0,10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_10_r10000,100.0
0.1,DPKI,intra-off-chain,6075,62.79537586798884,62.79537586798884,61.326264688899975,61.326264688899975,0.0,0.0,10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_10_r10000,100.0
0.1,DPKI,intra-on-chain,2025,260.75188668724127,197.39429753156355,259.2316572543341,195.87406809865692,63.35758915567719,0.0,10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_10_r10000,100.0
0.1,DPKI,management,1000,420.02952115480724,359.4576165010929,353.50982584945905,292.93792119574545,60.571904653713545,0.0,10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_10_r10000,100.0
0.1,DPKI,cross-domain,900,305.9863116922563,199.54235777801938,304.44355314638045,197.99959923214382,106.44395391423662,0.0,12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_12_r10000,100.0
0.1,DPKI,intra-off-chain,6075,62.86604260138523,62.86604260138523,61.383236235316396,61.383236235316396,0.0,0.0,12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_12_r10000,100.0
0.1,DPKI,intra-on-chain,2025,307.16095588587973,201.15899007473462,305.6548032469612,199.65283743581654,106.0019658111446,0.0,12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_12_r10000,100.0
0.1,DPKI,management,1000,454.24198254794055,350.7865657994747,387.85918225211066,284.40376550364493,103.45541674846577,0.0,12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_12_r10000,100.0
0.1,DPKI,cross-domain,900,388.6612522594116,197.44926333281728,387.12798981308896,195.91600088649326,191.21198892659572,0.0,14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_14_r10000,100.0
0.1,DPKI,intra-off-chain,6075,62.61767848489706,62.61767848489706,61.16634961430428,61.16634961430428,0.0,0.0,14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_14_r10000,100.0
0.1,DPKI,intra-on-chain,2025,394.5822495428252,202.91628987800928,393.0443493949763,201.37838973015914,191.66595966481714,0.0,14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_14_r10000,100.0
0.1,DPKI,management,1000,541.6457604719211,352.306505900383,473.18466927765064,283.84541470611094,189.3392545715397,0.0,14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_14_r10000,100.0
0.1,DPKI,cross-domain,900,523.3312271728987,198.00593577636613,521.7752518338829,196.4499604373508,325.3252913965321,0.0,16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_16_r10000,100.0
0.1,DPKI,intra-off-chain,6075,63.141851664175874,63.126619522561754,61.660178496315325,61.64620202553125,0.01397647078407961,0.0,16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_16_r10000,100.0
0.1,DPKI,intra-on-chain,2025,532.3933469763779,202.36835975299647,530.8783765044288,200.85338928104917,330.0249872233797,0.0,16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_16_r10000,100.0
0.1,DPKI,management,1000,680.270061871555,355.0530966000557,613.0569624669794,287.8399971954822,325.21696527149714,0.0,16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\aggressive_gamma025_block100_lambda2_16_r10000_blockms_100_lambda_16_r10000,100.0
