epsilon,DPKI_sim,PKI_sim,lambdaTotalMeasured,pManageMeasured,gammaOnChainMeasured,qManageMeasured,muModelOffchainAuthMeasured,lambdaBlockMeasured,lambdaBlockHeightMeasured,lambdaBlockTxConfirmMeanMs,serviceCAs,pkiMuPrimaryAuthMeasured,pkiQManageMeasured,calibrationScope,DPKI_upper_theory,DPKI_lower_theory,PKI_theory,PKI_rho,lambda,runDir,meanBlockMs,configuredLambdaBlock,DPKI_in_bounds,DPKI_minus_lower,DPKI_minus_upper,PKI_abs_error,PKI_signed_error
0.1,0.12683311621958437,,8.13919959301524,0.1,0.2,0.3,16.367463022930682,7.407306826542815,8.589953747217258,132.301796448925,4,1.0,1.0,Fig6 epsilon measured parameters,0.17678374840643474,0.09591982384668869,inf,2.03479989825381,8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\stable_three_lambdap_lambda2_16_r10000_blockms_100_lambda_8_r10000,100.0,10.0,True,0.03091329237289568,-0.04995063218685036,,
0.1,0.12128875381177305,,7.970964550953789,0.1,0.2,0.3,16.361754876924714,7.827583193668056,9.150301229944036,125.19828608052974,4,1.0,1.0,Fig6 epsilon measured parameters,0.17109910064448425,0.09536803349595999,inf,1.9927411377384472,8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\stable_three_lambdap_lambda2_16_r10000_blockms_90_lambda_8_r10000,90.0,11.11111111111111,True,0.025920720315813064,-0.0498103468327112,,
0.1,0.13281690595538087,,10.015507079843887,0.1,0.2,0.3,16.355360221312342,7.203384735186938,8.518531427566215,136.04715505655517,4,1.0,1.0,Fig6 epsilon measured parameters,0.19710177885427224,0.10341899530671331,inf,2.503876769960972,10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\stable_three_lambdap_lambda2_16_r10000_blockms_100_lambda_10_r10000,100.0,10.0,True,0.029397910648667563,-0.06428487289889137,,
0.1,0.12477362742331084,,10.141022130895198,0.1,0.2,0.3,16.31091756286173,7.897665846433019,9.262240278597421,124.08729605122723,4,1.0,1.0,Fig6 epsilon measured parameters,0.1906663321116103,0.1043762749163186,inf,2.5352555327237996,10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\stable_three_lambdap_lambda2_16_r10000_blockms_90_lambda_10_r10000,90.0,11.11111111111111,True,0.020397352506992247,-0.06589270468829946,,
0.1,0.15309762237613345,,9.982631304205055,0.1,0.2,0.3,16.490751637334554,6.240644716868368,7.203864250381539,157.0350571874529,4,1.0,1.0,Fig6 epsilon measured parameters,0.20942012664236972,0.10207637630961161,inf,2.495657826051264,10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\stable_three_lambdap_lambda2_16_r10000_blockms_120_lambda_10_r10000,120.0,8.333333333333334,True,0.051021246066521836,-0.05632250426623628,,
0.1,0.12888848044915924,,11.837593666142148,0.1,0.2,0.3,16.247358682103165,7.8756557659947255,9.37006660806804,124.43408258540387,4,1.0,1.0,Fig6 epsilon measured parameters,0.2104312158606088,0.11344195651291644,inf,2.959398416535537,12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\stable_three_lambdap_lambda2_16_r10000_blockms_90_lambda_12_r10000,90.0,11.11111111111111,True,0.015446523936242795,-0.08154273541144957,,
0.1,0.13910933215791443,,11.78380509848538,0.1,0.2,0.3,16.21350300265553,7.396283836197764,8.51863300129719,132.4989713352851,4,1.0,1.0,Fig6 epsilon measured parameters,0.21659089957128522,0.11351738571263253,inf,2.945951274621345,12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\stable_three_lambdap_lambda2_16_r10000_blockms_100_lambda_12_r10000,100.0,10.0,True,0.0255919464452819,-0.07748156741337078,,
0.1,0.16831912776485947,,12.140156754417049,0.1,0.2,0.3,16.492856519985228,6.38794280536213,7.282831471502241,153.41402230110359,4,1.0,1.0,Fig6 epsilon measured parameters,0.23298289644983444,0.11242244193618335,inf,3.0350391886042623,12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\stable_three_lambdap_lambda2_16_r10000_blockms_120_lambda_12_r10000,120.0,8.333333333333334,True,0.055896685828676115,-0.06466376868497498,,
0.1,0.1411516292423499,,13.811034667022424,0.1,0.2,0.3,16.37751037316933,7.658860432820885,9.125904032525753,127.95637270008976,4,1.0,1.0,Fig6 epsilon measured parameters,0.2375689088895565,0.12412350627783805,inf,3.452758666755606,14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\stable_three_lambdap_lambda2_16_r10000_blockms_90_lambda_14_r10000,90.0,11.11111111111111,True,0.017028122964511838,-0.09641727964720662,,
0.1,0.1535098484387965,,14.051528966746618,0.1,0.2,0.3,16.42291822119122,7.305002154321808,8.561965389370433,134.15464900584723,4,1.0,1.0,Fig6 epsilon measured parameters,0.24586671501011587,0.12520492882401443,inf,3.5128822416866545,14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\stable_three_lambdap_lambda2_16_r10000_blockms_100_lambda_14_r10000,100.0,10.0,True,0.02830491961478207,-0.09235686657131936,,
0.1,0.2073050833867819,,13.96555327719416,0.1,0.2,0.3,16.427825556936757,6.29415670989801,7.194082374953981,155.69996826721524,4,1.0,1.0,Fig6 epsilon measured parameters,0.26367151892146484,0.12452753485799609,inf,3.49138831929854,14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\stable_three_lambdap_lambda2_16_r10000_blockms_120_lambda_14_r10000,120.0,8.333333333333334,True,0.08277754852878583,-0.05636643553468293,,
0.1,0.15739576800729876,,16.11759817768421,0.1,0.2,0.3,16.390435134694943,7.793222881789328,9.259126089022766,125.7502851984379,4,1.0,1.0,Fig6 epsilon measured parameters,0.27554765590005914,0.14312568638885736,inf,4.029399544421053,16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\stable_three_lambdap_lambda2_16_r10000_blockms_90_lambda_16_r10000,90.0,11.11111111111111,True,0.0142700816184414,-0.11815188789276038,,
0.1,0.18675390455896665,,16.03130703786999,0.1,0.2,0.3,16.326563109266626,7.135129789189079,8.430054523473936,137.34858775587583,4,1.0,1.0,Fig6 epsilon measured parameters,0.28781509957756984,0.14345113412672778,inf,4.0078267594674974,16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\stable_three_lambdap_lambda2_16_r10000_blockms_100_lambda_16_r10000,100.0,10.0,True,0.043302770432238874,-0.1010611950186032,,
0.1,0.30985119492715785,,15.79927188583816,0.1,0.2,0.3,16.40839884024756,6.2112576193674425,7.107439621731083,157.77803144797005,4,1.0,1.0,Fig6 epsilon measured parameters,0.30153445054598416,0.1397321745008155,inf,3.94981797145954,16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\stable_three_lambdap_lambda2_16_r10000_blockms_120_lambda_16_r10000,120.0,8.333333333333334,False,0.17011902042634236,0.00831674438117369,,
