epsilon,model,requestIndex,kind,onChain,crossDomain,arrivalOffsetMs,arrivalWallMs,finishWallMs,latencyMs,queueMs,serviceMs,workerId,chainReads,verifiedCertificateSteps,proofNodes,stageTimingsJson,chainTxCount,chainBlockNumbers,chainTxHashes
0,DPKI,10,intra-on-chain,true,false,19511.33993040998,28230.851030404163,28366.400982801824,135.5499523976614,42.94965238364239,92.60030001401901,-1,1,1,65,"{""dpkiOnchainAuthenticateTx"":28.000800013542175,""dpkiOnchainCertTransferHttp"":0.774899959564209,""dpkiOnchainRelayHttp"":0,""dpkiCrossRelayHttp"":0,""dpkiOnchainMptProofHttpQuery"":15.068800032138824,""dpkiOnchainMptProofSignerCertVerify"":9.50490003824234,""dpkiOnchainMptProofResponseVerify"":0.4818999767303467,""dpkiOnchainRootRead"":2.384999990463257,""dpkiOnchainMptVerify"":0.48000001907348633,""dpkiOnchainOpenSslVerifyCert"":9.679499983787537,""dpkiOnchainAssertionSign"":12.746500015258789,""dpkiOnchainAssertionVerify"":10.391300022602081,""dpkiOnchainAuthSignature"":2.575100004673004}",1,6667355,0xc55b27074e3a36f74e5a822bd9dc4b243ae77104b93beb64129ef0ec8b7db1dc
0,DPKI,11,intra-on-chain,true,false,19564.170583780662,28283.681683774845,28439.085582797437,155.40389902259267,18.119799026502733,137.28409999608994,-1,1,1,65,"{""dpkiOnchainAuthenticateTx"":73.91350001096725,""dpkiOnchainCertTransferHttp"":0.8105000257492065,""dpkiOnchainRelayHttp"":0,""dpkiCrossRelayHttp"":0,""dpkiOnchainMptProofHttpQuery"":15.638800024986267,""dpkiOnchainMptProofSignerCertVerify"":9.777400016784668,""dpkiOnchainMptProofResponseVerify"":0.4488999843597412,""dpkiOnchainRootRead"":1.7429999709129333,""dpkiOnchainMptVerify"":0.5292999744415283,""dpkiOnchainOpenSslVerifyCert"":10.359600007534027,""dpkiOnchainAssertionSign"":11.647700011730194,""dpkiOnchainAssertionVerify"":9.484299957752228,""dpkiOnchainAuthSignature"":2.4075000286102295}",1,6667358,0x792282a5f7dfe95cff8108bb40cf15b6a9052c911052e867649a1ac457490bf0
0,DPKI,12,intra-on-chain,true,false,22214.772459458887,30934.28355945307,31077.422759425222,143.1391999721527,0,143.1391999721527,-1,1,1,65,"{""dpkiOnchainAuthenticateTx"":91.12680000066757,""dpkiOnchainCertTransferHttp"":0.8411999940872192,""dpkiOnchainRelayHttp"":0,""dpkiCrossRelayHttp"":0,""dpkiOnchainMptProofHttpQuery"":5.20030003786087,""dpkiOnchainMptProofSignerCertVerify"":10.214800000190735,""dpkiOnchainMptProofResponseVerify"":0.455299973487854,""dpkiOnchainRootRead"":1.7714999914169312,""dpkiOnchainMptVerify"":0.5051000118255615,""dpkiOnchainOpenSslVerifyCert"":9.43609994649887,""dpkiOnchainAssertionSign"":11.665300011634827,""dpkiOnchainAssertionVerify"":9.163699984550476,""dpkiOnchainAuthSignature"":2.2799999713897705}",1,6667363,0x18d9f2e2d82c8b2902f44ccbbbb9dcbab33cfcacdea60f9fa7d38e5240f08daf
0,DPKI,13,intra-on-chain,true,false,23542.959358867156,32262.47045886134,32352.415858860957,89.94539999961853,0,89.94539999961853,-1,1,1,65,"{""dpkiOnchainAuthenticateTx"":41.960200011730194,""dpkiOnchainCertTransferHttp"":0.14869999885559082,""dpkiOnchainRelayHttp"":0,""dpkiCrossRelayHttp"":0,""dpkiOnchainMptProofHttpQuery"":2.5076000094413757,""dpkiOnchainMptProofSignerCertVerify"":9.539000034332275,""dpkiOnchainMptProofResponseVerify"":0.4593999981880188,""dpkiOnchainRootRead"":2.3707000017166138,""dpkiOnchainMptVerify"":0.439799964427948,""dpkiOnchainOpenSslVerifyCert"":9.693899989128113,""dpkiOnchainAssertionSign"":11.298400044441223,""dpkiOnchainAssertionVerify"":9.14359998703003,""dpkiOnchainAuthSignature"":1.9938000440597534}",1,6667365,0x71a65977bb37e8691ddf7b02ea24dbeb0b2ba0e99ceb2a1c8e5498e556b707c1
0,DPKI,14,intra-on-chain,true,false,24109.21698954228,32828.72808953647,32953.91598954324,125.18790000677109,0,125.18790000677109,-1,1,1,65,"{""dpkiOnchainAuthenticateTx"":28.372599959373474,""dpkiOnchainCertTransferHttp"":0.3862000107765198,""dpkiOnchainRelayHttp"":0,""dpkiCrossRelayHttp"":0,""dpkiOnchainMptProofHttpQuery"":47.211300015449524,""dpkiOnchainMptProofSignerCertVerify"":13.602899968624115,""dpkiOnchainMptProofResponseVerify"":0.4860000014305115,""dpkiOnchainRootRead"":2.1715999841690063,""dpkiOnchainMptVerify"":0.4488999843597412,""dpkiOnchainOpenSslVerifyCert"":9.755400002002716,""dpkiOnchainAssertionSign"":11.493099987506866,""dpkiOnchainAssertionVerify"":8.891099989414215,""dpkiOnchainAuthSignature"":1.957800030708313}",1,6667366,0x67e987e1e1264eb4504aaa2fa07d4a7e3a64b03929068ad2721d4ed9f5c9d0ba
0,DPKI,15,intra-on-chain,true,false,28752.496976848364,37472.00807684255,37579.52067684722,107.512600004673,0,107.512600004673,-1,1,1,65,"{""dpkiOnchainAuthenticateTx"":58.10939997434616,""dpkiOnchainCertTransferHttp"":0.7928000092506409,""dpkiOnchainRelayHttp"":0,""dpkiCrossRelayHttp"":0,""dpkiOnchainMptProofHttpQuery"":5.1132999658584595,""dpkiOnchainMptProofSignerCertVerify"":9.765100002288818,""dpkiOnchainMptProofResponseVerify"":0.41690003871917725,""dpkiOnchainRootRead"":1.8350000381469727,""dpkiOnchainMptVerify"":0.42159998416900635,""dpkiOnchainOpenSslVerifyCert"":9.025099992752075,""dpkiOnchainAssertionSign"":11.322200000286102,""dpkiOnchainAssertionVerify"":8.4825000166893,""dpkiOnchainAuthSignature"":1.83160001039505}",1,6667371,0x160663176c9c3ff264953b5a3917a8219209181d54a44937310368db115daf47
0,DPKI,16,intra-on-chain,true,false,29075.059363561973,37794.570463556156,37904.99946357618,110.42900002002716,0,110.42900002002716,-1,1,1,65,"{""dpkiOnchainAuthenticateTx"":58.41740000247955,""dpkiOnchainCertTransferHttp"":1.0184999704360962,""dpkiOnchainRelayHttp"":0,""dpkiCrossRelayHttp"":0,""dpkiOnchainMptProofHttpQuery"":5.142500042915344,""dpkiOnchainMptProofSignerCertVerify"":10.527999997138977,""dpkiOnchainMptProofResponseVerify"":0.46560001373291016,""dpkiOnchainRootRead"":2.018500030040741,""dpkiOnchainMptVerify"":0.4931999444961548,""dpkiOnchainOpenSslVerifyCert"":9.06089997291565,""dpkiOnchainAssertionSign"":11.22709995508194,""dpkiOnchainAssertionVerify"":9.453400015830994,""dpkiOnchainAuthSignature"":2.1283000111579895}",1,6667373,0x2422667cf3c773941855bbad311612f7785723cac98dd477489ab4f5725430e4
0,DPKI,17,intra-on-chain,true,false,30240.293835415134,38959.80493540932,39049.73463536669,89.92969995737076,0,89.92969995737076,-1,1,1,65,"{""dpkiOnchainAuthenticateTx"":41.519599974155426,""dpkiOnchainCertTransferHttp"":0.3912000060081482,""dpkiOnchainRelayHttp"":0,""dpkiCrossRelayHttp"":0,""dpkiOnchainMptProofHttpQuery"":3.119099974632263,""dpkiOnchainMptProofSignerCertVerify"":9.738200008869171,""dpkiOnchainMptProofResponseVerify"":0.4406999945640564,""dpkiOnchainRootRead"":2.0450000166893005,""dpkiOnchainMptVerify"":0.41449999809265137,""dpkiOnchainOpenSslVerifyCert"":9.395099997520447,""dpkiOnchainAssertionSign"":11.799499988555908,""dpkiOnchainAssertionVerify"":8.729499995708466,""dpkiOnchainAuthSignature"":1.914799988269806}",1,6667374,0x4909caebfbc9d100a145dfe038227c6aa81de17bcdc7c1bfb13d2077ef504221
0,DPKI,18,intra-on-chain,true,false,32956.57412796263,41676.08522795681,41829.484427979034,153.3992000222206,0,153.3992000222206,-1,1,1,65,"{""dpkiOnchainAuthenticateTx"":91.06220000982285,""dpkiOnchainCertTransferHttp"":1.6133999824523926,""dpkiOnchainRelayHttp"":0,""dpkiCrossRelayHttp"":0,""dpkiOnchainMptProofHttpQuery"":14.397599995136261,""dpkiOnchainMptProofSignerCertVerify"":9.845800042152405,""dpkiOnchainMptProofResponseVerify"":0.4745999574661255,""dpkiOnchainRootRead"":2.34579998254776,""dpkiOnchainMptVerify"":0.439300000667572,""dpkiOnchainOpenSslVerifyCert"":9.366400003433228,""dpkiOnchainAssertionSign"":11.630900025367737,""dpkiOnchainAssertionVerify"":9.46150004863739,""dpkiOnchainAuthSignature"":2.354300022125244}",1,6667377,0xbfc6e57b8baa647bab1686e7f63296923fbc615858c47377193930f1b85bd30c
0,DPKI,19,intra-on-chain,true,false,35068.601685938236,43788.11278593242,43942.20478594005,154.0920000076294,0,154.0920000076294,-1,1,1,65,"{""dpkiOnchainAuthenticateTx"":91.06069999933243,""dpkiOnchainCertTransferHttp"":0.42239999771118164,""dpkiOnchainRelayHttp"":0,""dpkiCrossRelayHttp"":0,""dpkiOnchainMptProofHttpQuery"":15.515900015830994,""dpkiOnchainMptProofSignerCertVerify"":9.671599984169006,""dpkiOnchainMptProofResponseVerify"":0.42989999055862427,""dpkiOnchainRootRead"":1.9811999797821045,""dpkiOnchainMptVerify"":0.4532000422477722,""dpkiOnchainOpenSslVerifyCert"":10.766000032424927,""dpkiOnchainAssertionSign"":12.449699997901917,""dpkiOnchainAssertionVerify"":8.91159999370575,""dpkiOnchainAuthSignature"":1.9448999762535095}",1,6667380,0x00cfb3f1ed60997d0a498eea422ab8cfc512f14f3ead4eaf913187258a785071
