epsilon,DPKI_upper_theory,DPKI_lower_theory,PKI_theory,PKI_rho,DPKI_sim,PKI_sim
0.0,0.2077089629472305,0.1887062416137375,0.2122855457183897,0.1352134679577005,0.1811215140000283,0.1620516348001361
0.005050505050505,0.2083152042079807,0.1891072486269039,0.2129474354520807,0.1352134679577005,,
0.0101010101010101,0.2089248910950443,0.189510898151425,0.2136093251857718,0.1352134679577005,,
0.0151515151515151,0.2095380391513493,0.189917203098504,0.2142712149194628,0.1352134679577005,,
0.0202020202020202,0.2101546640217402,0.190326176464054,0.2149331046531538,0.1352134679577005,,
0.0252525252525252,0.2107747814538099,0.1907378313293892,0.2155949943868448,0.1352134679577005,,
0.0303030303030303,0.2113984072987406,0.1911521808619236,0.2162568841205358,0.1352134679577005,,
0.0353535353535353,0.2120255575121523,0.1915692383158755,0.2169187738542269,0.1352134679577005,,
0.0404040404040404,0.2126562481549602,0.1919890170329804,0.2175806635879179,0.1352134679577005,,
0.0454545454545454,0.2132904953942399,0.1924115304432093,0.2182425533216089,0.1352134679577005,,
0.05,,,,,0.1836760959999859,0.1672054253998101
0.0505050505050505,0.2139283155041023,0.1928367920654956,0.2189044430552999,0.1352134679577005,,
0.0555555555555555,0.2145697248665758,0.1932648155084683,0.2195663327889909,0.1352134679577005,,
0.0606060606060606,0.2152147399724986,0.193695614471193,0.2202282225226819,0.1352134679577005,,
0.0656565656565656,0.2158633774224186,0.1941292027439197,0.2208901122563729,0.1352134679577005,,
0.0707070707070707,0.2165156539275036,0.1945655942088388,0.221552001990064,0.1352134679577005,,
0.0757575757575757,0.2171715863104595,0.1950048028408442,0.222213891723755,0.1352134679577005,,
0.0808080808080808,0.2178311915064582,0.1954468427083037,0.222875781457446,0.1352134679577005,,
0.0858585858585858,0.2184944865640748,0.195891727973838,0.223537671191137,0.1352134679577005,,
0.0909090909090909,0.2191614886462341,0.1963394728951071,0.224199560924828,0.1352134679577005,,
0.0959595959595959,0.2198322150311664,0.1967900918256039,0.2248614506585191,0.1352134679577005,,
0.1,,,,,0.2181376751998663,0.1797632919999659
0.101010101010101,0.2205066831133738,0.1972435992154573,0.2255233403922101,0.1352134679577005,,
0.106060606060606,0.2211849104046048,0.1977000096122421,0.2261852301259011,0.1352134679577005,,
0.1111111111111111,0.2218669145348402,0.1981593376617974,0.2268471198595921,0.1352134679577005,,
0.1161616161616161,0.2225527132532883,0.1986215981090541,0.2275090095932831,0.1352134679577005,,
0.1212121212121212,0.2232423244293898,0.1990868057988694,0.2281708993269741,0.1352134679577005,,
0.1262626262626262,0.223935766053834,0.1995549756768708,0.2288327890606651,0.1352134679577005,,
0.1313131313131313,0.2246330562395841,0.2000261227903086,0.2294946787943562,0.1352134679577005,,
0.1363636363636363,0.225334213222914,0.2005002622889166,0.2301565685280472,0.1352134679577005,,
0.1414141414141414,0.2260392553644553,0.2009774094257819,0.2308184582617382,0.1352134679577005,,
0.1464646464646464,0.2267482011502545,0.201457579558224,0.2314803479954292,0.1352134679577005,,
0.15,,,,,0.198804289599061,0.1883804256001711
0.1515151515151515,0.2274610691928415,0.2019407881486818,0.2321422377291202,0.1352134679577005,,
0.1565656565656565,0.2281778782323099,0.202427050765611,0.2328041274628113,0.1352134679577005,,
0.1616161616161616,0.2288986471374065,0.2029163830843897,0.2334660171965023,0.1352134679577005,,
0.1666666666666666,0.2296233949066338,0.2034088008882341,0.2341279069301933,0.1352134679577005,,
0.1717171717171717,0.2303521406693627,0.2039043200691231,0.2347897966638843,0.1352134679577005,,
0.1767676767676768,0.2310849036869574,0.2044029566287325,0.2354516863975753,0.1352134679577005,,
0.1818181818181818,0.2318217033539117,0.2049047266793793,0.2361135761312663,0.1352134679577005,,
0.1868686868686868,0.2325625591989972,0.2054096464449756,0.2367754658649574,0.1352134679577005,,
0.1919191919191919,0.2333074908864227,0.2059177322619918,0.2374373555986484,0.1352134679577005,,
0.196969696969697,0.2340565182170073,0.206429000580431,0.2380992453323394,0.1352134679577005,,
0.2,,,,,0.1904246246001422,0.1870681102004051
0.202020202020202,0.2348096611293638,0.2069434679648124,0.2387611350660304,0.1352134679577005,,
0.2070707070707071,0.2355669397010956,0.2074611510951657,0.2394230247997214,0.1352134679577005,,
0.2121212121212121,0.2363283741500062,0.2079820667680358,0.2400849145334124,0.1352134679577005,,
0.2171717171717171,0.2370939848353209,0.2085062318974977,0.2407468042671035,0.1352134679577005,,
0.2222222222222222,0.2378637922589212,0.2090336635161823,0.2414086940007945,0.1352134679577005,,
0.2272727272727273,0.2386378170665927,0.2095643787763128,0.2420705837344855,0.1352134679577005,,
0.2323232323232323,0.2394160800492861,0.2100983949507527,0.2427324734681765,0.1352134679577005,,
0.2373737373737374,0.2401986021443909,0.2106357294340639,0.2433943632018675,0.1352134679577005,,
0.2424242424242424,0.2409854044370233,0.2111763997435762,0.2440562529355586,0.1352134679577005,,
