model,kind,stage,count,meanMs,medianMs,minMs,maxMs
DPKI,cross-domain,dpkiCrossDomainTargetExponentialWait,86,98.23646744115408,30.507000014185905,0,526.5484000146389
DPKI,cross-domain,dpkiCrossMainMptCacheAndProof,86,0.04735930125380671,0.007599979639053345,0.0049000084400177,3.2405999898910522
DPKI,cross-domain,dpkiCrossMainMptVerify,86,0.688453487878622,0.8146000057458878,0.31540000438690186,1.3643999993801117
DPKI,cross-domain,dpkiCrossMainRootRead,86,9.163115117439004,2.5176000148057938,1.244700014591217,159.07680001854897
DPKI,cross-domain,dpkiOnchainAssertionSign,86,18.20035930185817,18.230650007724762,14.703500002622604,27.20770001411438
DPKI,cross-domain,dpkiOnchainAssertionVerify,86,9.724473254971725,9.78405000269413,8.160500019788742,14.228300005197525
DPKI,cross-domain,dpkiOnchainAuthenticateTx,86,97.02996162931586,55.18590001761913,21.10870000720024,998.7793000042439
DPKI,cross-domain,dpkiOnchainEntityTxIdSign,86,0.6962232561998589,0.743599995970726,0.4710000157356262,1.1315999925136566
DPKI,cross-domain,dpkiOnchainOpenSslVerifyCert,86,10.92138255786064,10.52029998600483,8.31819999217987,22.116799980401993
DPKI,cross-domain,dpkiOnchainResolveAuthRecord,86,11.253790697386098,3.6526000052690506,1.7663999795913696,209.68530002236366
DPKI,cross-domain,dpkiOnchainServiceRecordSign,86,0.8545720927244009,0.8977999985218048,0.5666999816894531,2.991699993610382
DPKI,cross-domain,dpkiOnchainVerifyResolvedRecord,86,2.9862662768641184,3.350149989128113,2.085799992084503,3.763599991798401
DPKI,intra-off-chain,dpkiAuthSignature,567,2.5495021161368703,2.6525000035762787,1.678199976682663,7.925700008869171
DPKI,intra-off-chain,dpkiChainRootRead,567,142.77474268093522,137.2495000064373,2.3040000200271606,344.74439999461174
DPKI,intra-off-chain,dpkiIntraOffChainTargetExponentialWait,567,85.03448095292221,0,0,962.0898999869823
DPKI,intra-off-chain,dpkiMptCacheAndProof,567,0.026697530632927305,0.005199998617172241,0.001699984073638916,11.787400007247925
DPKI,intra-off-chain,dpkiMptVerify,567,0.7795825400365093,0.8170999884605408,0.31439998745918274,4.018900007009506
DPKI,intra-off-chain,dpkiOffchainAssertionSign,567,17.98933227446975,18.148900002241135,14.503000020980835,33.88440001010895
DPKI,intra-off-chain,dpkiOffchainAssertionVerify,567,9.929438624800408,9.839300006628036,7.897000014781952,94.94580000638962
DPKI,intra-off-chain,dpkiOpenSslVerifyCert,567,9.845627160877568,9.969500005245209,7.961899995803833,15.27989998459816
DPKI,intra-on-chain,dpkiIntraOnChainTargetExponentialWait,241,87.33264190861298,22.532499998807907,0,1443.282499998808
DPKI,intra-on-chain,dpkiOnchainAssertionSign,241,17.974333611019418,18.08380001783371,14.847499996423721,29.596900016069412
DPKI,intra-on-chain,dpkiOnchainAssertionVerify,241,9.676074275337314,9.850899994373322,8.104000002145767,13.825399994850159
