epsilon,DPKI_upper_theory,DPKI_lower_theory,PKI_theory,PKI_rho,DPKI_sim,PKI_sim,DPKI_inside_bounds,PKI_abs_error,DPKI_minus_PKI,DPKI_bound_gap
0.1,0.09739815751033123,0.08807489123816983,0.09761674002480347,0.03938179160722972,0.0951880596666038,0.0910497106666614,True,0.0065670293581420736,0.004138348999942407,0.009323266272161401
0.2,0.10253306614172816,0.09003213358145323,0.11217747301426763,0.03938179160722972,0.0974944120000675,0.1044644103333105,True,0.007713062680957131,-0.006969998333242994,0.01250093256027493
0.3,0.10815446076073,0.09228807844442288,0.12673820600373176,0.03938179160722972,0.1012821260001758,0.1192882753332828,True,0.007449930670448954,-0.018006149333107,0.015866382316307118
0.4,0.11428678910921197,0.09486063831684452,0.14129893899319595,0.03938179160722972,0.1110272496668249,0.1371190543332696,True,0.004179884659926358,-0.0260918046664447,0.019426150792367453
0.5,0.12095649357720248,0.0977691871394803,0.1558596719826601,0.03938179160722972,0.1165602773332595,0.1520976913332815,True,0.0037619806493786045,-0.035537414000022,0.023187306437722183
