epsilon,model,E_T,completed,onChainCount,offChainCount,crossDomainCount,managementCount,actualOnChainRatio,actualOffChainRatio,actualCrossDomainRatio,actualManagementRatio,arrivalSpanSec,targetLambdaOffchain,targetLambdaOnchain,observedLambdaOffchain,observedLambdaOnchain,avgLatencyMs,avgQueueMs,avgServiceMs,avgOffchainProofMs,avgPkiChainVerifyMs,chainTxCount,chainBlockCount,avgTxPerChainBlock,maxTxPerChainBlock,gasUsed
0.1,DPKI,1.0753088490004838,100,43,57,9,10,0.43,0.57,0.09,0.1,6.88205680000782,7.938000000000001,6.062,8.282407666256871,6.24813209910606,1075.3088490004839,924.663070999831,150.6457780006528,114.89322456194644,0,43,43,1,1,10624237
0.1,PKI,0.4736062929992378,100,0,0,9,10,0,0,0.09,0.1,8.171605599999427,0,0,0,0,473.6062929992378,187.8151310004294,285.7911619988084,0,285.7911619988084,0,0,0,0,0
