epsilon,DPKI_upper_theory,DPKI_lower_theory,PKI_theory,PKI_rho,DPKI_sim,PKI_sim
0.0,0.0508878407946678,0.0365219977848943,0.0761158800912704,0.0528460514921481,0.0601436659990251,0.0693081059999763
0.005050505050505,0.0510467552505341,0.0365531387512713,0.0767973744243921,0.0528460514921481,,
0.0101010101010101,0.0512057842668851,0.0365843127359735,0.0774788687575138,0.0528460514921481,,
0.0151515151515151,0.0513649278865189,0.0366155197573623,0.0781603630906355,0.0528460514921481,,
0.0202020202020202,0.0515241861522655,0.0366467598338126,0.0788418574237573,0.0528460514921481,,
0.0252525252525252,0.0516835591069865,0.0366780329837132,0.079523351756879,0.0528460514921481,,
0.0303030303030303,0.0518430467935753,0.0367093392254663,0.0802048460900007,0.0528460514921481,,
0.0353535353535353,0.0520026492549574,0.0367406785774879,0.0808863404231225,0.0528460514921481,,
0.0404040404040404,0.05216236653409,0.0367720510582078,0.0815678347562442,0.0528460514921481,,
0.0454545454545454,0.0523221986739621,0.0368034566860691,0.0822493290893659,0.0528460514921481,,
0.05,,,,,0.0543126440002024,0.0815811980006098
0.0505050505050505,0.0524821457175948,0.0368348954795291,0.0829308234224877,0.0528460514921481,,
0.0555555555555555,0.0526422077080411,0.0368663674570585,0.0836123177556094,0.0528460514921481,,
0.0606060606060606,0.052802384688386,0.0368978726371418,0.0842938120887311,0.0528460514921481,,
0.0656565656565656,0.0529626767017464,0.0369294110382772,0.0849753064218529,0.0528460514921481,,
0.0707070707070707,0.0531230837912716,0.0369609826789768,0.0856568007549746,0.0528460514921481,,
0.0757575757575757,0.0532836060001425,0.0369925875777664,0.0863382950880963,0.0528460514921481,,
0.0808080808080808,0.0534442433715725,0.0370242257531855,0.0870197894212181,0.0528460514921481,,
0.0858585858585858,0.0536049959488069,0.0370558972237875,0.0877012837543398,0.0528460514921481,,
0.0909090909090909,0.0537658637751233,0.0370876020081396,0.0883827780874615,0.0528460514921481,,
0.0959595959595959,0.0539268468938314,0.0371193401248227,0.0890642724205832,0.0528460514921481,,
0.1,,,,,0.0737264080008864,0.0882354399998486
0.101010101010101,0.0540879453482733,0.0371511115924317,0.089745766753705,0.0528460514921481,,
0.106060606060606,0.0542491591818232,0.0371829164295753,0.0904272610868267,0.0528460514921481,,
0.1111111111111111,0.0544104884378875,0.0372147546548759,0.0911087554199484,0.0528460514921481,,
0.1161616161616161,0.0545719331599052,0.03724662628697,0.0917902497530702,0.0528460514921481,,
0.1212121212121212,0.0547334933913474,0.0372785313445079,0.0924717440861919,0.0528460514921481,,
0.1262626262626262,0.0548951691757178,0.0373104698461538,0.0931532384193136,0.0528460514921481,,
0.1313131313131313,0.0550569605565522,0.0373424418105857,0.0938347327524354,0.0528460514921481,,
0.1363636363636363,0.0552188675774192,0.0373744472564957,0.0945162270855571,0.0528460514921481,,
0.1414141414141414,0.0553808902819195,0.0374064862025898,0.0951977214186788,0.0528460514921481,,
0.1464646464646464,0.0555430287136867,0.0374385586675878,0.0958792157518005,0.0528460514921481,,
0.15,,,,,0.0568007050004601,0.0881552960009872
0.1515151515151515,0.0557052829163865,0.0374706646702235,0.0965607100849223,0.0528460514921481,,
0.1565656565656565,0.0558676529337176,0.037502804229245,0.097242204418044,0.0528460514921481,,
0.1616161616161616,0.0560301388094109,0.0375349773634139,0.0979236987511657,0.0528460514921481,,
0.1666666666666666,0.0561927405872301,0.0375671840915061,0.0986051930842875,0.0528460514921481,,
0.1717171717171717,0.0563554583109716,0.0375994244323115,0.0992866874174092,0.0528460514921481,,
0.1767676767676768,0.0565182920244643,0.0376316984046339,0.0999681817505309,0.0528460514921481,,
0.1818181818181818,0.0566812417715701,0.0376640060272913,0.1006496760836526,0.0528460514921481,,
0.1868686868686868,0.0568443075961833,0.0376963473191155,0.1013311704167744,0.0528460514921481,,
0.1919191919191919,0.0570074895422312,0.0377287222989527,0.1020126647498961,0.0528460514921481,,
0.196969696969697,0.0571707876536739,0.037761130985663,0.1026941590830178,0.0528460514921481,,
0.2,,,,,0.0683225999996066,0.0910672569999098
0.202020202020202,0.0573342019745042,0.0377935733981205,0.1033756534161396,0.0528460514921481,,
0.2070707070707071,0.0574977325487478,0.0378260495552136,0.1040571477492613,0.0528460514921481,,
0.2121212121212121,0.0576613794204635,0.0378585594758447,0.104738642082383,0.0528460514921481,,
0.2171717171717171,0.0578251426337426,0.0378911031789303,0.1054201364155048,0.0528460514921481,,
0.2222222222222222,0.0579890222327098,0.0379236806834012,0.1061016307486265,0.0528460514921481,,
0.2272727272727273,0.0581530182615226,0.0379562920082022,0.1067831250817482,0.0528460514921481,,
0.2323232323232323,0.0583171307643714,0.0379889371722923,0.1074646194148699,0.0528460514921481,,
0.2373737373737374,0.0584813597854798,0.0380216161946448,0.1081461137479917,0.0528460514921481,,
