epsilon,DPKI_upper_theory,DPKI_lower_theory,PKI_theory,PKI_rho,DPKI_sim,PKI_sim,PKI_sim_raw,pkiNetworkCompensationSec,pkiNetworkCompensationMs,pkiAuthNetworkSetupMs,pkiOcspNetworkRttMs,pkiAuthCount,pkiOcspCount,pkiCompleted,sourceRun,lambdaTotalMeasured,pManageMeasured,gammaOnChainMeasured,qManageMeasured,muModelOffchainAuthMeasured,lambdaBlockMeasured,serviceCAs,pkiMuPrimaryAuthMeasured,pkiQManageMeasured,pkiMuCrossExtraCertificateMeasured,calibrationScope
0.1616161616161616,0.1046343281255935,0.082710626181338,0.0841343868625948,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.1666666666666666,0.1048896560312365,0.082795514900724,0.0848514988337091,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.1717171717171717,0.1051456546288251,0.0828807553258162,0.0855686108048234,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.1767676767676768,0.1054023249652765,0.0829663481382087,0.0862857227759377,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.1818181818181818,0.1056596680902199,0.0830522940212634,0.087002834747052,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.1868686868686868,0.1059176850560061,0.0831385936601148,0.0877199467181662,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.1919191919191919,0.1061763769177151,0.0832252477416762,0.0884370586892805,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.196969696969697,0.106435744733166,0.0833122569546454,0.0891541706603948,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.2,,,,,0.1012000186001062,0.08932373731500261,0.0859705116000026,0.0033532257150000002,3.353225715,1.48386291,1.40121465,900.0,1440.0,1000.0,epsilon_lambdap30,,,,,,,,,,,
0.202020202020202,0.1066957895629254,0.0833996219895103,0.0898712826315091,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.2070707070707071,0.1069565124703161,0.0834873435385547,0.0905883946026234,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.2121212121212121,0.1072179145214264,0.0835754222958642,0.0913055065737376,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.2171717171717171,0.1074799967851188,0.0836638589573322,0.0920226185448519,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.2222222222222222,0.107742760333039,0.0837526542206652,0.0927397305159662,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.2272727272727273,0.1080062062396252,0.0838418087853891,0.0934568424870805,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.2323232323232323,0.1082703355821167,0.0839313233528552,0.0941739544581948,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.2373737373737374,0.1085351494405633,0.0840211986262457,0.094891066429309,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.2424242424242424,0.1088006488978345,0.0841114353105798,0.0956081784004233,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.2474747474747475,0.1090668350396285,0.0842020341127199,0.0963252903715376,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.25,,,,,0.1049419716002196,0.0968347522926444,0.0932923625998944,0.00354238969275,3.54238969275,1.48386291,1.40121465,900.0,1575.0,1000.0,epsilon_lambdap30,,,,,,,,,,,
0.2525252525252525,0.1093337089544813,0.0842929957413773,0.0970424023426519,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.2575757575757576,0.1096012717337762,0.0843843209071183,0.0977595143137662,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.2626262626262626,0.109869524471753,0.0844760103223703,0.0984766262848804,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.2676767676767677,0.1101384682655172,0.0845680647014276,0.0991937382559947,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.2727272727272727,0.1104081042150493,0.0846604847604579,0.099910850227109,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.2777777777777778,0.1106784334232145,0.0847532712175082,0.1006279621982233,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
0.2828282828282829,0.1109494569957718,0.0848464247925106,0.1013450741693376,0.0438320224804506,,,,,,,,,,,epsilon_lambdap30,,,,,,,,,,,
