model,kind,count,latencyMeanSec,latencyRawMeanSec,latencyMedianSec,queueMeanSec,serviceMeanSec,serviceRawMeanSec,serviceMedianSec,serviceStdSec,serviceCv,localNetworkCompensationMeanSec
DPKI,cross-domain,86,1.3514365392331487,1.3514365392331487,0.3436164004207094,1.0909820508600687,0.26045448837308,0.26045448837308,0.16430425000190735,0.24369776023914502,0.9356635078988068,0.0
DPKI,intra-off-chain,567,0.26947356031811426,0.26947356031811426,0.22160010001063346,0.0,0.26947356031811426,0.26947356031811426,0.22160010001063346,0.15851594215947365,0.5882430245562688,0.0
DPKI,intra-on-chain,241,1.9729277352346715,1.9729277352346715,0.3769996373756803,1.7218218281809268,0.25110590705374464,0.25110590705374464,0.1690571999847889,0.21657696042055652,0.8624924955437315,0.0
DPKI,management,106,1.760094359033463,1.760094359033463,0.4300219165452545,1.4559121760168794,0.30418218301658356,0.30418218301658356,0.22904070000350477,0.19370599236171918,0.6368091333973976,0.0
PKI,cross-domain,91,0.8809180716338324,0.8738293501238324,0.6523750999867917,0.3083225292437103,0.5725955423901222,0.5655068208801223,0.480387600004673,0.37515025240398053,0.6633876702320199,0.00708872151
PKI,intra-pki,811,0.6136087429800607,0.6107236654200607,0.4006444999873638,0.25598056393879975,0.35762817904126104,0.35474310148126104,0.29289619997143745,0.2783150484764847,0.7845538005231271,0.00288507756
PKI,management,98,1.185761819700167,1.185761819700167,1.0198786000013351,0.2807964799069324,0.9049653397932345,0.9049653397932345,0.8657428500056267,0.4788703192626481,0.5291587403469616,0.0
