epsilon,DPKI_upper_theory,DPKI_lower_theory,PKI_theory,PKI_rho
0.27,0.10641554354881336,0.09157889242227857,0.12236998610689254,0.03938179160722972
0.275,0.10670219965124293,0.09169513315824518,0.12309802275636575,0.03938179160722972
0.28,0.10699011695572969,0.09181215361186712,0.12382605940583895,0.03938179160722972
0.28500000000000003,0.10727929858142851,0.09192995606850199,0.12455409605531216,0.03938179160722972
0.29,0.10756974765969599,0.09204854282244739,0.12528213270478536,0.03938179160722972
0.295,0.10786146733415,0.09216791617698465,0.12601016935425857,0.03938179160722972
0.3,0.10815446076073,0.09228807844442288,0.12673820600373176,0.03938179160722972
0.305,0.10844873110775734,0.09240903194614328,0.127466242653205,0.03938179160722972
0.31,0.10874428155599591,0.09253077901264353,0.12819427930267818,0.03938179160722972
0.315,0.10904111529871362,0.09265332198358281,0.1289223159521514,0.03938179160722972
0.32,0.10933923554174355,0.0927766632078266,0.1296503526016246,0.03938179160722972
0.325,0.10963864550354599,0.09290080504349223,0.13037838925109782,0.03938179160722972
0.33,0.1099393484152707,0.09302574985799436,0.13110642590057103,0.03938179160722972
0.335,0.11024134752081943,0.09315150002809089,0.13183446255004425,0.03938179160722972
0.34,0.11054464607690884,0.09327805793992901,0.13256249919951743,0.03938179160722972
0.34500000000000003,0.11084924735313399,0.09340542598909174,0.13329053584899064,0.03938179160722972
0.35000000000000003,0.11115515463203193,0.09353360658064455,0.13401857249846386,0.03938179160722972
0.355,0.11146237120914594,0.09366260212918226,0.13474660914793707,0.03938179160722972
0.36,0.11177090039308979,0.09379241505887645,0.13547464579741028,0.03938179160722972
0.365,0.11208074550561287,0.09392304780352279,0.13620268244688347,0.03938179160722972
0.37,0.11239190988166518,0.09405450280658899,0.13693071909635668,0.03938179160722972
0.375,0.11270439686946318,0.09418678252126282,0.1376587557458299,0.03938179160722972
0.38,0.11301820983055563,0.09431988941050051,0.1383867923953031,0.03938179160722972
0.385,0.11333335213989024,0.09445382594707544,0.13911482904477632,0.03938179160722972
0.39,0.11364982718588029,0.09458859461362706,0.1398428656942495,0.03938179160722972
0.395,0.11396763837047195,0.0947241979027102,0.14057090234372271,0.03938179160722972
0.4,0.11428678910921197,0.09486063831684452,0.14129893899319595,0.03938179160722972
0.405,0.11460728283131544,0.09499791836856444,0.1420269756426691,0.03938179160722972
0.41000000000000003,0.11492912297973465,0.09513604058046934,0.14275501229214235,0.03938179160722972
0.41500000000000004,0.11525231301122758,0.09527500748527384,0.14348304894161557,0.03938179160722972
0.42,0.11557685639642742,0.09541482162585871,0.14421108559108875,0.03938179160722972
0.425,0.11590275661991196,0.09555548555532178,0.14493912224056196,0.03938179160722972
0.43,0.11623001718027412,0.0956970018370295,0.14566715889003518,0.03938179160722972
0.435,0.11655864159019205,0.09583937304466844,0.1463951955395084,0.03938179160722972
0.44,0.11688863337650038,0.09598260176229731,0.14712323218898157,0.03938179160722972
0.445,0.1172199960802614,0.09612669058439935,0.1478512688384548,0.03938179160722972
0.45,0.11755273325683713,0.09627164211593492,0.14857930548792803,0.03938179160722972
0.455,0.11788684847596125,0.09641745897239432,0.1493073421374012,0.03938179160722972
0.46,0.11822234532181211,0.0965641437798512,0.15003537878687442,0.03938179160722972
0.465,0.11855922739308561,0.09671169917501607,0.15076341543634764,0.03938179160722972
0.47000000000000003,0.11889749830306896,0.09686012780529027,0.15149145208582085,0.03938179160722972
0.47500000000000003,0.11923716167971457,0.09700943232882009,0.15221948873529403,0.03938179160722972
0.48,0.11957822116571462,0.09715961541455147,0.15294752538476727,0.03938179160722972
0.485,0.11992068041857595,0.09731067974228479,0.15367556203424046,0.03938179160722972
0.49,0.12026454311069545,0.0974626280027302,0.15440359868371367,0.03938179160722972
0.495,0.12060981292943596,0.09761546289756315,0.15513163533318686,0.03938179160722972
0.5,0.12095649357720248,0.0977691871394803,0.1558596719826601,0.03938179160722972
