sequence,method,from,serializationWaitMs,estimateGasMs,nonceMs,encodeMs,signMs,submitToHashMs,hashToReceiptMs,receiptTotalMs,lockHeldMs,totalMs,gasEstimate,gasLimit,gasUsed,nonce,blockNumber,transactionIndex,transactionHash,status,error
73,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.004999995231628418,3.4923000037670135,0.0015000104904174805,0.16060000658035278,1.0546000003814697,1.3216000199317932,83.69369998574257,85.01530000567436,6.173400014638901,89.74680000543594,341162,800000,262433,61505,3211428,0,0xb1d654b6a52ebf448bb3908c8587122ae1697c593c32b25f74e86c54443df7aa,true,
74,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.0054000020027160645,3.556799978017807,0.0015000104904174805,0.16659998893737793,1.0475000143051147,2.849700003862381,66.37759998440742,69.2272999882698,7.923299998044968,74.02399998903275,341178,800000,262445,61506,3211433,0,0x0eeff9732f8fe49b3e8b98eff34177476b8c2d14721f129526679638c522c463,true,
75,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.005600005388259888,4.388599991798401,0.0020999908447265625,0.368399977684021,2.1773000061511993,2.562800019979477,54.290299981832504,56.85310000181198,9.749699980020523,63.8149000108242,341162,800000,262433,61507,3211443,0,0xe2cae6f516c87b5bf8cd4a57f1fbd76c0b58636b85e98cead994f916829d2bbf,true,
76,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008199989795684814,8.559900015592575,0.0017000138759613037,0.3474999964237213,8.084400027990341,2.9185999929904938,47.69699999690056,50.61559998989105,20.154000014066696,67.64239999651909,341178,800000,262445,61508,3211447,0,0x00e7dde62c29acea869144ad293bd39f9601ddd51d84537af5304e15fcf6edaa,true,
77,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008399993181228638,5.752999991178513,0.0018999874591827393,0.22870001196861267,2.0794000029563904,2.2951000034809113,40.630400002002716,42.92550000548363,10.667400002479553,51.01599997282028,341194,800000,262457,61509,3211449,0,0x8adf4f70347e31b8451d85916a63d2fdabe69cd911948d359b044b30336af2de,true,
78,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.006099998950958252,3.2668000161647797,0.001399993896484375,0.16119998693466187,1.0853999853134155,1.3575000166893005,36.86149999499321,38.21900001168251,6.04449999332428,42.758799999952316,341178,800000,262445,61510,3211452,0,0x4b9602ea77da45e651f359c4f6fc5f86d5bc75c87f7c3393ac6d3cf4e494abee,true,
79,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.00769999623298645,5.955700010061264,0.001699984073638916,0.26409998536109924,1.8327000141143799,2.5403000116348267,59.79519999027252,62.33550000190735,10.808699995279312,70.4336000084877,341194,800000,262457,61511,3211460,0,0x86b1621f67d0976e038dea066f45587fe28ff6543ef087b3166ff46219f3785a,true,
80,putCertificateAndDomainRoot,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.010700017213821411,3.997099995613098,0.0011999905109405518,0.1544000208377838,1.1713999807834625,1.4119000136852264,44.90040001273155,46.31230002641678,6.87720000743866,51.664700001478195,99260,800000,76354,61512,3211471,0,0x37dbffd2b98db2b23e2956da20a1e399706cfda70cd71496ee59a21f03457f77,true,
81,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008899986743927002,5.636999994516373,0.002499997615814209,0.2619999945163727,1.9709999859333038,2.558699995279312,31.91430002450943,34.47300001978874,10.675900012254715,42.37610000371933,341194,800000,262457,61513,3211475,0,0xb0c03eca3085490c6cb8603a6912b5bb8e861c5c797cbc5c20c4d7a9625018cb,true,
82,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008200019598007202,12.134199976921082,0.0025999844074249268,0.33390000462532043,2.1292000114917755,2.488899976015091,38.75110000371933,41.23999997973442,17.319700002670288,55.86930000782013,341178,800000,262445,61514,3211497,0,0x6a19704faf369f6703c6a09d1ecf7828ee7e4f9abfd9be6fc37be376660b03b5,true,
83,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.009299993515014648,6.6783000230789185,0.0023999810218811035,0.3244999945163727,2.2057999968528748,4.342999994754791,28.97639998793602,33.31939998269081,13.840400010347366,42.56029999256134,341194,800000,262457,61515,3211502,0,0x94427c83ac8f96776c188eb9ecb9b2a6abdab6420f2f5a0848a2a8324d23851c,true,
84,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008200019598007202,6.448399990797043,0.0018999874591827393,0.22859999537467957,1.9017000198364258,2.7030999958515167,70.00799998641014,72.71109998226166,11.511000007390976,81.31930002570152,341194,800000,262457,61516,3211505,0,0x2d392299c1939b4f5c247031434d3a4944b34092b764e949ae0a2116201e06e7,true,
85,putCertificateAndDomainRoot,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.006900012493133545,3.1843999922275543,0.0011999905109405518,0.16519999504089355,1.0322000086307526,2.012600004673004,92.50980001688004,94.52240002155304,6.680900007486343,98.9297000169754,99244,800000,76342,61517,3211517,0,0xef9d367ee5cdb3693c6fa1d28583d7f3365e3cd123c115016bb1cb338c8e8dd4,true,
86,putCertificateAndDomainRoot,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008399993181228638,3.9332000017166138,0.001600027084350586,0.14900001883506775,1.2833999991416931,1.3792999982833862,39.40439999103546,40.78369998931885,6.892699986696243,46.1777999997139,99260,800000,76354,61518,3211522,0,0x70566ed4ae90af66abc693db9b8fddb462af24d6661bf02bf10a4376dddf1047,true,
87,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.005499988794326782,3.3267000019550323,0.0015999972820281982,0.15790000557899475,1.1254000067710876,1.3858999907970428,56.210900008678436,57.59679999947548,6.136500000953674,62.2316999733448,341194,800000,262457,61519,3211523,0,0x480b5ac7ae1f1735289dac7c12278d9a9fdb5b37cc8476a1555a47da3255afc6,true,
88,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.007400006055831909,4.947699993848801,0.001399993896484375,0.22429999709129333,1.805999994277954,2.199400007724762,52.80169999599457,55.00110000371933,9.413100004196167,62.011000007390976,341178,800000,262445,61520,3211526,0,0xecc267dc777e777cf5fcc6e74889fc3b7a4b0d19a8ab7d97ed959723eaacabd1,true,
89,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.0056999921798706055,3.7144000232219696,0.001399993896484375,0.16200000047683716,1.0558000206947327,1.3557000160217285,64.18239998817444,65.53810000419617,6.43639999628067,70.4942999780178,341194,800000,262457,61521,3211528,0,0xb8cac4c0aaab08d8be75b20df15b699272a8e576640f9f4f6b207f5b4a9e23f4,true,
90,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.005499988794326782,3.7899999916553497,0.0009999871253967285,0.16249999403953552,1.546999990940094,2.546400010585785,64.63839998841286,67.18479999899864,8.274399995803833,72.70939999818802,341194,800000,262457,61522,3211533,0,0xeeb74a3640cc4b0c37fc5f6b97f3419c43e06adffe1dd3faf5050ae856d621ab,true,
91,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.004500001668930054,3.6355000138282776,0.0014999806880950928,0.24050000309944153,1.9298000037670135,2.1473000049591064,29.07989999651909,31.227200001478195,8.28940001130104,37.05670002102852,341178,800000,262445,61523,3211540,0,0x4c34190fbb5d609ebdeb4296fa72c42b784ca13955ad7908ba93ea25915b10c1,true,
92,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008200019598007202,8.335299998521805,0.0018000006675720215,0.2770000100135803,2.190799981355667,1.8643999993801117,36.34079998731613,38.20519998669624,12.82669997215271,49.03780001401901,341194,800000,262457,61524,3211546,0,0x3390a49a7992fdc4a55558a8037da3b20cf4b137d791afccbfc4a4419e3c40fa,true,
93,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.007800012826919556,8.36259999871254,0.0020000040531158447,0.3287999927997589,2.1879999935626984,2.396499991416931,21.134400010108948,23.53090000152588,13.52360001206398,34.442800015211105,341194,800000,262457,61525,3211548,0,0x54b0a3315dfe761cc777157d16f224849086b4b69d347dcc5a61d9f1fbbe4c12,true,
94,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.007599979639053345,11.355000019073486,0.0021999776363372803,0.2701999843120575,2.053400009870529,2.965499997138977,41.982800006866455,44.94830000400543,16.87560001015663,58.663599997758865,341178,800000,262445,61526,3211553,0,0xd3092da8f8dd5ccc5bc6dfa06ab68ec8351be4ca2b8a460498949662e0b20005,true,
95,putCertificateAndDomainRoot,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008599996566772461,5.462999999523163,0.0020999908447265625,0.2549999952316284,2.030000001192093,2.375900000333786,60.13100001215935,62.50690001249313,10.367300003767014,70.2897000014782,99260,800000,76354,61527,3211559,0,0x79fac8f1c26b9c7c36609985d203c02e54c13917778f5cdad68c379a86b286aa,true,
96,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.0056999921798706055,7.097200006246567,0.0020999908447265625,0.2793999910354614,2.0835999846458435,2.88060000538826,48.83439999818802,51.71500000357628,12.61599999666214,61.20660001039505,341162,800000,262433,61528,3211566,0,0x8f30e1a4bda1ad023ccd1af74076bd910e87d4e44534fb7734fec6d82821fe5b,true,
97,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008000016212463379,5.110499978065491,0.0015000104904174805,0.2095000147819519,1.839599996805191,2.2414000034332275,24.432300001382828,26.673700004816055,9.649499982595444,33.86070001125336,341194,800000,262457,61529,3211569,0,0x679f7acf4c1cda330818adfea5594d6ac904c91beb86a49bb3b8740fc7baf6fc,true,
98,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008100003004074097,5.776600003242493,0.002400010824203491,0.3582000136375427,2.1317999958992004,2.6107999980449677,38.303799986839294,40.91459998488426,11.151100009679794,49.21209999918938,341162,800000,262433,61530,3211582,0,0x6677c739248d381bfc416fc12e794381e78e9da1f3da7f1568ec2e76ab91bb8d,true,
99,putCertificateAndDomainRoot,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.007899999618530273,3.0801999866962433,0.002200007438659668,0.14499998092651367,1.0582000017166138,2.666700005531311,32.499700009822845,35.16640001535416,7.182099997997284,39.47789999842644,99244,800000,76342,61531,3211597,0,0x97be41500b0aec1ec3a8351091d0a145391f0b5fb73229d14de03062fa15d047,true,
100,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.005899995565414429,3.3519000113010406,0.0012999773025512695,0.16330000758171082,1.0701999962329865,2.5277999937534332,37.60350000858307,40.1313000023365,7.428400009870529,44.74289998412132,341194,800000,262457,61532,3211601,0,0x1e0be3adec2b13734000cc6f934e2b924024f373291fb51212056ce49b732c30,true,
101,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008099973201751709,10.153400003910065,0.00210002064704895,0.27160000801086426,2.05349999666214,2.6561000049114227,54.39800000190735,57.05410000681877,15.388000011444092,69.56359997391701,341178,800000,262445,61533,3211614,0,0x49d49f5daf1e8bcd3cdb43fa4f6a292c854ea7c85d2424bfad7d115970951d78,true,
102,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.007400006055831909,4.060499995946884,0.0015999972820281982,0.16029998660087585,1.1511000096797943,1.592299997806549,46.657399982213974,48.24969998002052,7.143299996852875,53.64790001511574,341194,800000,262457,61534,3211619,0,0x128df91eed098bc7ee9c82cd620be2ca54bb50746b60a0817677fbac2fe9ff96,true,
103,putCertificateAndDomainRoot,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008199989795684814,4.8844999969005585,0.0020999908447265625,0.21159997582435608,2.092500001192093,2.336199998855591,52.180999994277954,54.517199993133545,9.752700001001358,61.73440000414848,99244,800000,76342,61535,3211631,0,0x6d3f0bdbccd5cd341874a3d167398a8c91568883cd2ba0b959731c9c70b2ba12,true,
104,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008199989795684814,6.474700003862381,0.0015999972820281982,0.14880001544952393,1.0715999901294708,2.3718000054359436,31.434399992227554,33.8061999976635,10.307200014591217,41.528400003910065,341178,800000,262445,61536,3211641,0,0xfc6faaf94f688bb3884368ec92c2fb4ea3c4b9991d0d772e47c4915680ffc1e3,true,
105,putCertificateAndDomainRoot,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.00890001654624939,6.540700018405914,0.0020000040531158447,0.2402999997138977,2.0239999890327454,2.093799978494644,65.8522000014782,67.94599997997284,11.078599989414215,76.78310000896454,99244,800000,76342,61537,3211647,0,0x5ddc702ab1bc20be46dd10bd50bbbf65bb557bdb5db49fc01a3b17f94c7f04ce,true,
106,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008099973201751709,5.865200012922287,0.0014999806880950928,0.22710001468658447,1.7750999927520752,2.258199989795685,31.853700011968613,34.1119000017643,10.353300005197525,42.006999999284744,341178,800000,262445,61538,3211650,0,0xdfa0551247f01da717ea5adee65d87e2d0b5d362be89751c2af96140b53411af,true,
107,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.006200015544891357,5.406499981880188,0.001699984073638916,0.31870001554489136,2.106599986553192,3.0492999851703644,37.508799999952316,40.55809998512268,11.092000007629395,48.41789999604225,341194,800000,262457,61539,3211653,0,0xf5412f15171060d577632aecf4390058a5e4e347a95736fa3379e7059c9ee313,true,
108,putCertificateAndDomainRoot,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.009499996900558472,5.235900014638901,0.0020000040531158447,0.3343999981880188,2.14520001411438,6.701700001955032,49.691700011491776,56.39340001344681,14.70320001244545,64.13969999551773,99260,800000,76354,61540,3211660,0,0x6b95cd006408e00125bd8133dd68bb55e0af1b12575f07aadeadbfbd1132b1db,true,
109,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008599996566772461,8.944900006055832,0.0020000040531158447,0.30090001225471497,2.0886000096797943,2.204100012779236,81.86269998550415,84.06679999828339,13.779900014400482,95.42969998717308,341178,800000,262445,61541,3211663,0,0x8060b5921aaa186b1bd7889b6ba50cce6e5f2c1aacb5c793d4ca1309d6264ab4,true,
110,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.005299985408782959,3.908900022506714,0.001399993896484375,0.15690001845359802,1.271100014448166,1.5030999779701233,83.29710000753403,84.80019998550415,6.989800006151199,90.1642000079155,341194,800000,262457,61542,3211670,0,0xe6063b78d0ea35c87e5bfa8aff777dbdae5344a07257db26fd1317d92a216fc9,true,
111,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.007899999618530273,5.202599972486496,0.0017000138759613037,0.2134999930858612,1.8404000103473663,2.1100000143051147,69.96689999103546,72.07690000534058,9.587699979543686,79.36120000481606,341178,800000,262445,61543,3211680,0,0xaf8decd22235903fcc1054f8d752848dcbea65e39097952c4eae52819e4885cd,true,
112,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.0073999762535095215,5.641499996185303,0.0018000006675720215,0.22749999165534973,1.7239999771118164,2.113299995660782,70.1647000014782,72.27799999713898,9.913599997758865,79.89999997615814,341162,800000,262433,61544,3211684,0,0x6b9c84880e53b319467ef8dff164a66d5af7cad2fc5b2edac63646d7b44bfc07,true,
113,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008400022983551025,4.891699999570847,0.0020000040531158447,0.2648000121116638,1.076799988746643,1.4346999824047089,27.255400002002716,28.690099984407425,7.79789999127388,34.95250001549721,341178,800000,262445,61545,3211691,0,0xfa4ef575121152d8ccf9ce97e68c58ef4053ecbf01ffd79f94a05f8c677a8279,true,
114,putCertificateAndDomainRoot,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.009000003337860107,7.286500006914139,0.0023999810218811035,0.23309999704360962,2.1755000054836273,2.475000023841858,34.129899978637695,36.60490000247955,12.430199980735779,46.33120000362396,99244,800000,76342,61546,3211696,0,0xaed542e39cde14a1067ab0731132262454b63ca9e2542910d875f90f7174c763,true,
115,putCertificateAndDomainRoot,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008599996566772461,5.715499997138977,0.0014999806880950928,0.18780001997947693,1.6378999948501587,2.041700005531311,36.52939999103546,38.57109999656677,9.795399993658066,46.14069998264313,99260,800000,76354,61547,3211705,0,0xb65b6d998221e2b87c4b45aa99ac47775c202c31edb36eb477ade96d8b43f7cf,true,
116,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.005600005388259888,4.608000010251999,0.0018999874591827393,0.28220000863075256,1.8578999936580658,2.4354000091552734,19.5828999876976,22.018299996852875,9.40499997138977,28.78880000114441,341162,800000,262433,61548,3211707,0,0x4d596488259e7fb942318852d494daedf733e824410d38ceb2b61b8bab848c3e,true,
117,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.006099998950958252,3.5813000202178955,0.0017000138759613037,0.16359999775886536,1.086899995803833,1.992499977350235,67.71290001273155,69.70539999008179,7.06920000910759,74.56560000777245,341178,800000,262445,61549,3211715,0,0xac97ada2019792e5e289a69e5f285cbd7c53b81f09e1c2679c6a15d22552bc18,true,
118,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008100003004074097,5.27470001578331,0.0020000040531158447,0.22679999470710754,2.0262999832630157,2.1727000176906586,24.939599990844727,27.112300008535385,9.917300015687943,34.66780000925064,341194,800000,262457,61550,3211717,0,0x50eb83735aced1be5adcbf8de93f5895d89d177823c3cda658d2e4e7c8f28faa,true,
119,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.005300015211105347,3.233399987220764,0.001399993896484375,0.1503000259399414,1.054999977350235,1.3955999910831451,58.52860000729561,59.924199998378754,5.9860000014305115,64.3870000243187,341194,800000,262457,61551,3211722,0,0xf217189fdd50589e013b24cd14e461e9473c9a3774917b14862364916573f007,true,
120,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.005499988794326782,3.666399985551834,0.001100003719329834,0.14730000495910645,1.0021999776363373,1.3129000067710876,27.50620001554489,28.81910002231598,6.272199988365173,33.65589997172356,341162,800000,262433,61552,3211726,0,0x96644a59f365a12efa3de8290c4958de2005f4e6f9c6577e2ba36704693abb53,true,
121,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.006300002336502075,3.2405000030994415,0.0013000071048736572,0.15380001068115234,1.0078999996185303,1.4241999983787537,65.34839999675751,66.77259999513626,5.971100002527237,71.2030000090599,341162,800000,262433,61553,3211751,0,0x5b75392f0a6535a586db9a8eaf6d9c174b4465e564887a7f3fec11aceb57015c,true,
122,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008000016212463379,4.21000000834465,0.0014999806880950928,0.1532999873161316,1.1055999994277954,2.170300006866455,61.14809998869896,63.318399995565414,7.853399991989136,68.8144000172615,341194,800000,262457,61554,3211755,0,0xa8d33e84f2f50df79651a6fe3713820119152709f9943a435130211e15e27b01,true,
123,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.0065000057220458984,3.4896999895572662,0.0011999905109405518,0.15929999947547913,1.8021999895572662,2.705700010061264,38.724900007247925,41.43060001730919,8.373499989509583,46.90639999508858,341178,800000,262445,61555,3211758,0,0x7d7f678b72dac31fb3af662d0307d3c2bdbc4665b63d390144cd26c0f5a06ea7,true,
124,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.005800008773803711,3.5940000116825104,0.0015000104904174805,0.16130000352859497,1.1137999892234802,1.3151000142097473,31.905299991369247,33.220400005578995,6.327899992465973,38.1152999997139,341194,800000,262457,61556,3211761,0,0xac49bd502ffb9f8b0f0cd972d3872bcbce2263e43f8dc32e89b42033ae133ae6,true,
125,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.007400006055831909,9.142899990081787,0.0017000138759613037,0.2215999960899353,1.7976999878883362,2.816300004720688,22.55410000681877,25.37040001153946,14.200099974870682,36.55969998240471,341178,800000,262445,61557,3211769,0,0x257245179c2a0d706491203fcd4b0526a57300953f1d5ae8304d1f63694a0438,true,
126,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.007600009441375732,9.842199981212616,0.0018000006675720215,0.2630000114440918,1.972100019454956,2.533399999141693,25.60920000076294,28.142599999904633,14.823199987411499,40.246300011873245,341209,800000,262469,61558,3211778,0,0xc75a3240a528234f63aceb062ed7073b5b984f2a258fb34ea8a74df0ade8e5d6,true,
127,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008499979972839355,5.437899976968765,0.0017000138759613037,0.23269999027252197,1.9914000034332275,2.3156000077724457,33.434399992227554,35.75,10.20669999718666,43.441100001335144,341178,800000,262445,61559,3211785,0,0x8b4030bff05933d48785219380c491bf42e906115b72e0462f496e3849b2c209,true,
128,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008499979972839355,4.30019998550415,0.0015000104904174805,0.14890000224113464,1.093400001525879,1.6647000014781952,35.49140000343323,37.15610000491142,7.4271000027656555,42.728899985551834,341178,800000,262445,61560,3211794,0,0x45dde473038b288924c3725e47147dde5b824417856ced619bac7cbe46c776f7,true,
129,putCertificateAndDomainRoot,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.005600005388259888,4.120700001716614,0.0009999871253967285,0.11779999732971191,1.069000005722046,4.676599979400635,68.91460001468658,73.59119999408722,10.354000002145767,78.92410001158714,99260,800000,76354,61561,3211799,0,0xe2bf567accb02ca42c4d4e67082964a5e8ba9d964f2a25303269a1ab12369695,true,
130,putCertificateAndDomainRoot,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.00950002670288086,4.791700005531311,0.0017000138759613037,0.18420001864433289,1.6360999941825867,2.2627000212669373,85.01440000534058,87.27710002660751,9.151299983263016,93.91650000214577,99260,800000,76354,61562,3211807,0,0xf933aed3e8e08e00ede7f5d2f4d35c60a17c9a3d303ceb3d3da11b41feed4e3b,true,
131,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.007800012826919556,6.319499999284744,0.0015000104904174805,0.148499995470047,1.3860999941825867,2.731200009584427,31.983999997377396,34.71520000696182,10.854199975728989,42.59619998931885,341178,800000,262445,61563,3211812,0,0x48f9e165a5872bd021dd01dbcc0cfa77d58186e541eb24cba3f2795488cfc73b,true,
132,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.007600009441375732,6.209100008010864,0.0022999942302703857,0.29349997639656067,2.070800006389618,2.4569000005722046,40.99619999527931,43.45309999585152,11.274799972772598,52.05809998512268,341178,800000,262445,61564,3211814,0,0x973153df96eb9112108a23c93cbb218fcd863e63b524bf6bc45de6b5711fbf5b,true,
133,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.00890001654624939,5.434799998998642,0.001399993896484375,0.14880001544952393,1.0824000239372253,1.6504999995231628,33.81280001997948,35.46330001950264,8.451999992132187,42.15650001168251,341178,800000,262445,61565,3211820,0,0xd8c174fd517ae308be16401fd8f94b1731f0ab721ab6b3d592dea296883ad1d7,true,
134,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.007499992847442627,5.903099983930588,0.001999974250793457,0.2199000120162964,1.819000005722046,2.35589998960495,59.70820000767708,62.06409999728203,10.571799993515015,70.03119999170303,341194,800000,262457,61566,3211824,0,0xc94a75b64799775baba2e16fc9d6bbb97d147c235e1e92a420c60dc9c237408c,true,
135,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.007899999618530273,4.4572000205516815,0.0018999874591827393,0.1566999852657318,1.7245999872684479,2.1728000044822693,127.75670000910759,129.92950001358986,8.760899990797043,136.2960000038147,341194,800000,262457,61567,3211828,0,0x76fdf6aac50c75ec93c6f72586b75cf8b21ead9665e22c999796240428d8d596,true,
136,putCertificateAndDomainRoot,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.009499996900558472,6.887800008058548,0.0023999810218811035,0.24689999222755432,1.9541000127792358,2.5812000036239624,27.569700002670288,30.15090000629425,11.928600013256073,39.26929998397827,99244,800000,76342,61568,3211834,0,0x112d27b4824ef64dd274f7efda2bbb4eee89dd356ab0562085624899d5874545,true,
137,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.012100011110305786,3.936599999666214,0.0018000006675720215,0.16120001673698425,1.0992000102996826,1.4013999998569489,38.735100001096725,40.136500000953674,6.747099995613098,45.36980000138283,341178,800000,262445,61569,3211836,0,0x9464a4f82caca33ca566ef95dda292a9e09bdc0df3957ea7341a05335632f3db,true,
138,putCertificateAndDomainRoot,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.007600009441375732,5.799999982118607,0.001900017261505127,0.2118000090122223,1.8778999745845795,2.3064999878406525,75.66210001707077,77.96860000491142,10.419099986553192,85.887600004673,99260,800000,76354,61570,3211844,0,0x245d2ff8011589eb84b7129188fc513eb2bb93bed8e6310b0788b96136f7c9a5,true,
139,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.008100003004074097,6.69420000910759,0.0015999972820281982,0.23069998621940613,2.0385999977588654,2.4814000129699707,98.75690001249313,101.2383000254631,11.672600001096725,110.2369000017643,341194,800000,262457,61571,3211851,0,0xf9b076b90b32909456301126a97599d1f6c28287645b9188c367b36592ba09b7,true,
140,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.007800012826919556,3.783499985933304,0.0015999972820281982,0.1550999879837036,1.1317999958992004,1.7152999937534332,53.48949998617172,55.204799979925156,7.0011999905109406,60.299800008535385,341178,800000,262445,61572,3211857,0,0x2f4e33038e4797245b5abf531095276385e6a09c5fbf5ca31b7adc2ef08d42a7,true,
141,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.007999986410140991,5.972699999809265,0.001699984073638916,0.25839999318122864,2.1924000084400177,2.4081000089645386,40.118499994277954,42.52660000324249,11.045700013637543,50.98080000281334,341209,800000,262469,61573,3211860,0,0x0036f195de166788f0886be8a259303c07a519413c5e02913407353b0d8c9083,true,
142,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.007599979639053345,4.981200009584427,0.001399993896484375,0.22220000624656677,2.0189000070095062,1.7087000012397766,50.661900013685226,52.370600014925,9.179900020360947,59.61779999732971,341209,800000,262469,61574,3211864,0,0x6d188970becacf337c29abedba6daffd5cf0433f8391949f8c51e637cb9f0852,true,
143,putCertificateAndDomainRoot,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.006000012159347534,4.514499992132187,0.0015999972820281982,0.22670000791549683,2.4506999850273132,2.3429000079631805,39.39849999547005,41.74140000343323,9.75959998369217,48.96070000529289,99244,800000,76342,61575,3211881,0,0x9588d209f48dfe4f1f69f150cae81ef762367df4335d43253a48a73265abe8ce,true,
144,putCertificateAndDomainRoot,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.004700005054473877,15.395500004291534,0.0018999874591827393,0.5087999999523163,2.2177000045776367,2.236400008201599,82.19890001416206,84.43530002236366,20.645599991083145,102.58900001645088,99244,800000,76342,61576,3211887,0,0x1f10fd7424efc60cde628b560275780139a63e7372e275692f6012285683da5e,true,
145,authenticateSigned,0xab7F5238cbEfB02062241cf979e4994b656FB944,0.006099998950958252,3.7081000208854675,0.0015000104904174805,0.16290000081062317,1.6322999894618988,2.7548999786376953,35.82870000600815,38.58359998464584,8.488900005817413,44.11669999361038,341194,800000,262457,61577,3211890,0,0xdbc6aaa1b6930f67ac2b82e36974fdcc051cece7115cbac8f851e74a56aa52ac,true,
