epsilon,DPKI_lower_theory,DPKI_sim,DPKI_upper_theory,DPKI_inside_bounds,PKI_theory,PKI_sim,PKI_abs_error,DPKI_minus_PKI
0.1,0.5707016322535101,0.9310606373235244,0.6363407143667454,False,0.8354517970905774,0.6940048934061241,0.14144690368445323,0.23705574391740025
