M,source,model,E_T_total
2.09009009009009,Theory,PKI FCFS,0.6183376623376624
2.09009009009009,Theory,DPKI Upper,0.325319348101507
2.09009009009009,Theory,DPKI Lower,0.2887038671763648
2.096096096096096,Theory,PKI FCFS,0.6183376623376624
2.096096096096096,Theory,DPKI Upper,0.325319348101507
2.096096096096096,Theory,DPKI Lower,0.2887038671763648
2.1021021021021022,Theory,PKI FCFS,0.6183376623376624
2.1021021021021022,Theory,DPKI Upper,0.325319348101507
2.1021021021021022,Theory,DPKI Lower,0.2887038671763648
2.108108108108108,Theory,PKI FCFS,0.6183376623376624
2.108108108108108,Theory,DPKI Upper,0.325319348101507
2.108108108108108,Theory,DPKI Lower,0.2887038671763648
2.114114114114114,Theory,PKI FCFS,0.6183376623376624
2.114114114114114,Theory,DPKI Upper,0.325319348101507
2.114114114114114,Theory,DPKI Lower,0.2887038671763648
2.12012012012012,Theory,PKI FCFS,0.6183376623376624
2.12012012012012,Theory,DPKI Upper,0.325319348101507
2.12012012012012,Theory,DPKI Lower,0.2887038671763648
2.126126126126126,Theory,PKI FCFS,0.6183376623376624
2.126126126126126,Theory,DPKI Upper,0.325319348101507
2.126126126126126,Theory,DPKI Lower,0.2887038671763648
2.1321321321321323,Theory,PKI FCFS,0.6183376623376624
2.1321321321321323,Theory,DPKI Upper,0.325319348101507
2.1321321321321323,Theory,DPKI Lower,0.2887038671763648
2.138138138138138,Theory,PKI FCFS,0.6183376623376624
2.138138138138138,Theory,DPKI Upper,0.325319348101507
2.138138138138138,Theory,DPKI Lower,0.2887038671763648
2.144144144144144,Theory,PKI FCFS,0.6183376623376624
2.144144144144144,Theory,DPKI Upper,0.325319348101507
2.144144144144144,Theory,DPKI Lower,0.2887038671763648
2.15015015015015,Theory,PKI FCFS,0.6183376623376624
2.15015015015015,Theory,DPKI Upper,0.325319348101507
2.15015015015015,Theory,DPKI Lower,0.2887038671763648
2.156156156156156,Theory,PKI FCFS,0.6183376623376624
2.156156156156156,Theory,DPKI Upper,0.325319348101507
2.156156156156156,Theory,DPKI Lower,0.2887038671763648
2.1621621621621623,Theory,PKI FCFS,0.6183376623376624
2.1621621621621623,Theory,DPKI Upper,0.325319348101507
2.1621621621621623,Theory,DPKI Lower,0.2887038671763648
2.168168168168168,Theory,PKI FCFS,0.6183376623376624
2.168168168168168,Theory,DPKI Upper,0.325319348101507
2.168168168168168,Theory,DPKI Lower,0.2887038671763648
2.174174174174174,Theory,PKI FCFS,0.6183376623376624
2.174174174174174,Theory,DPKI Upper,0.325319348101507
2.174174174174174,Theory,DPKI Lower,0.2887038671763648
2.18018018018018,Theory,PKI FCFS,0.6183376623376624
2.18018018018018,Theory,DPKI Upper,0.325319348101507
2.18018018018018,Theory,DPKI Lower,0.2887038671763648
2.186186186186186,Theory,PKI FCFS,0.6183376623376624
2.186186186186186,Theory,DPKI Upper,0.325319348101507
2.186186186186186,Theory,DPKI Lower,0.2887038671763648
2.1921921921921923,Theory,PKI FCFS,0.6183376623376624
2.1921921921921923,Theory,DPKI Upper,0.325319348101507
2.1921921921921923,Theory,DPKI Lower,0.2887038671763648
2.1981981981981984,Theory,PKI FCFS,0.6183376623376624
2.1981981981981984,Theory,DPKI Upper,0.325319348101507
2.1981981981981984,Theory,DPKI Lower,0.2887038671763648
2.204204204204204,Theory,PKI FCFS,0.6183376623376624
2.204204204204204,Theory,DPKI Upper,0.325319348101507
2.204204204204204,Theory,DPKI Lower,0.2887038671763648
2.21021021021021,Theory,PKI FCFS,0.6183376623376624
2.21021021021021,Theory,DPKI Upper,0.325319348101507
2.21021021021021,Theory,DPKI Lower,0.2887038671763648
2.2162162162162162,Theory,PKI FCFS,0.6183376623376624
2.2162162162162162,Theory,DPKI Upper,0.325319348101507
2.2162162162162162,Theory,DPKI Lower,0.2887038671763648
