epsilon,model,kind,count,originalLatencyMs,originalServiceMs,figLatencyMs,figServiceMs,figQueueMs,figCompensationMs,lambda,runDir,meanBlockMs
0.1,DPKI,cross-domain,9,141.22489060886963,132.91674444410535,139.98537948987482,131.67723332511054,8.308146164764265,0.0,2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_blockrate_85_r100_blockms_85_lambda_2_r100,85.0
0.1,DPKI,intra-off-chain,61,63.32579017467186,63.32579017467186,61.67343933465051,61.67343933465051,0.0,0.0,2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_blockrate_85_r100_blockms_85_lambda_2_r100,85.0
0.1,DPKI,intra-on-chain,20,218.77928998470307,218.77928998470307,217.15657498240472,217.15657498240472,0.0,0.0,2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_blockrate_85_r100_blockms_85_lambda_2_r100,85.0
0.1,DPKI,management,10,321.5170800089836,321.5170800089836,243.46788009405137,243.46788009405137,0.0,0.0,2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_blockrate_85_r100_blockms_85_lambda_2_r100,85.0
