dataKind,epsilon,DPKI_upper_bound,DPKI_lower_bound,DPKI_experimental,PKI_theory,PKI_experimental,lambdaTotalMeasured,pManageMeasured,gammaOnChainMeasured,qManageMeasured,muModelOffchainAuthMeasured,lambdaBlockMeasured,lambdaBlockHeightMeasured,lambdaBlockTxConfirmMeanMs,serviceCAs,pkiMuPrimaryAuthMeasured,pkiQManageMeasured,calibrationScope,PKI_rho
plot_curve,0.1986622073578595,0.10128438790186417,0.06992076205617559,0.08710207109668647,0.08694602007630285,,,,,,,,,,,,,,
plot_curve,0.2006688963210702,0.10140158224559519,0.06994360946462824,0.08717728693252343,0.08720949234875225,,,,,,,,,,,,,,
plot_curve,0.20267558528428092,0.1015189415061446,0.069966546849702,0.08725254015707454,0.08747323955650892,,,,,,,,,,,,,,
plot_curve,0.2046822742474916,0.10163646568351244,0.06998957421139684,0.08732783077033979,0.08773726169957287,,,,,,,,,,,,,,
plot_curve,0.20668896321070232,0.10175415477769867,0.07001269154971279,0.08740315877231918,0.0880015587779441,,,,,,,,,,,,,,
plot_curve,0.20869565217391303,0.10187200878870331,0.07003589886464984,0.08747852416301272,0.08826613079162263,,,,,,,,,,,,,,
plot_curve,0.21070234113712372,0.10199002771652636,0.07005919615620798,0.0875539269424204,0.08853097774060843,,,,,,,,,,,,,,
plot_curve,0.21270903010033443,0.10210821156116782,0.07008258342438722,0.08762936711054223,0.08879609962490154,,,,,,,,,,,,,,
plot_curve,0.21471571906354514,0.1022265603226277,0.07010606066918756,0.08770484466737821,0.0890614964445019,,,,,,,,,,,,,,
plot_curve,0.21672240802675583,0.10234507400090596,0.070129627890609,0.08778035961292834,0.08932716819940956,,,,,,,,,,,,,,
plot_curve,0.21872909698996654,0.10246375259600266,0.07015328508865154,0.0878559119471926,0.0895931148896245,,,,,,,,,,,,,,
plot_curve,0.22073578595317722,0.10258259610791774,0.07017703226331519,0.08793150167017101,0.08985933651514673,,,,,,,,,,,,,,
plot_curve,0.22274247491638793,0.10270160453665125,0.07020086941459992,0.08800712878186358,0.09012583307597624,,,,,,,,,,,,,,
plot_curve,0.22474916387959865,0.10282077788220316,0.07022479654250575,0.08808279328227028,0.09039260457211304,,,,,,,,,,,,,,
plot_curve,0.22675585284280933,0.10294011614457346,0.0702488136470327,0.08815849517139113,0.09065965100355712,,,,,,,,,,,,,,
plot_curve,0.22876254180602004,0.10305961932376219,0.07027292072818073,0.08823423444922612,0.09092697237030847,,,,,,,,,,,,,,
plot_curve,0.23076923076923075,0.10317928741976932,0.07029711778594987,0.08831001111577526,0.09119456867236712,,,,,,,,,,,,,,
plot_curve,0.23277591973244144,0.10329912043259487,0.07032140482034009,0.08838582517103855,0.09146243990973306,,,,,,,,,,,,,,
plot_curve,0.23478260869565215,0.10341911836223881,0.07034578183135143,0.08846167661501599,0.09173058608240628,,,,,,,,,,,,,,
plot_curve,0.23678929765886286,0.10353928120870118,0.07037024881898386,0.08853756544770756,0.09199900719038678,,,,,,,,,,,,,,
plot_curve,0.23879598662207355,0.10365960897198193,0.07039480578323738,0.08861349166911328,0.09226770323367456,,,,,,,,,,,,,,
plot_curve,0.24080267558528426,0.10378010165208111,0.07041945272411201,0.08868945527923315,0.09253667421226963,,,,,,,,,,,,,,
plot_curve,0.24280936454849497,0.10390075924899869,0.07044418964160774,0.08876545627806717,0.09280592012617198,,,,,,,,,,,,,,
plot_curve,0.24481605351170566,0.10402158176273467,0.07046901653572457,0.08884149466561533,0.09307544097538162,,,,,,,,,,,,,,
plot_curve,0.24682274247491637,0.10414256919328907,0.0704939334064625,0.08891757044187763,0.09334523675989853,,,,,,,,,,,,,,
plot_curve,0.24882943143812705,0.10426372154066187,0.07051894025382152,0.08899368360685408,0.09361530747972274,,,,,,,,,,,,,,
plot_curve,0.2508361204013378,0.10438503880485309,0.07054403707780164,0.08906983416054469,0.09388565313485422,,,,,,,,,,,,,,
plot_curve,0.25284280936454845,0.1045065209858627,0.07056922387840286,0.08914602210294942,0.094156273725293,,,,,,,,,,,,,,
plot_curve,0.25484949832775916,0.10462816808369073,0.07059450065562518,0.08922224743406831,0.09442716925103906,,,,,,,,,,,,,,
plot_curve,0.2568561872909699,0.10474998009833716,0.0706198674094686,0.08929851015390135,0.09469833971209239,,,,,,,,,,,,,,
plot_curve,0.2588628762541806,0.10487195702980201,0.07064532413993313,0.08937481026244853,0.09496978510845303,,,,,,,,,,,,,,
plot_curve,0.2608695652173913,0.10499409887808527,0.07067087084701874,0.08945114775970986,0.09524150544012094,,,,,,,,,,,,,,
plot_curve,0.26287625418060195,0.10511640564318692,0.07069650753072546,0.08952752264568532,0.09551350070709612,,,,,,,,,,,,,,
plot_curve,0.26488294314381267,0.10523887732510698,0.07072223419105328,0.08960393492037494,0.09578577090937859,,,,,,,,,,,,,,
plot_curve,0.2668896321070234,0.10536151392384546,0.07074805082800219,0.0896803845837787,0.09605831604696835,,,,,,,,,,,,,,
plot_curve,0.2688963210702341,0.10548431543940234,0.07077395744157221,0.0897568716358966,0.09633113611986541,,,,,,,,,,,,,,
plot_curve,0.2709030100334448,0.10560728187177763,0.07079995403176331,0.08983339607672866,0.09660423112806973,,,,,,,,,,,,,,
plot_curve,0.2729096989966555,0.10573041322097133,0.07082604059857553,0.08990995790627486,0.09687760107158136,,,,,,,,,,,,,,
plot_curve,0.27491638795986617,0.10585370948698344,0.07085221714200883,0.0899865571245352,0.09715124595040024,,,,,,,,,,,,,,
plot_curve,0.2769230769230769,0.10597717066981395,0.07087848366206324,0.09006319373150969,0.09742516576452642,,,,,,,,,,,,,,
plot_curve,0.2789297658862876,0.10610079676946288,0.07090484015873876,0.09013986772719833,0.09769936051395989,,,,,,,,,,,,,,
plot_curve,0.2809364548494983,0.1062245877859302,0.07093128663203536,0.09021657911160111,0.09797383019870064,,,,,,,,,,,,,,
plot_curve,0.282943143812709,0.10634854371921595,0.07095782308195306,0.09029332788471803,0.09824857481874869,,,,,,,,,,,,,,
plot_curve,0.2849498327759197,0.10647266456932009,0.07098444950849186,0.0903701140465491,0.09852359437410399,,,,,,,,,,,,,,
plot_curve,0.2869565217391304,0.10659695033624264,0.07101116591165177,0.09044693759709432,0.09879888886476659,,,,,,,,,,,,,,
plot_curve,0.2889632107023411,0.1067214010199836,0.07103797229143277,0.09052379853635369,0.09907445829073647,,,,,,,,,,,,,,
plot_curve,0.2909698996655518,0.10684601662054298,0.07106486864783487,0.09060069686432719,0.09935030265201364,,,,,,,,,,,,,,
plot_curve,0.2929765886287625,0.10697079713792076,0.07109185498085809,0.09067763258101484,0.09962642194859811,,,,,,,,,,,,,,
plot_curve,0.29498327759197324,0.10709574257211694,0.07111893129050238,0.09075460568641665,0.09990281618048985,,,,,,,,,,,,,,
plot_curve,0.2969899665551839,0.10722085292313153,0.07114609757676778,0.09083161618053259,0.10017948534768886,,,,,,,,,,,,,,
plot_curve,0.2989966555183946,0.10734612819096453,0.07117335383965427,0.09090866406336268,0.10045642945019517,,,,,,,,,,,,,,
plot_curve,0.3010033444816053,0.10747156837561594,0.07120070007916188,0.09098574933490691,0.10073364848800875,,,,,,,,,,,,,,
