epsilon,DPKI_upper_theory,DPKI_lower_theory,PKI_theory,PKI_rho
0.1,0.23730606902640383,0.23172072047181547,0.20028861709700382,0.10882352941176472
0.10404040404040404,0.2379586962918219,0.23234008021612054,0.20157203955689684,0.10882352941176472
0.10808080808080808,0.23861468355206628,0.2329626792925574,0.20285546201678992,0.10882352941176472
0.11212121212121212,0.23927404957886184,0.23358853592425766,0.20413888447668296,0.10882352941176472
0.11616161616161616,0.23993681328500172,0.23421766847129832,0.20542230693657604,0.10882352941176472
0.1202020202020202,0.24060299372567534,0.2348500954319913,0.20670572939646906,0.10882352941176472
0.12424242424242425,0.24127261009981063,0.23548583544418653,0.2079891518563621,0.10882352941176472
0.12828282828282828,0.24194568175143213,0.23612490728659005,0.20927257431625515,0.10882352941176472
0.13232323232323234,0.24262222817103443,0.2367673298800975,0.2105559967761482,0.10882352941176472
0.13636363636363635,0.24330226899697044,0.2374131222891419,0.21183941923604124,0.10882352941176472
0.14040404040404042,0.2439858240168572,0.23806230372305814,0.21312284169593432,0.10882352941176472
0.14444444444444446,0.24467291316899553,0.2387148935374613,0.21440626415582734,0.10882352941176472
0.1484848484848485,0.24536355654380795,0.23937091123564255,0.2156896866157204,0.10882352941176472
0.15252525252525254,0.24605777438529172,0.24003037646997968,0.21697310907561343,0.10882352941176472
0.15656565656565657,0.24675558709248932,0.24069330904336458,0.21825653153550648,0.10882352941176472
0.1606060606060606,0.2474570152209755,0.24135972891064683,0.21953995399539955,0.10882352941176472
0.16464646464646465,0.2481620794843616,0.2420296561800942,0.22082337645529257,0.10882352941176472
0.1686868686868687,0.24887080075581716,0.24270311111486967,0.22210679891518562,0.10882352941176472
0.17272727272727273,0.24958320006960946,0.2433801141345259,0.22339022137507866,0.10882352941176472
0.17676767676767677,0.25029929862266037,0.24406068581651677,0.2246736438349717,0.10882352941176472
0.1808080808080808,0.25101911777612196,0.2447448468977268,0.22595706629486478,0.10882352941176472
0.18484848484848487,0.2517426790569697,0.2454326182760178,0.22724048875475783,0.10882352941176472
0.18888888888888888,0.2524700041596146,0.2461240210117943,0.22852391121465085,0.10882352941176472
0.19292929292929295,0.2532011149475353,0.24681907632958677,0.22980733367454392,0.10882352941176472
0.19696969696969696,0.25393603345492666,0.24751780561965359,0.23109075613443697,0.10882352941176472
0.20101010101010103,0.2546747818883701,0.24822023043960173,0.23237417859433002,0.10882352941176472
0.20505050505050504,0.255417382628523,0.2489263725160263,0.2336576010542231,0.10882352941176472
0.2090909090909091,0.256163858231827,0.2496362537461703,0.23494102351411614,0.10882352941176472
0.21313131313131314,0.2569142314322379,0.2503498961996024,0.23622444597400916,0.10882352941176472
0.21717171717171718,0.25766852514297456,0.25106732211991634,0.23750786843390223,0.10882352941176472
0.22121212121212122,0.2584267624582902,0.25178855392644867,0.23879129089379525,0.10882352941176472
0.22525252525252526,0.25918896665526325,0.25251361421601887,0.24007471335368832,0.10882352941176472
0.2292929292929293,0.2599551611956101,0.25324252576468814,0.24135813581358137,0.10882352941176472
0.23333333333333334,0.2607253697275195,0.25397531152954084,0.2426415582734744,0.10882352941176472
0.23737373737373738,0.26149961608750905,0.25471199465048605,0.24392498073336746,0.10882352941176472
0.24141414141414141,0.26227792430230346,0.25545259845208157,0.24520840319326048,0.10882352941176472
0.24545454545454545,0.26306031859073553,0.2561971464453786,0.24649182565315353,0.10882352941176472
0.2494949494949495,0.2638468233656703,0.25694566232979077,0.2477752481130466,0.10882352941176472
0.2535353535353535,0.2646374632359514,0.2576981699949824,0.24905867057293962,0.10882352941176472
0.25757575757575757,0.26543226300837247,0.2584546935227834,0.2503420930328327,0.10882352941176472
0.26161616161616164,0.26623124768967077,0.2592152571891234,0.25162551549272577,0.10882352941176472
0.2656565656565657,0.2670344424885461,0.25997988546599293,0.2529089379526188,0.10882352941176472
0.2696969696969697,0.26784187281770344,0.2607486030234256,0.25419236041251186,0.10882352941176472
0.2737373737373737,0.26865356429592135,0.2615214347315061,0.2554757828724049,0.10882352941176472
0.2777777777777778,0.26946954275014434,0.26229840566240165,0.25675920533229796,0.10882352941176472
0.28181818181818186,0.27028983421760194,0.26307954109241927,0.258042627792191,0.10882352941176472
0.28585858585858587,0.27111446494795327,0.2638648665040871,0.25932605025208405,0.10882352941176472
0.2898989898989899,0.2719434614054574,0.2646544075882618,0.2606094727119771,0.10882352941176472
0.29393939393939394,0.2727768502711716,0.2654481902462626,0.26189289517187014,0.10882352941176472
0.297979797979798,0.2736146584451752,0.26624624059202995,0.2631763176317632,0.10882352941176472
0.302020202020202,0.27445691304882225,0.2670485849543123,0.26445974009165624,0.10882352941176472
0.30606060606060603,0.2753036414270208,0.2678552498788788,0.2657431625515493,0.10882352941176472
0.3101010101010101,0.27615487115054144,0.2686662621307609,0.26702658501144233,0.10882352941176472
0.31414141414141417,0.27701063001835385,0.26948164869651975,0.2683100074713354,0.10882352941176472
0.3181818181818182,0.2778709460599931,0.2703014367865437,0.2695934299312284,0.10882352941176472
0.3222222222222222,0.27873584753795383,0.2711256538373731,0.27087685239112147,0.10882352941176472
0.32626262626262625,0.2796053629501171,0.2719543275140552,0.2721602748510145,0.10882352941176472
0.3303030303030303,0.2804795210322047,0.27278748571252737,0.2734436973109076,0.10882352941176472
0.3343434343434344,0.28135835076026644,0.2736251565620318,0.27472711977080067,0.10882352941176472
0.3383838383838384,0.2822418813531972,0.2744673684275584,0.2760105422306937,0.10882352941176472
0.3424242424242424,0.28313014227528693,0.2753141499123208,0.27729396469058676,0.10882352941176472
0.3464646464646465,0.2840231632388017,0.2761655298602619,0.2785773871504798,0.10882352941176472
0.35050505050505054,0.2849209742065983,0.27702153735859186,0.27986080961037285,0.10882352941176472
0.3545454545454545,0.2858236053947715,0.2778822017403581,0.2811442320702659,0.10882352941176472
0.35858585858585856,0.28673108727533514,0.2787475525870482,0.28242765453015894,0.10882352941176472
0.36262626262626263,0.2876434505789371,0.2796176197312252,0.283711076990052,0.10882352941176472
0.3666666666666667,0.28856072629760965,0.2804924332591977,0.28499449944994504,0.10882352941176472
0.37070707070707076,0.2894829456875536,0.2813720235137227,0.2862779219098381,0.10882352941176472
0.3747474747474747,0.29041014027195955,0.2822564210967446,0.2875613443697311,0.10882352941176472
0.3787878787878788,0.2913423418438646,0.28314565687216786,0.2888447668296242,0.10882352941176472
0.38282828282828285,0.29227958246904573,0.28403976196866665,0.2901281892895172,0.10882352941176472
0.3868686868686869,0.2932218944889512,0.28493876778252947,0.29141161174941027,0.10882352941176472
0.3909090909090909,0.29416931052366907,0.28584270598054207,0.2926950342093033,0.10882352941176472
0.39494949494949494,0.2951218634749342,0.28675160850290593,0.2939784566691963,0.10882352941176472
0.398989898989899,0.2960795865291753,0.2876655075661962,0.29526187912908947,0.10882352941176472
0.40303030303030307,0.2970425131606001,0.28858443566635705,0.29654530158898246,0.10882352941176472
0.407070707070707,0.298010677134322,0.2895084255817367,0.2978287240488755,0.10882352941176472
0.4111111111111111,0.2989841125095266,0.29043751037616183,0.2991121465087686,0.10882352941176472
0.41515151515151516,0.29996285364268066,0.29137172340205186,0.3003955689686616,0.10882352941176472
0.4191919191919192,0.3009469351907825,0.2923110983035752,0.3016789914285547,0.10882352941176472
0.4232323232323232,0.3019363921146548,0.2932556690198457,0.3029624138884477,0.10882352941176472
0.42727272727272725,0.30293125968228213,0.29420546978816225,0.30424583634834074,0.10882352941176472
0.4313131313131313,0.3039315734721911,0.29516053514729046,0.3055292588082338,0.10882352941176472
0.4353535353535354,0.30493736937687616,0.29612089994078833,0.3068126812681269,0.10882352941176472
0.43939393939393945,0.3059486836062703,0.2970865993203754,0.3080961037280199,0.10882352941176472
0.4434343434343434,0.30696555269126247,0.29805766874934747,0.3093795261879129,0.10882352941176472
0.44747474747474747,0.30798801348726157,0.2990341440060364,0.31066294864780597,0.10882352941176472
