epsilon,model,requestIndex,kind,onChain,crossDomain,arrivalOffsetMs,arrivalWallMs,finishWallMs,latencyMs,queueMs,serviceMs,workerId,chainReads,verifiedCertificateSteps,proofNodes,stageTimingsJson,chainTxCount,chainBlockNumbers,chainTxHashes
0,DPKI,10,management,true,false,21906.944004578476,31494.742504579906,31729.815304560547,235.0727999806404,0,235.0727999806404,-1,0,2,0,"{""dpkiManagementDispatchHttp"":24.606700003147125,""dpkiManagementRelayHttp"":0,""dpkiManagementHttpWindow"":2.294600009918213,""dpkiManagementOpenSslIssueKeygen"":28.943899989128113,""dpkiManagementOpenSslIssueCsr"":17.812200009822845,""dpkiManagementOpenSslIssueSignCert"":13.935399949550629,""dpkiManagementOpenSslIssueExtractPubkey"":9.355800032615662,""dpkiManagementIssueCertificate"":71.6492999792099,""dpkiManagementOpenSslVerifyLeaf"":9.554700016975403,""dpkiManagementLeafAssertionSign"":11.924700021743774,""dpkiManagementLeafAssertionVerify"":9.119100034236908,""dpkiManagementOpenSslVerifyIssuerCA"":9.541599988937378,""dpkiManagementIssuerAssertionSign"":15.654799997806549,""dpkiManagementIssuerAssertionVerify"":8.948499977588654,""dpkiManagementVerifyRepositoryUpdateLocal"":0.009499967098236084,""dpkiManagementBuildMpt"":2.3525999784469604,""dpkiManagementPutCertAndRootTx"":62.21770000457764,""dpkiManagementRepositoryHttpVerify"":6.461700022220612}",1,6671121,0x8f7b3ad96f394c5a4182e706bf0dd343b7ef7bb510951742c4e7dd501d1d9ec8
0,DPKI,11,management,true,false,22097.06425029293,31684.86275029436,31989.581950309428,304.71920001506805,0,304.71920001506805,-1,0,2,0,"{""dpkiManagementDispatchHttp"":21.890399992465973,""dpkiManagementRelayHttp"":0,""dpkiManagementHttpWindow"":15.897300004959106,""dpkiManagementOpenSslIssueKeygen"":65.60379999876022,""dpkiManagementOpenSslIssueCsr"":17.709600031375885,""dpkiManagementOpenSslIssueSignCert"":13.53030002117157,""dpkiManagementOpenSslIssueExtractPubkey"":8.793999969959259,""dpkiManagementIssueCertificate"":107.22100001573563,""dpkiManagementOpenSslVerifyLeaf"":9.74150002002716,""dpkiManagementLeafAssertionSign"":12.443700015544891,""dpkiManagementLeafAssertionVerify"":9.552500009536743,""dpkiManagementOpenSslVerifyIssuerCA"":9.195100009441376,""dpkiManagementIssuerAssertionSign"":13.268299996852875,""dpkiManagementIssuerAssertionVerify"":9.878399968147278,""dpkiManagementVerifyRepositoryUpdateLocal"":0.01510000228881836,""dpkiManagementBuildMpt"":2.343600034713745,""dpkiManagementPutCertAndRootTx"":88.66470003128052,""dpkiManagementRepositoryHttpVerify"":3.9202000498771667}",1,6671128,0x3d09f802b4f8adccc6b25917cce771995b85b425732829fc88a0b41a7faa63db
0,DPKI,12,management,true,false,22600.80183945671,32188.600339458142,32478.530339465295,289.93000000715256,0,289.93000000715256,-1,0,2,0,"{""dpkiManagementDispatchHttp"":24.608300030231476,""dpkiManagementRelayHttp"":0,""dpkiManagementHttpWindow"":5.075999975204468,""dpkiManagementOpenSslIssueKeygen"":54.78700000047684,""dpkiManagementOpenSslIssueCsr"":17.200999975204468,""dpkiManagementOpenSslIssueSignCert"":13.19709998369217,""dpkiManagementOpenSslIssueExtractPubkey"":9.985700011253357,""dpkiManagementIssueCertificate"":96.71050000190735,""dpkiManagementOpenSslVerifyLeaf"":9.616000056266785,""dpkiManagementLeafAssertionSign"":12.030700027942657,""dpkiManagementLeafAssertionVerify"":8.851000010967255,""dpkiManagementOpenSslVerifyIssuerCA"":9.09029996395111,""dpkiManagementIssuerAssertionSign"":12.057799994945526,""dpkiManagementIssuerAssertionVerify"":9.203100025653839,""dpkiManagementVerifyRepositoryUpdateLocal"":0.012100040912628174,""dpkiManagementBuildMpt"":3.09170001745224,""dpkiManagementPutCertAndRootTx"":81.85479998588562,""dpkiManagementRepositoryHttpVerify"":16.964600026607513}",1,6671132,0xa4541ab36a4f388a0ff4ed00e85d8bb2defae07424859d384234c7d2798736f1
0,DPKI,13,management,true,false,23305.304509109243,32893.10300911067,33137.24550915359,244.14250004291534,0,244.14250004291534,-1,0,2,0,"{""dpkiManagementDispatchHttp"":13.075199961662292,""dpkiManagementRelayHttp"":0,""dpkiManagementHttpWindow"":1.707900047302246,""dpkiManagementOpenSslIssueKeygen"":20.877699971199036,""dpkiManagementOpenSslIssueCsr"":16.92519998550415,""dpkiManagementOpenSslIssueSignCert"":13.165700018405914,""dpkiManagementOpenSslIssueExtractPubkey"":8.93199998140335,""dpkiManagementIssueCertificate"":61.44580000638962,""dpkiManagementOpenSslVerifyLeaf"":9.566699981689453,""dpkiManagementLeafAssertionSign"":11.949900031089783,""dpkiManagementLeafAssertionVerify"":9.183499991893768,""dpkiManagementOpenSslVerifyIssuerCA"":8.830799996852875,""dpkiManagementIssuerAssertionSign"":11.628499984741211,""dpkiManagementIssuerAssertionVerify"":9.384700000286102,""dpkiManagementVerifyRepositoryUpdateLocal"":0.0051000118255615234,""dpkiManagementBuildMpt"":2.364199995994568,""dpkiManagementPutCertAndRootTx"":94.76219999790192,""dpkiManagementRepositoryHttpVerify"":9.522700011730194}",1,6671135,0xe3bfe68f810dd847dff86f7e5f5cc0c54163edd0282cadadc3279b4369b7146a
0,DPKI,14,management,true,false,25541.556278473734,35129.354778475164,35378.77777845323,249.4229999780655,0,249.4229999780655,-1,0,2,0,"{""dpkiManagementDispatchHttp"":15.249099969863892,""dpkiManagementRelayHttp"":0,""dpkiManagementHttpWindow"":1.5224999785423279,""dpkiManagementOpenSslIssueKeygen"":19.83780002593994,""dpkiManagementOpenSslIssueCsr"":18.341499984264374,""dpkiManagementOpenSslIssueSignCert"":13.462199985980988,""dpkiManagementOpenSslIssueExtractPubkey"":9.399199962615967,""dpkiManagementIssueCertificate"":63.30070000886917,""dpkiManagementOpenSslVerifyLeaf"":10.716500043869019,""dpkiManagementLeafAssertionSign"":12.877900004386902,""dpkiManagementLeafAssertionVerify"":10.100899994373322,""dpkiManagementOpenSslVerifyIssuerCA"":9.366800010204315,""dpkiManagementIssuerAssertionSign"":21.43910002708435,""dpkiManagementIssuerAssertionVerify"":8.850299954414368,""dpkiManagementVerifyRepositoryUpdateLocal"":0.005800008773803711,""dpkiManagementBuildMpt"":3.068399965763092,""dpkiManagementPutCertAndRootTx"":62.23699998855591,""dpkiManagementRepositoryHttpVerify"":29.765999972820282}",1,6671140,0x3c7f248bb4cf2c31e1e932dd7a5bcfeb4e01bb5ef3c1bc35733088030f86456b
0,DPKI,15,management,true,false,28134.88348186684,37722.68198186827,37960.90658188534,238.22460001707077,0,238.22460001707077,-1,0,2,0,"{""dpkiManagementDispatchHttp"":13.103700041770935,""dpkiManagementRelayHttp"":0,""dpkiManagementHttpWindow"":1.0365999937057495,""dpkiManagementOpenSslIssueKeygen"":36.55070000886917,""dpkiManagementOpenSslIssueCsr"":17.958700001239777,""dpkiManagementOpenSslIssueSignCert"":14.012000024318695,""dpkiManagementOpenSslIssueExtractPubkey"":10.05019998550415,""dpkiManagementIssueCertificate"":80.24590003490448,""dpkiManagementOpenSslVerifyLeaf"":9.926200032234192,""dpkiManagementLeafAssertionSign"":12.982400000095367,""dpkiManagementLeafAssertionVerify"":9.91380000114441,""dpkiManagementOpenSslVerifyIssuerCA"":9.372300028800964,""dpkiManagementIssuerAssertionSign"":12.313799977302551,""dpkiManagementIssuerAssertionVerify"":9.58109998703003,""dpkiManagementVerifyRepositoryUpdateLocal"":0.006200015544891357,""dpkiManagementBuildMpt"":2.3838000297546387,""dpkiManagementPutCertAndRootTx"":69.12259995937347,""dpkiManagementRepositoryHttpVerify"":7.367599964141846}",1,6671144,0x469826b67fb84978cae94004f5eae573f9c0d0c5123d4986beee6da3cfe75b00
0,DPKI,16,management,true,false,28462.689988128106,38050.48848812954,38374.26838814394,323.7799000144005,0,323.7799000144005,-1,0,2,0,"{""dpkiManagementDispatchHttp"":21.814900040626526,""dpkiManagementRelayHttp"":0,""dpkiManagementHttpWindow"":4.669699966907501,""dpkiManagementOpenSslIssueKeygen"":88.79099994897842,""dpkiManagementOpenSslIssueCsr"":17.425099968910217,""dpkiManagementOpenSslIssueSignCert"":13.137100040912628,""dpkiManagementOpenSslIssueExtractPubkey"":8.549000024795532,""dpkiManagementIssueCertificate"":129.39769995212555,""dpkiManagementOpenSslVerifyLeaf"":9.156599998474121,""dpkiManagementLeafAssertionSign"":11.8439000248909,""dpkiManagementLeafAssertionVerify"":9.299499988555908,""dpkiManagementOpenSslVerifyIssuerCA"":9.230299949645996,""dpkiManagementIssuerAssertionSign"":11.705600023269653,""dpkiManagementIssuerAssertionVerify"":8.649399995803833,""dpkiManagementVerifyRepositoryUpdateLocal"":0.004999995231628418,""dpkiManagementBuildMpt"":3.0376999974250793,""dpkiManagementPutCertAndRootTx"":94.85399997234344,""dpkiManagementRepositoryHttpVerify"":9.379800021648407}",1,6671152,0x39ec21b9507de6a5eebcbc153caf1d479036a3a7b7e62f9dfef40cadd6716bb2
0,DPKI,17,management,true,false,29186.94141232755,38774.73991232898,38976.87091231134,202.13099998235703,0,202.13099998235703,-1,0,2,0,"{""dpkiManagementDispatchHttp"":6.424600005149841,""dpkiManagementRelayHttp"":0,""dpkiManagementHttpWindow"":12.776199996471405,""dpkiManagementOpenSslIssueKeygen"":19.125699996948242,""dpkiManagementOpenSslIssueCsr"":17.824000000953674,""dpkiManagementOpenSslIssueSignCert"":13.244400024414062,""dpkiManagementOpenSslIssueExtractPubkey"":8.834200024604797,""dpkiManagementIssueCertificate"":60.626399993896484,""dpkiManagementOpenSslVerifyLeaf"":9.099799990653992,""dpkiManagementLeafAssertionSign"":11.762499988079071,""dpkiManagementLeafAssertionVerify"":9.046099960803986,""dpkiManagementOpenSslVerifyIssuerCA"":9.24590003490448,""dpkiManagementIssuerAssertionSign"":11.921500027179718,""dpkiManagementIssuerAssertionVerify"":8.87550002336502,""dpkiManagementVerifyRepositoryUpdateLocal"":0.005200028419494629,""dpkiManagementBuildMpt"":2.473200023174286,""dpkiManagementPutCertAndRootTx"":49.530099987983704,""dpkiManagementRepositoryHttpVerify"":9.555599987506866}",1,6671156,0x72e725ff5443725ddb6e05357d0382bc45973d78a342e4bab40ac170a0fb700f
0,DPKI,18,management,true,false,30714.953432695223,40302.75193269666,40554.87433268245,252.12239998579025,0,252.12239998579025,-1,0,2,0,"{""dpkiManagementDispatchHttp"":18.78910005092621,""dpkiManagementRelayHttp"":0,""dpkiManagementHttpWindow"":5.249000012874603,""dpkiManagementOpenSslIssueKeygen"":37.994199991226196,""dpkiManagementOpenSslIssueCsr"":17.26510000228882,""dpkiManagementOpenSslIssueSignCert"":12.761799991130829,""dpkiManagementOpenSslIssueExtractPubkey"":8.865299999713898,""dpkiManagementIssueCertificate"":78.39120000600815,""dpkiManagementOpenSslVerifyLeaf"":9.057999968528748,""dpkiManagementLeafAssertionSign"":11.802200019359589,""dpkiManagementLeafAssertionVerify"":9.079100012779236,""dpkiManagementOpenSslVerifyIssuerCA"":8.842500030994415,""dpkiManagementIssuerAssertionSign"":11.393400013446808,""dpkiManagementIssuerAssertionVerify"":8.877299964427948,""dpkiManagementVerifyRepositoryUpdateLocal"":0.0054000020027160645,""dpkiManagementBuildMpt"":3.046999990940094,""dpkiManagementPutCertAndRootTx"":72.64320003986359,""dpkiManagementRepositoryHttpVerify"":14.166399955749512}",1,6671158,0x5d904e57124b3fbe8b981e76125a15c47f0e97df7f97c7fa5c015302075a8be3
0,DPKI,19,management,true,false,31332.070758028734,40919.869258030165,41228.29205803465,308.42280000448227,0,308.42280000448227,-1,0,2,0,"{""dpkiManagementDispatchHttp"":27.57240003347397,""dpkiManagementRelayHttp"":0,""dpkiManagementHttpWindow"":5.547500014305115,""dpkiManagementOpenSslIssueKeygen"":57.14850002527237,""dpkiManagementOpenSslIssueCsr"":17.505099952220917,""dpkiManagementOpenSslIssueSignCert"":13.960200011730194,""dpkiManagementOpenSslIssueExtractPubkey"":9.125400006771088,""dpkiManagementIssueCertificate"":99.255499958992,""dpkiManagementOpenSslVerifyLeaf"":9.629899978637695,""dpkiManagementLeafAssertionSign"":11.621399998664856,""dpkiManagementLeafAssertionVerify"":8.991100013256073,""dpkiManagementOpenSslVerifyIssuerCA"":9.159799993038177,""dpkiManagementIssuerAssertionSign"":11.939799964427948,""dpkiManagementIssuerAssertionVerify"":9.429700016975403,""dpkiManagementVerifyRepositoryUpdateLocal"":0.005299985408782959,""dpkiManagementBuildMpt"":2.9774999618530273,""dpkiManagementPutCertAndRootTx"":94.69480001926422,""dpkiManagementRepositoryHttpVerify"":16.803900003433228}",1,6671164,0x7e9e6cfac1100efcfcf8f86dec822bff6add50ee5ae5f39d022157c1896282a4
