lambda,runDir,txCount,maxSubmitToHashMs,maxHashToReceiptMs,maxTxTotalMs,maxSignMs,maxNonceMs,maxEstimateGasMs,slowTxOver1000ms,slowSubmitOver1000ms,meanBlockMs,configuredLambdaBlock
14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_40_30_r200_blockms_40_lambda_14_r200,109,8.070300102233887,243.126100063324,246.70510005950928,2.450100064277649,0.0127999782562255,0.0,0,0,40.0,25.0
16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_40_30_r200_blockms_40_lambda_16_r200,109,5.571200013160706,241.6017000675201,248.07949995994568,2.9290000200271606,0.0134999752044677,0.0,0,0,40.0,25.0
18.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_40_30_r200_blockms_40_lambda_18_r200,109,6.934299945831299,290.1284999847412,294.3687000274658,5.490800023078919,0.0090999603271484,0.0,0,0,40.0,25.0
20.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_40_30_r200_blockms_40_lambda_20_r200,109,10.056100010871887,353.9763000011444,358.9684000015259,3.297300100326538,0.0087999105453491,0.0,0,0,40.0,25.0
2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_40_30_r200_blockms_30_lambda_2_r200,109,9.918399930000303,195.0527000427246,201.4101999998093,3.488800048828125,0.0077999830245971,0.0,0,0,30.0,33.333333333333336
4.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_40_30_r200_blockms_30_lambda_4_r200,109,5.593299984931946,176.66949999332428,181.73759996891025,2.492300033569336,0.006600022315979,0.0,0,0,30.0,33.333333333333336
6.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_40_30_r200_blockms_30_lambda_6_r200,109,6.220900058746338,173.01460003852844,177.50859999656677,1.909500002861023,0.0085999965667724,0.0,0,0,30.0,33.333333333333336
8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_40_30_r200_blockms_30_lambda_8_r200,109,11.368299961090088,153.032399892807,157.12580001354218,5.169000029563904,0.0108999013900756,0.0,0,0,30.0,33.333333333333336
10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_40_30_r200_blockms_30_lambda_10_r200,109,5.886199951171875,218.70409989356995,221.54299998283383,2.720099925994873,0.0303000211715698,0.0,0,0,30.0,33.333333333333336
12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_40_30_r200_blockms_30_lambda_12_r200,109,6.5764000415802,213.16799998283383,217.03969991207123,2.336199998855591,0.0087999105453491,0.0,0,0,30.0,33.333333333333336
14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_40_30_r200_blockms_30_lambda_14_r200,109,7.560899972915649,181.6065000295639,185.953400015831,1.935099959373474,0.0099999904632568,0.0,0,0,30.0,33.333333333333336
16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_40_30_r200_blockms_30_lambda_16_r200,109,7.638299942016602,202.27650010585785,209.71159994602203,2.638999938964844,0.0091999769210815,0.0,0,0,30.0,33.333333333333336
18.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_40_30_r200_blockms_30_lambda_18_r200,109,6.431400060653687,176.99530005455017,181.62220001220703,2.2079999446868896,0.0087000131607055,0.0,0,0,30.0,33.333333333333336
20.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_aggressive_three_lambdap_100_40_30_r200_blockms_30_lambda_20_r200,109,5.7474000453948975,234.65989995002747,239.15900003910065,1.7920000553131104,0.0110000371932983,0.0,0,0,30.0,33.333333333333336
