lambda,runDir,txCount,maxSubmitToHashMs,maxHashToReceiptMs,maxTxTotalMs,maxSignMs,maxNonceMs,maxEstimateGasMs,slowTxOver1000ms,slowSubmitOver1000ms,meanBlockMs,configuredLambdaBlock
2.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_100_lambda_2_r200,101,10.294600009918211,585.4345999956131,592.2444000244141,2.429200053215027,0.0085999965667724,0.0,0,0,100.0,10.0
4.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_100_lambda_4_r200,101,5.565499901771545,919.4262000322342,929.2639000415802,2.7268999814987183,0.0085999965667724,0.0,0,0,100.0,10.0
6.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_100_lambda_6_r200,101,5.115000009536743,468.3736000061035,472.639200091362,3.687600016593933,0.0084999799728393,0.0,0,0,100.0,10.0
8.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_100_lambda_8_r200,101,6.264599919319153,581.5543999671936,585.4301999807358,5.0,0.0095999240875244,0.0,0,0,100.0,10.0
10.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_100_lambda_10_r200,101,5.3500999212265015,534.7574000358582,538.7587000131607,2.7307000160217285,0.0059999227523803,0.0,0,0,100.0,10.0
12.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_100_lambda_12_r200,101,5.799300074577332,521.0865000486374,525.720999956131,5.182399988174439,0.0094000101089477,0.0,0,0,100.0,10.0
14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_100_lambda_14_r200,101,4.836199998855591,695.7030000686646,699.5300999879837,4.819399952888489,0.0103999376296997,0.0,0,0,100.0,10.0
16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_100_lambda_16_r200,101,6.843799948692322,605.0307000875473,608.5786999464035,2.5888999700546265,0.010699987411499,0.0,0,0,100.0,10.0
18.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_100_lambda_18_r200,101,5.759500026702881,411.8676999807358,416.2797999382019,5.148399949073792,0.0090000629425048,0.0,0,0,100.0,10.0
20.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_100_lambda_20_r200,101,10.119399905204771,457.4175000190735,460.3072999715805,2.0,0.0092999935150146,0.0,0,0,100.0,10.0
