epsilon,DPKI_sim,PKI_sim,lambdaTotalMeasured,pManageMeasured,gammaOnChainMeasured,qManageMeasured,muModelOffchainAuthMeasured,lambdaBlockMeasured,lambdaBlockHeightMeasured,lambdaBlockTxConfirmMeanMs,serviceCAs,pkiMuPrimaryAuthMeasured,pkiQManageMeasured,calibrationScope,DPKI_upper_theory,DPKI_lower_theory,PKI_theory,PKI_rho,lambda,runDir,meanBlockMs,configuredLambdaBlock,DPKI_in_bounds,DPKI_minus_lower,DPKI_minus_upper,PKI_abs_error,PKI_signed_error
0.1,0.1487833957278394,,15.305634680971492,0.1,0.19753086419753085,0.3,16.65777590649242,7.246610434780804,8.296828644490505,135.235640003,4,1.0,1.0,Fig6 epsilon measured parameters,0.2606834750611158,0.13070863674288652,inf,3.826408670242873,14.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_100_lambda_14_r200,100.0,10.0,True,0.018074758984952893,-0.11190007933327636,,
0.1,0.14933062961641225,,17.195072117389852,0.1,0.19753086419753085,0.3,16.121014752004815,8.854786916419453,11.436819957303221,110.67459999322891,4,1.0,1.0,Fig6 epsilon measured parameters,0.2892204775236579,0.16000452521785255,inf,4.298768029347463,16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_70_lambda_16_r200,70.0,14.285714285714286,False,-0.010673895601440303,-0.13988984790724568,,
0.1,0.11470765283145497,,16.482123595355485,0.1,0.19753086419753085,0.3,16.21637534343076,10.516161893487803,12.590866333767213,93.18989284549441,4,1.0,1.0,Fig6 epsilon measured parameters,0.250942101208955,0.14945670241694167,inf,4.120530898838871,16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_60_lambda_16_r200,60.0,16.666666666666668,False,-0.034749049585486705,-0.13623444837750004,,
0.1,0.1789583113856381,,14.56630239039129,0.1,0.19753086419753085,0.3,16.281482889089656,6.954319629201817,8.50323523984283,140.91960856744222,4,1.0,1.0,Fig6 epsilon measured parameters,0.2620666035534983,0.13053753257721729,inf,3.6415755975978223,16.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_100_lambda_16_r200,100.0,10.0,True,0.04842077880842083,-0.0831082921678602,,
0.1,0.1376355476742618,,17.75891974720781,0.1,0.19753086419753085,0.3,16.68457905339468,8.340181157428413,8.845390553477273,117.50344285113471,4,1.0,1.0,Fig6 epsilon measured parameters,0.2909066152004529,0.15415418830969274,inf,4.439729936801952,18.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_100_lambda_18_r200,100.0,10.0,False,-0.01651864063543093,-0.1532710675261911,,
0.1,0.11195396698971964,,19.02847934186937,0.1,0.19753086419753085,0.3,16.071673533005978,10.662848350899013,12.239566312324525,91.9079000047275,4,1.0,1.0,Fig6 epsilon measured parameters,0.3190708784894939,0.19029259874543783,inf,4.757119835467343,18.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_60_lambda_18_r200,60.0,16.666666666666668,False,-0.07833863175571819,-0.20711691149977424,,
0.1,0.14697259282579395,,19.67950716497695,0.1,0.19753086419753085,0.3,16.078015872767697,9.292245299838207,12.24705077896245,105.46428429058619,4,1.0,1.0,Fig6 epsilon measured parameters,0.3622279732162292,0.20363563959585518,inf,4.919876791244238,18.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_70_lambda_18_r200,70.0,14.285714285714286,False,-0.05666304677006123,-0.21525538039043524,,
0.1,0.11114850791529662,,20.23595836682455,0.1,0.19753086419753085,0.3,16.172291738046376,10.589942215750694,13.134169977241386,92.54063714742661,4,1.0,1.0,Fig6 epsilon measured parameters,0.3593495975717773,0.21285869788396097,inf,5.058989591706138,20.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_60_lambda_20_r200,60.0,16.666666666666668,False,-0.10171018996866435,-0.2482010896564807,,
0.1,0.12486071025342954,,18.60546436229348,0.1,0.19753086419753085,0.3,16.145641635648392,9.502663556740062,11.727909230390189,103.12898001159941,4,1.0,1.0,Fig6 epsilon measured parameters,0.3173298508106859,0.18020895780624202,inf,4.65136609057337,20.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_70_lambda_20_r200,70.0,14.285714285714286,False,-0.05534824755281248,-0.19246914055725634,,
0.1,0.39576861030258936,,21.002694563193586,0.1,0.19753086419753085,0.3,16.475137498532952,6.451629407033117,8.110492452262685,151.89961142710277,4,1.0,1.0,Fig6 epsilon measured parameters,0.470743003391519,0.2187846701711239,inf,5.2506736407983965,20.0,C:\Users\admin\Desktop\Blockchain_based DPKI platform\DPKI-and-DID-platform-Lenovo\chain33-dpki-real-experiment\outputs\real_sweeps\lambda_experiment\scout_stable_three_lambdap_100_70_60_r200_blockms_100_lambda_20_r200,100.0,10.0,True,0.17698394013146546,-0.07497439308892961,,
